"Query.Mass","Matched.Compound","Matched.Form","Mass.Diff"
"720.80534022859","5-DIPHOSPHO-1D-MYO-INOSITOL-12346P","M-H2O-H[-]","0.00448428124002476"
"720.80534022859","CPD-11700","M-H2O-H[-]","0.00448428124002476"
"720.80534022859","CPD-11937","M-H2O-H[-]","0.00448428124002476"
"516.181143133244","METHYLENE-THF","M+CH3COO[-]","0.00313337405600578"
"481.155759103898","CPD-12826","M+ACN-H[-]","0.00319080823197737"
"317.213346251654","CPD6666-1","M+K-2H[-]","0.000534434394012351"
"317.213346251654","5Z8Z10E14Z-12S-12-HYDROPEROXYICOS","M-H2O-H[-]","0.00116320282404558"
"317.213346251654","5Z8Z11Z13E-15S-15-HYDROPEROXYICOS","M-H2O-H[-]","0.00116320282404558"
"317.213346251654","5Z8Z11Z14Z17Z-EICOSAPENTAENOATE","M-H+O[-]","0.00113251122400015"
"317.213346251654","6E8Z11Z14Z-5S-5-HYDROPEROXYCOSA-6","M-H2O-H[-]","0.00116320282404558"
"317.213346251654","6Z8E10E14Z-5S12R-512-DIHYDROXYI","M-H2O-H[-]","0.00116320282404558"
"317.213346251654","CPD-8892","M-H[-]","0.00112788912400674"
"323.2239853601","CPD-8117","M+HCOO[-]","0.00176015289997622"
"323.2239853601","LINOLENIC_ACID","M+HCOO[-]","0.00176015289997622"
"498.166909999936","CPD-14704","M+Cl[-]","0.000825741764003851"
"377.235110230227","17-ALPHA20-ALPHA-DIHYDROXYPREGN-4-EN-3-","M+HCOO[-]","0.00232033672699572"
"377.235110230227","CPD-8892","M+CH3COO[-]","0.00232040092697616"
"377.235110230227","CPD66-23","M+HCOO[-]","0.00232033672699572"
"215.129026090316","CPD-10806","M+CH3COO[-]","0.000701332516001685"
"135.044632591081","HYDRPHENYLAC-CPD","M-H[-]","0.000520443148985805"
"135.044632591081","C00601","M-H+O[-]","0.000515821048992393"
"135.044632591081","PHENYLACETATE","M-H[-]","0.000520443148985805"
"207.139160059023","CPD-7204","M-H+O[-]","0.000111261693007236"
"459.142492496468","C01674","M+Cl[-]","0.00428274416793784"
"171.066153565337","CPD-289","M+CH3COO[-]","0.000429064336998408"
"171.066153565337","C03711","M+Na-2H[-]","0.00100754572301298"
"191.071273910612","1-INDANONE","M+CH3COO[-]","0.000464031711999269"
"179.071235228987","1-INDANOL","M+HCOO[-]","0.000425285886990423"
"179.071235228987","4-GUANIDO-BUTYRAMIDE","M+Cl[-]","0.00122420088700892"
"179.071235228987","C00601","M+CH3COO[-]","0.000425350086999288"
"299.133237377269","NALPHA-GAMMA-L-GLUTAMYLHISTAMINE","M+CH3COO[-]","0.00229802343096708"
"78.9582616291039","CARBON-DIOXIDE","M+Cl[-]","0.000467615096084728"
"283.265232057762","STEARIC_ACID","M-H[-]","0.000978124732000651"
"191.107643120382","CPD-731","M-H2O-H[-]","7.48569479753769e-05"
"78.9583495052711","CARBON-DIOXIDE","M+Cl[-]","0.000379738928884876"
"177.091854395043","CPD-396","M+ACN-H[-]","0.00109794041298983"
"172.076620442367","1-INDANONE","M+ACN-H[-]","0.000162969763010778"
"172.076620442367","CPD-12021","M-H2O-H[-]","0.000131757562996881"
"211.134278002278","CPD-10050","M+CH3COO[-]","0.000867866578005305"
"211.134278002278","CPD-10051","M+CH3COO[-]","0.000867866578005305"
"211.134278002278","CPD-260","M+CH3COO[-]","0.000867866578005305"
"211.134278002278","CPD-261","M+CH3COO[-]","0.000867866578005305"
"211.134278002278","CPD-9762","M+CH3COO[-]","0.000867866578005305"
"211.134278002278","C01499","M+CH3COO[-]","0.000867866578005305"
"215.165441349335","DODECANOATE","M-H+O[-]","0.000177801505003572"
"468.67959630948","CHLORDECONE-ALCOHOL","M-H2O-H[-]","0.0016190100499216"
"165.040571074741","CPD-8989","M(C13)-H[-]","0.00151637308900376"
"165.040571074741","CPD-8990","M(C13)-H[-]","0.00151637308900376"
"165.040571074741","C01475","M+Na-2H[-]","0.000769216319014276"
"165.040571074741","BETA-D-XYLOSE","M-H+O[-]","0.000114110010997592"
"165.040571074741","CPD-35","M+Na-2H[-]","0.000769216319014276"
"165.040571074741","C00310","M-H+O[-]","0.000114110010997592"
"165.040571074741","GLYCERATE","M+CH3COO[-]","0.000667393740997113"
"165.040571074741","L-XYLULOSE","M-H+O[-]","0.000114110010997592"
"165.040571074741","XYLOSE","M-H+O[-]","0.000114110010997592"
"376.117432866709","C07344","M+K-2H[-]","0.00220684685098149"
"96.9865011145196","ACET","M+Cl37[-]","0.000528258080407795"
"96.9865011145196","BORATE","M+Cl[-]","7.66519196133686e-05"
"163.039759718931","15-ANHYDRO-D-FRUCTOSE","M(S34)-H[-]","0.00158724579898717"
"163.039759718931","4-HYDROXYPHENYLLACTATE","M-H2O-H[-]","0.000272623698975849"
"163.039759718931","COUMARATE","M-H[-]","0.000307937398986269"
"163.039759718931","CPD-11876","M-H2O-H[-]","0.000272623698975849"
"163.039759718931","CPD-7651","M-H2O-H[-]","0.000272623698975849"
"163.039759718931","C02763","M-H[-]","0.000307937398986269"
"163.039759718931","PHENYL-PYRUVATE","M-H[-]","0.000307937398986269"
"155.143830069887","ARACHIDIC_ACID","M-2H[2-]","0.000308727442984491"
"155.143830069887","PHYTANATE","M-2H[2-]","0.000308727442984491"
"759.795206264819","5-DIPHOSPHO-1D-MYO-INOSITOL-12346P","M+Na-2H[-]","5.82217589908396e-05"
"759.795206264819","CPD-11700","M+Na-2H[-]","5.82217589908396e-05"
"759.795206264819","CPD-11937","M+Na-2H[-]","5.82217589908396e-05"
