Feature	PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10
ERC1_Q8IUD2	0.00142724942660002	-0.00531260188993086	0.00384631272923637	-0.000933071457556342	0.0041692663812699	0.00302717121935265	-0.00455541140008685	-0.000990039268101673	-0.000293282244070926	-0.0266034622057227
RNF135_Q8IUD6	-0.0279011598136583	0.0159961497336931	0.032985604069225	-0.013271778887808	0.0317359267254465	-0.031279589127697	-0.0626502282897606	0.0189422988014406	-0.0556740852006136	0.0119888564171247
HIST2H2AB_Q8IUE6	0.0168214457388918	-0.0116653234996625	0.0217629264197739	-0.0133081403623381	0.00931676964055405	-0.0065589646775301	-0.00839676739222486	0.00297519364558407	-0.0078625386095147	-0.0110310680703172
MINA_Q8IUF8	0.00199359940156252	-0.00974371621164894	-0.0105359692780647	0.0111153067826677	-0.00339268805419156	0.00237774050451316	-0.00176804903676352	-0.00135486778344212	0.00683605632050166	0.00533160122410385
RBM45_Q8IUH3	0.00298272099518611	-0.0126274013069101	0.00105257655641625	0.00277534832084191	-0.000551724411037531	0.00344137656135126	-0.00702082109800874	0.00541728827732866	-7.14538817535732e-05	-0.00529748242665863
ZDHHC13_Q8IUH4	-0.00160623903048268	0.00719747760936848	-0.00472735721824109	-0.000241033450987962	0.0089054589969475	-0.00864466772426744	-0.000104570743114386	-0.00131381860051866	0.00164655370968669	0.0105074855024021
ZDHHC17_Q8IUH5	0.000431371322457723	0.00361462152537959	-0.00108593685166473	-0.00907390224252161	-0.000344364099816754	-0.00268373130738692	0.00268574581441858	0.00315671499278034	-0.0023696273021134	-0.000146093935216906
CRLF3_Q8IUI8	-0.00972869143516561	0.00313995444056839	0.0046081056589482	6.63541588102926e-05	0.00108304895570811	-0.000515057802872082	0.000586562094035184	0.00251169742150978	0.000831669881537312	0.00539096504106195
TRAPPC5_Q8IUR0	-0.00753667228348585	0.00364968090274679	-0.00578126219126844	0.00685367776456446	-0.0168989245990158	0.000888979304263969	0.00194349335115734	-0.0061598834029382	-0.0060736132302765	-0.0129954809119595
ARMC8_Q8IUR7	0.00410673924037221	-0.00225539090329479	-0.00342631177240284	0.00619462656014842	-0.00203053660666724	0.00372068864993087	-0.00594935066357035	-0.00342117841190253	0.0059091538473279	-0.00801877685674212
EPHX4_Q8IUS5	0.00199546622562014	0.00491755068512182	0.00491294466195798	-0.00850032050948181	0.00133573643252057	-0.000283427095547809	-0.00473770735062904	-0.00039090498078274	-0.000606998089910374	-0.00548369120639124
RELL1_Q8IUW5	0.00586585529624404	0.000340495466215264	0.00681358142672569	-0.0115563945767733	0.00848717380032248	-0.000641852687557264	0.0035714862174905	-0.000533760109594422	0.00706011973356799	0.010170974859702
PLD3_Q8IV08	-0.00585933834431337	0.0124494808699875	-0.000433133002305116	-0.00622463188982476	-0.0058366743625522	-0.000192788571519272	0.00449876382820115	0.00188106211779614	-0.00169153385767598	0.0106534072678972
CCDC71_Q8IV32	0.000272970766581745	-0.000150744936264268	0.00598089009148711	0.00548164088544805	0.00387965798448152	-0.00572687267689104	0.00464997742724354	0.0039852952680985	-0.00783564055605333	0.0054503965468159
HID1_Q8IV36	0.00509211103713313	-0.0179445035387384	-0.00492775114596075	-0.0114163121398377	-0.00736321294015411	0.0114729398066802	0.0121716421108108	0.0099932574386284	-0.00308868694579367	-0.000214947663962376
ERI1_Q8IV48	0.00450930856983611	-0.00729512397592287	-0.00123901312123736	-0.00130344026477555	-0.00451981529758348	-0.000218616717850599	-0.00432157021520436	-0.00187976059033059	-0.00155902817958078	-0.00266441838226616
LYSMD2_Q8IV50	-0.000737570022866204	-0.00423345823798641	0.0122053062885181	-0.00860281088788162	0.00540862428666389	0.0122804184937257	0.00551433336450277	-0.00901834908866309	-0.00584590699471324	0.00265339865009796
VRK3_Q8IV63	0.0112404937563648	0.00921549034390854	0.00710318603641189	0.0234582023218948	0.00966271891792698	0.0121045989935689	-0.00583267381203247	0.00152288455644277	-0.0078270155590891	0.0139913416741172
LIX1L_Q8IVB5	0.00434400110198331	0.00487497154676331	-0.00296723850064743	0.000644675528992478	0.00157903908678292	-0.00443672606035039	-0.00663633210797725	-0.00568144275006024	-0.000688596104609873	-0.00790748228332489
NUDCD3_Q8IVD9	-0.0157302127700239	-0.0109469138037705	0.0024840395735356	0.00118690918158093	-0.00216832039288249	0.000173265385489096	-0.00869313367243246	-5.94356327549825e-05	-0.00289000508447341	-0.00767195918162549
AHNAK2_Q8IVF2	-0.0159073203131664	0.000250223470152639	-0.0053609406402447	-0.00839367202840706	-0.00191107537423237	-0.00529057763581176	0.0127789381599259	0.00414865362855018	0.0103837570810066	0.00491430766693585
TIAM2_Q8IVF5	2.79238460844539e-05	-0.0101618447818435	-0.0137196120051804	-0.0157736654002312	0.0081199773454835	-0.0129983110011517	-0.00483630338018107	-0.00097619876451351	0.00277460431752761	-0.000320512871556515
FMNL3_Q8IVF7	0.003830222913691	0.0043895123531314	-0.00227700796324719	-0.00721991870084966	-0.000974475228850918	0.00170997464607649	-0.00529361148767699	-0.0026214150103038	-0.011471974496571	-0.00237401537010729
FOXP4_Q8IVH2	-0.000476033852781822	-0.00465108234482165	0.00316362135327208	0.00464452940912229	0.00207455577175625	0.00328477042999006	-0.0119629324107307	0.00636999612109217	-0.00339908233160481	0.00285110297310134
MMAA_Q8IVH4	-0.012947145775557	-0.00687053891970781	-0.0106159286861803	0.0108099595376009	0.00187763041860866	-0.00263277902757177	0.0109884933343514	-0.00615833076142322	0.0106856806925277	0.0106619751130704
MAP4K3_Q8IVH8	-0.0102921612066919	-0.0173887312679785	-0.0131826844811793	0.00252784876689589	0.00547522753321454	-0.0159148705876709	0.0153216565720581	0.00530744184233753	-0.00711849279052519	-0.00525465884386018
LEPREL1_Q8IVL5	-0.000112436050964009	0.000640364478531331	-0.000904183075701774	-0.00308003553822763	0.000638993319525762	-0.00274024505614822	-0.00119186857851196	-0.00071573323440201	0.00125853433794363	-0.00537467252013583
CCDC50_Q8IVM0	-0.00722393700445478	0.000227984526047839	-0.00535902418859566	0.00077990262151596	-0.00424732518620793	0.00863141793433731	-0.00153292011403051	-0.000659352982547753	0.00266991895902642	-0.0105367268601515
MCAT_Q8IVS2	0.00689131975028273	0.00338386500987894	0.00644169806777852	-0.00360741371925118	0.00368582974664996	0.00695175738904561	0.00493244599235747	0.00199696471611793	-0.00378757917328979	-3.01947582901715e-05
MISP_Q8IVT2	0.00349159787895234	0.00399031731752646	-0.000611470640453912	-0.000255966366388308	-0.00864619956493987	-0.000403192247946389	-0.00900377755097009	0.00616305032903999	0.00446190880935281	0.00264711693786189
CEP97_Q8IW35	0.00265448060262577	-0.00410574381646599	0.00364287997176801	0.0109128121576018	-0.0177145186542244	-0.00495656822566807	0.00840618272841981	-0.00608995595709912	-0.00342023389133595	-0.0105504719352289
CARKD_Q8IW45	0.00247036273230077	0.00857842073078264	0.00177300791456325	0.00199677243008905	-0.00498563319716715	-0.00277352531839199	0.00255712837448636	0.00258176802244866	0.00445159669085052	0.00786064628311121
WDR75_Q8IWA0	0.00530214063762683	0.00628792315842794	-0.00266338775700903	-0.00632181303522888	0.0057335893557564	-0.000190327201742495	-0.00222642431814878	0.00406199578501941	0.000303242894061938	-0.0160861535009045
MFN1_Q8IWA4	0.00316306243468075	-0.00220475823083891	0.00155986980104556	-0.0068859078289523	-0.00270360127192531	0.000250054693618495	0.00823693357391319	0.00226970008036789	-0.00116085977720603	-0.0161350897171167
SLC44A2_Q8IWA5	0.000580566294738641	-0.000132584128378049	0.0127119146858081	-0.00497282716118249	-0.00711167512708531	-0.00600068860454361	-0.0085522079901944	-0.00197188258473042	0.00646140816854211	0.0157422987273685
ITPRIP_Q8IWB1	0.00424746138683133	-0.000307758586427101	-0.00780871294679712	-0.00614177675527466	-0.003514450110107	-0.00574631611700685	0.00559893927309444	-0.00673193412308431	0.000562556807033289	0.0105433622389729
WDFY1_Q8IWB7	0.00380648503803202	-0.00165799165267525	0.0033812753125059	-0.0077974925297397	0.00468240654341827	-0.0020709096227211	-0.00507678858178191	0.00431274473582136	-0.00132235477556577	0.0158518320050238
TEX2_Q8IWB9	-0.00108828256131558	-0.00199017871152238	0.00332719999992	-0.00950450460282987	-0.00355771163070646	0.00169990127532799	0.00175620104552502	-0.00861244409557772	0.00391730133514472	-0.00813311700259395
MAP7D3_Q8IWC1	-0.0040029880507702	-0.00172880304706908	-0.00233200985906756	0.00447855707671998	-0.00158269166032882	0.00277813046008585	0.00524018916742757	-0.0121254152741908	-0.0016893834049323	-0.0131557667208634
CCDC117_Q8IWD4	0.00574469432416143	-0.0200601954527245	-0.0168680550163343	-0.00328262879793693	-0.00264306816002155	0.00322841662684309	0.00538008991305656	0.00696122117669653	0.000853520234473534	-0.00293862053672917
FAM114A1_Q8IWE2	-0.0103904741883217	-0.00497197993674688	0.00105707469853913	0.000440269651558668	-0.00361897884313779	0.00714881964799573	0.00514182546088127	-0.00589402151773595	0.0023212518295552	0.0106721907540539
DCUN1D3_Q8IWE4	0.00956477861504891	-0.00169365892755459	0.0069403811691341	-0.00171609988449208	-0.00399651890706159	0.00235032503570703	-0.00666006988366922	-0.00075169453015075	0.00411365748536198	-0.00286976441532412
PLEKHM2_Q8IWE5	-0.00608681628777383	0.000116768352274685	-0.0103868241608251	0.0035053222176982	-0.00496017808366091	-0.00785016572902135	-0.00294580928862288	0.00242841920588738	0.0137838522460672	0.00759807346508333
FOXRED2_Q8IWF2	-0.0037575030819317	0.0148459744107082	-0.00809460196958019	-0.0053282729800802	-0.00218476500022659	-0.0143756709370226	0.00451438338881692	0.00436149540310037	0.00560742648717543	0.00788626257482324
DENND6A_Q8IWF6	0.00987073984839321	-0.0239898787616491	-0.0158308478527434	-0.00683085697308219	0.00802883278041496	0.0158586432181843	0.000244354384849053	0.0198778261336005	-0.00120335126024569	-0.0108423416070048
MGA_Q8IWI9	0.00250930625241784	-0.0102517648602316	-0.00312218466299936	-0.00638049456978047	0.00736211882228437	-0.00233205168652426	-0.0103900893106976	0.000430191104326635	-0.00600899495463493	-0.0105457785934595
GCC2_Q8IWJ2	0.00199303380771646	-0.00236379748411185	0.00282608958325828	0.00668134773275863	0.0173342461853066	0.0157804642641433	0.00982616819516179	-0.00773174426373578	0.00285254356185865	0.00261865764001735
GPR125_Q8IWK6	0.00466178134605738	0.00815293154480075	-0.00578699798114847	0.0212011176106228	-0.00128662180963142	-0.00355011036237183	0.0194092625001602	0.00088891990176042	-0.00176272533116428	0.0134913807806109
HSCB_Q8IWL3	-0.00258282503905992	0.00488523419647364	0.0115049032581786	0.000442493226062115	0.00441255840279611	-0.00564708463995037	0.00990940677840799	-0.00731651086308546	-0.00969081802022186	-0.00506518518911146
ZC3H7A_Q8IWR0	-0.00450289395536953	0.00452966208108099	-0.00775654428842081	-0.00522078192844364	0.00439505585400846	0.000728481179479456	0.00470963283121983	-0.00131199814004375	0.000320818428652301	-0.0213347828387035
PHF6_Q8IWS0	0.0172477572313464	-0.00802062609058913	-0.0132641743902166	0.00552544701399081	-0.00819714012351386	-0.0142423906394701	0.000800702445350215	-0.0147181238278239	-0.00143972895279868	-0.00555859701356477
CUL9_Q8IWT3	0.00220730196290644	0.0176872543806453	-0.00654741821238217	0.000884647971920866	0.00213917534752415	-0.00493097779056812	-8.40556950096953e-05	0.00243284830821775	0.00553424485317494	-0.0107623916794011
LRRC8A_Q8IWT6	-0.00437651597574556	0.00416090722351337	0.00294955802400604	-0.00724186181722427	-0.000965428756977276	-0.000377679843577004	0.00639936327721794	0.000435921613369252	-0.00177289075697833	-0.0106863200696092
LMTK2_Q8IWU2	0.0034621634258472	-0.00438944383691569	0.0053944544374223	-0.00135800073326146	0.00389040848539464	0.00323628868433678	-0.000291110137006453	-0.00633141288062065	0.00679716378708087	0.00510364637500128
CNTN4_Q8IWV2	-0.042835817872203	-0.0757119825312151	-0.0667279433620747	-0.0367672022420273	0.0707557392762637	0.0337437049537005	-0.00667811065987572	0.0377264380261702	-0.0357104453219701	0.00647915766619625
UBR1_Q8IWV7	0.00655172779097003	-0.00414153000288168	0.00528029877113224	-0.00126734483760289	0.00588050830737031	-0.00143269259360929	-0.00631729814909488	0.00136901175337911	-0.00944866341275159	0.00275041996861551
UBR2_Q8IWV8	-0.00553643139044182	0.00193091212143297	0.00140228995355292	0.00199002653303306	-0.00390481433285998	0.000760008888040921	0.00505555593985682	-0.00706514523896879	0.0004574409335212	0.00539496490659961
ARHGAP12_Q8IWW6	-0.0118580904856444	-0.00166676287521522	0.00252649063704916	0.00581850746941366	-0.00165956250759589	-0.00202603197687574	-0.00429491368396651	-0.00631847945948069	0.0046000991105347	0.000162256021076741
CHERP_Q8IWX8	0.00693508506438084	0.00307180398006813	-0.000380759659927751	0.00120880389825165	0.00113922529665559	0.00230713281744179	0.002964977886788	-0.00100986156191849	0.00197583479259617	0.0158914144934269
ANKHD1_Q8IWZ3	0.00538352947586976	-0.00493618129676842	-0.00785770119726627	0.0039578736153692	-0.00363830733735472	0.00292560607031355	-0.00714350913457435	0.00315443867386908	-0.000382268975756715	0.0106659987533762
SUGP1_Q8IWZ8	0.0104811470874254	-0.0110760664011382	-0.00246032033805892	0.00184430768332686	0.00217704261059521	0.00124333942565808	-0.00507563774008527	0.00459009969056989	0.00852537728433522	-0.00831423256505008
SUGP2_Q8IX01	0.0154145483937281	-0.00776404469344699	-0.00623919978905299	0.00352183126850438	-0.00155235648692498	0.000713118473242577	0.00656389357285602	-0.00248479617024255	0.00716685307987727	-0.0108872470372431
WWC1_Q8IX03	0.00386238664271355	0.00738905089795122	0.00107523098998394	-0.00835542322124664	-0.00189657501008819	-0.000188087682166965	0.0031850995951731	0.00244171875905074	0.00838606342559397	0.0128753314643686
CCAR1_Q8IX12	0.0117035108533355	-0.00974262925780426	-0.00817241205011576	0.00842839491374347	-0.00221683429634401	0.0114095527638448	-0.00651774299658323	0.00148337131133881	-0.00319848341572429	0.000121568548821898
DHX40_Q8IX18	-0.00352487339067644	-0.0236065651430942	-0.00829841949573038	-0.00172476537623619	0.00391633644907325	0.020623178567374	0.0111854811395992	0.0208271403748158	-0.0402850851842691	-0.00715320744233038
SKA3_Q8IX90	-0.00540802453549631	0.0101771236724854	0.0297205844766808	0.00123597330892376	0.00527720062430711	0.00140881571926612	0.00909428328523056	0.0300563589911019	-0.0152196171201995	-0.00243774922267372
DNAJC10_Q8IXB1	-7.99272978238463e-06	-0.00374976438344841	0.0063334409879677	-0.0041868369696768	-0.00268741199815028	0.00315524999391902	-0.00132194621314312	0.00895767764364608	0.000518606344204542	0.0158627558199106
NELFCD_Q8IXH7	0.00593757922466178	-0.00192847606376575	-0.00170216875924949	0.00545021857277652	-0.00120741519773323	0.00174412007385297	-0.00278866231145974	-0.00347091458880094	-0.00243312912535718	0.0107228323787391
RHOT2_Q8IXI1	0.022137978491554	0.069737957527053	-0.00660777225541141	-0.00243255472399997	0.0350784171667732	-0.00923072041446528	-0.00268359050434022	0.0115466856847907	0.0154082857546056	0.00752519883593223
RHOT1_Q8IXI2	0.0129255481152861	0.00517730966100043	-0.00132970727543968	-0.00208785617829045	-0.000895153643555914	-0.00213640742005734	0.000919956098047244	0.00326477654084476	-0.00148789852486656	-0.00550542506043747
SIRT2_Q8IXJ6	-0.0105736302529282	0.000403380857120649	-0.00276596218729134	0.0022093875045463	-0.000374804282374217	-0.00168400655071698	-0.00467559995228261	-0.0149028795417645	-0.00710642723337391	-0.00745746906250134
PHC2_Q8IXK0	0.0142320752611649	-0.000121265561367204	-0.0121096259493554	0.0101718492258817	-0.00386055137877738	0.00652801882896898	0.00554888053497315	-0.00760153285805671	-3.83698737417625e-06	-0.00539866568308749
GALNT12_Q8IXK2	0.023368330452171	0.0167073357127693	0.0209486765941169	0.00211646337903268	0.00745532204147858	0.0172982887111482	0.000538948385020178	-0.021331725216946	0.022331203601327	-0.00869639421495213
FAM20C_Q8IXL6	0.0248156548395081	-0.00287830440662021	0.00912351453084259	0.000363580550043012	0.00177577820135648	0.000940712796738735	0.00239771315347629	0.00172036961586391	-0.00939717200737527	-0.00269348598078821
MSRB3_Q8IXL7	0.000121890036309278	-0.00765519333041734	-0.00577148705515325	-0.00388001689362795	0.000123703375850497	-0.00124070087959662	-0.00066506938856298	-0.00646649355145074	-0.00856862204065924	-0.00780344462933112
BAP18_Q8IXM2	0.00108956053436835	-0.00616040136253666	-0.000806801895975022	0.00183477799315815	0.00732882341081513	-0.00230579489219545	0.00219603584215853	-0.00047942920473282	0.00488121086027968	-0.0134781931978968
MRPL41_Q8IXM3	0.00441649898166486	0.00609369968612171	0.00608303223231183	-0.00530305002439221	-0.0093579841960779	-0.00144123362226428	0.00137793967072011	0.000124121980064235	-0.00553619686602117	0.00538750441468114
NRM_Q8IXM6	-0.00312093191915314	-0.00987848006636166	-0.00136250516005842	0.00213462997636619	0.0127448837145977	-0.00754289605249632	0.012359107662782	-0.000394079184205157	0.00378537305847852	0.021269054485723
C9orf40_Q8IXQ3	-0.0115906562797506	-0.003975850708531	-0.0178162996000125	0.00753852723506452	0.000590146213320923	0.00521009534179642	-0.00371129708300268	0.00421843554011679	-0.000981789349526429	-0.0103619845334865
GPALPP1_Q8IXQ4	-0.00941981946472094	-0.00432324063032294	0.001948250639688	0.00427512496943379	-0.0123968081248606	0.0144130414038328	-0.00547417115934222	0.0169625065075467	-0.00625466542788718	0.00827393124538766
KLHL7_Q8IXQ5	0.00723994679437793	-0.0044464331503781	0.000386855894699505	0.00172044660333481	0.00892505016900984	0.00759252367165252	-0.00443887973780039	-0.00210989687164547	0.00153886705423928	-0.00266870754780385
RBM12B_Q8IXT5	0.0127692201185905	-9.8171694744363e-05	-0.000532809396910655	-0.00388073118547021	-0.00159144116635384	0.000911697413876622	-0.00677421856156277	0.00308165297653008	-0.00226935573429651	-0.000142747395880987
SLC35F2_Q8IXU6	0.0017367076328276	0.0176486836402557	-0.00828066515763486	0.00211662184665276	0.00295905533159638	-0.00292395063140039	0.0142319584687435	-0.0015599175005924	-0.0198163401458801	-0.00224081146467933
KLHDC8B_Q8IXV7	0.0122229757667377	-0.00261136748778134	-0.0135885238283804	0.0106083259248062	-0.0022497185018968	0.0097630996053566	0.0415349788410253	-0.012702267058899	-0.00777966824084595	-0.013471653816698
RPAP2_Q8IXW5	-0.0221708697046801	-0.0120821753303559	0.010518625799539	0.00262343090875315	0.00873837000470457	0.000158782527849373	-0.00714952416321311	-0.00541741276055823	-0.00710408218650102	-0.00492057363360633
ZC3H3_Q8IXZ2	0.0201944460422437	-0.00396691443900802	0.00733919028421136	-0.0140869769865558	0.00218727197491089	-0.00400391314734754	0.00674312298587059	0.00164716716515516	0.0111787053527474	0.00986165518593934
PNPLA6_Q8IY17	0.00675023836404196	-0.00141211063408101	0.00249907956724368	-0.00416605326262056	-0.00105994352033531	-0.000592116397320007	0.00257481022497314	-0.00197728576067353	-0.000538424576059375	0.0157857563997969
SMC5_Q8IY18	0.0172491125540143	-0.00711378897849832	-0.00554034541725549	-0.00246212867402288	0.000641212067274165	-0.000722327794069291	-0.00414051690993696	0.00270167621439154	-0.00187859074413376	-0.0107787650246496
DDX60_Q8IY21	0.0116275160967315	0.00640819080140398	0.00493607381561081	-0.010028080867214	0.00578039728135953	0.000117944426722218	0.00522319180288267	-0.00413642895356644	0.00410165995368914	0.00217376838818685
CMIP_Q8IY22	-0.0200150136482224	0.00929855393993466	0.00355121675350824	-0.00311286275469907	-0.00159635311662441	-0.0047665238336494	0.00185698099109462	0.00386054481721344	-0.000312506681207966	0.00286363316456808
PPAPDC2_Q8IY26	0.00254745959175463	-0.00303363509459873	-0.0129021091714957	-0.016503065493783	0.000250246226362241	0.00124434648703765	-0.00749983674936572	-0.00482739088205145	0.00317894073025674	-0.0108576177676859
MICALL2_Q8IY33	0.00334547430266332	-0.00635523941516076	-0.00583351023893532	-0.000750739413202611	-0.00788349198843769	-0.000973127916478375	0.000192034834689593	-0.00276390862134168	0.00234968711337001	0.0132710857612596
SLC15A3_Q8IY34	-0.013576532870632	-0.00181305412642142	0.00356421052099888	0.0223053230129004	0.0198253580760722	0.0157887532767632	0.0174045647346313	0.00699706458011422	0.0151686887416404	-0.000119615022957803
DHX37_Q8IY37	0.0019308383244377	-0.00833682170574798	-0.00590361419348944	0.00192325766226089	-0.00491033087030113	-0.00308120072396642	-0.00369491231834222	0.00597396846677076	-0.00169507553769456	0.0266118558374284
C4orf19_Q8IY42	0.00893330846034649	0.00161474566535743	0.00603460835625852	0.000689364026142327	0.00278699739615659	0.00809860636642948	-0.0145257992456817	-0.00150310461381784	0.00957744322713806	0.00250757642885196
RAVER1_Q8IY67	-0.000715528966363853	-0.00600293798322945	0.00271197886419352	0.00101222898224025	-0.000606477716383005	-0.000782356945299278	-0.00395487651432438	-0.00300837309428116	0.0019524762359186	-0.00536634035869373
FTSJ3_Q8IY81	0.00475883124343146	-0.00150867251033704	-0.006079591863402	0.000981227378696726	0.000978102415435406	-0.00238176129584819	0.00683477392493568	-0.00264421873392394	-0.000546736172426529	0.00524887675265865
TMEM192_Q8IY95	-0.0152569995185378	0.00693127197077251	-0.00269158796393583	-0.000320234577268677	-0.000584284100242608	-0.00758614362288111	0.0106153349816389	0.00407909363925364	0.00361233033323281	-0.0157828172896101
CKAP2L_Q8IYA6	0.00133943371772816	-0.00308744637871527	-0.00627441414603207	-0.00413293484008691	0.00914333558631572	0.00856671128116739	-0.00939314121945647	-0.00428996365724278	-0.00196383314932668	-0.00788099705029828
SRRM1_Q8IYB3	0.015010497114439	0.0214244657540488	-0.00115517477650426	0.0026870973607619	0.0235111216539621	0.00593104817315532	-0.0249285555470695	0.0231650656119447	-0.00484609714108017	0.00766736938337886
SMAP1_Q8IYB5	-0.013506703657273	-0.0016832642042918	0.000631851307466933	0.005501831762581	-0.00606760640790551	-0.00781800134612467	0.00264875934338957	-0.00952209687634248	-0.00314416493994455	0.0109589383257319
DIS3L2_Q8IYB7	-0.0160611123249602	0.00401156212466403	-0.00230338735200207	0.0025558091059068	-0.000966632993645159	0.00646980717002006	-0.0113757161512302	-0.00788957357021061	0.00460155692647255	-0.0024684112542966
SUPV3L1_Q8IYB8	0.00622210733960328	0.000772577912195309	-0.000474793090257313	-0.000740931276925785	-0.00744731420030353	0.00130854552686408	0.01227054054204	-0.00814587402984045	0.00155986245122991	0.0212493963859287
GSPT2_Q8IYD1	-0.0125357648472465	0.000927394502206823	-0.00979177534469977	0.00231580269832777	-0.0110931929766693	0.00256724493239846	-0.00799066210178102	-0.0108705637950055	0.0112676883270335	-0.00251636413406676
ZZZ3_Q8IYH5	0.0119318887967264	-0.0122251619547461	-0.00112727719468175	0.00859003783436825	-0.0100228276611086	-0.00625893373964724	0.00924123616202837	0.000617145674580181	-0.000345715966955594	-0.00550634411638254
EXOC8_Q8IYI6	-0.0074565728573392	0.00119939239472691	0.00453813745782537	-0.000987926736138335	0.000808575473506511	0.000589712149080589	-0.00220918933493314	-0.00369273926847248	0.00190923164928256	0.0266155372027436
SYTL1_Q8IYJ3	-0.0029054141230508	-0.00110107233189731	0.00341022338885102	-0.00459072289993764	0.00162889162107929	-0.000964187783266676	-5.84398148551417e-06	-0.0033406049762218	0.001614332580695	0.00792403256245435
COLGALT2_Q8IYK4	0.00473751854243238	-0.00723414828439426	0.0163473587043313	0.000611451369643174	-0.0110779885437363	0.00503793086315768	-0.0136464891360035	0.0204743783490819	0.00207811326875688	0.010382292900745
THNSL1_Q8IYQ7	0.00279959544029587	0.00263955944315659	-0.000367671833510425	-0.00812875857756456	-0.00393540241453655	-0.00010440756008025	-0.00147956135078238	-0.00253123340997649	-0.000909449675500848	0.00526686277638196
GRAMD1C_Q8IYS0	-0.00362546898980167	0.0134708723347281	0.0251238784966565	-0.00877997231149636	-0.0018119576778813	0.00600485817467341	-0.00128400346801845	-0.0226221215914395	0.00512110421053913	-0.00555775636853733
PM20D2_Q8IYS1	-0.00127191403707057	-0.00473061892987352	-0.00577858190866551	-0.00100071127606266	-0.00187224782333408	-0.00153440884952822	-0.00629095423167404	-0.00445392293488567	0.000274064629238634	-0.00790474016489065
KIAA2013_Q8IYS2	0.00646641342606958	0.00411166764461933	-0.0056524859789257	0.00138441556394259	-0.00182422810447704	-0.00454967412690388	0.0125349561889996	-0.00182256110943674	0.00218895464828672	0.0158075880708441
HACE1_Q8IYU2	-0.0243661253963906	0.0110674988964711	0.00758117595666913	0.0143469045650814	-0.0126997713640152	-0.0177624856700341	0.0141356197611301	-0.00417615148758559	0.00260649769379702	-0.0077655212739668
MICU2_Q8IYU8	0.00944665286909375	-0.00501649401822036	-0.00138880454792639	-0.00698907939476398	-0.000696006317874137	0.00430013311941196	-0.00109810985162829	-0.00352136934880117	0.00200785294103036	-0.00814430608261593
RNF168_Q8IYW5	-0.00325261655466828	-0.000816357589894707	-0.00791594112143678	0.0160941919004726	0.00723822987761081	0.0117513997796665	0.00647561796100008	-0.0202483601328054	-0.0110078661880224	0.00863194255223209
ANKRD13A_Q8IZ07	-0.00425732123470434	0.000258346571651136	-0.00692903634214478	0.00148910942237358	-0.00610073764436454	-0.00104661578407436	-0.00164405557003551	-0.00302936074599438	0.000831364993113336	-0.00257650044402402
PHACTR4_Q8IZ21	-0.00460220497952373	0.0278227905560637	0.0029384306656761	-0.00260886704137259	0.0146217723612916	-0.00396693610103483	0.0146506787905425	0.0062041410574269	-0.00884232227933539	-0.010610295041786
CHPF_Q8IZ52	-0.00110556246371251	0.000471496907037117	0.00140477805161651	-0.00187620130242083	0.000651214194665044	-0.00210477648680231	-0.000256260107377487	-0.00150648956938504	0.000873827830940799	-4.88235172995988e-05
TRMT2A_Q8IZ69	0.00772082670828852	0.00873576795776735	-0.00460168470859417	0.00506550539726311	0.00102483402331238	-0.00119167378840036	0.00754925647991992	-0.00125092314042176	0.00571809486459147	-0.000218338846245597
ELMOD2_Q8IZ81	0.00438215240040541	-0.00466963562145915	0.00544918984245544	-0.000529289355549863	-0.00775907626592702	0.00748964063309493	0.0047787089391961	-0.00707224357327492	0.0046736710447919	-0.000127477972195196
ALDH16A1_Q8IZ83	-0.0126225326690581	-0.002920894623534	-0.00408999622315693	0.0104363532540309	-0.00444327345561246	-0.00333577181515519	0.00385343833874374	-0.00361284578828394	0.00601334939081681	-0.0158494313553957
KIAA0319L_Q8IZA0	-0.00101138364128152	0.00531943422904768	0.0041267688210316	-0.00953897529465318	-0.00505735963404392	0.0040073339397905	0.00422569577484582	0.00490820431991858	-0.000968146846971294	0.00787860500692119
DOCK3_Q8IZD9	0.00322279762116292	-0.00769021726723891	0.00491399506563559	-0.0133058984550493	0.00222724003696828	0.0105945842114812	-0.0211970481136523	0.00193759155615832	-0.0139794832746727	-0.0076621911922374
GPR116_Q8IZF2	0.0102060988018098	-0.00137541066990909	0.00295204093437347	0.00524763983421978	-0.00385537596787126	-0.00993286493970273	0.000178950625078806	-0.00054869545412149	0.00352632733516996	-0.00821898297113666
XRN1_Q8IZH2	0.00297938936900242	-0.00314929869962393	-0.0050687701085186	0.00268016896187073	9.28147225426193e-05	0.00425317348602732	0.00135517804588175	0.00201200806354687	-0.00144082265036159	0.0214097313311875
MAML2_Q8IZL2	-0.00100034803627318	-0.00989086115163988	-0.0150009072782496	-0.00893094176137693	-0.00548086063343575	0.0015263300347364	-0.00118395313576405	0.00272479796497529	0.0160327279416319	-0.0111963660810765
PELP1_Q8IZL8	0.000953855294502637	0.000721776893569089	0.000240088402594547	-0.00373895838832575	-4.85551662675953e-05	-0.000649411825232605	-0.00231187146469147	0.000185465388675606	-0.000787757172546229	0.0106211387841085
