Gene	feature_identifier	Protein	Glucose	Glucose1	Glucose2	Glucose3	Glucose4	NoGlucose	NoGlucose1	NoGlucose2	NoGlucose3	NoGlucose4
PAK4	PAK4_O96013_S148	O96013	14.4415328462838	13.3755039927896	13.9493349411031	13.9783253574994	13.9530219298051	13.5375629858673	13.5993036347526	13.5712561820928	14.1488559762432	13.8668782658224
PAK4	PAK4_O96013_S104	O96013	13.89917798673	13.5770862690754	13.6378200739179	13.754376178303	13.8801406762897	14.0604478187447	14.0675500163265	13.7481068137122	13.9810437785852	14.0029670261873
PAK4	PAK4_O96013_S474	O96013	10.8297350172135	10.9077640982544	10.6720869902353	10.5474173459321	10.5671422380479	10.5474173459321	10.4777007364129	10.7236006026702	10.6170004982425	10.5928897208238
PAK4	PAK4_O96013_S291	O96013	10.1991504301152	10.3873513660609	9.96821117045287	8.61506964356992	9.8038085402799	10.1398439673693	10.1398439673693	9.90496173473656	9.82464873561715	8.82335049063714
EGFR	EGFR_P00533_S695	P00533	13.6963233362225	13.5288885995862	14.0042708071954	13.5820726628	13.4512350321511	13.0702688461492	13.0305987450503	13.0679574460589	12.9889713479626	13.120008930756
EGFR	EGFR_P00533_S1104	P00533	12.3310794519591	12.3791362990092	12.2027370868279	12.1911404952751	12.5150605496572	12.2396818604915	11.9831747078863	12.2738295810338	11.9598130941286	11.7308976978234
EGFR	EGFR_P00533_S1037	P00533	13.957816473022	13.9793624865638	14.4598736949104	14.1885300854919	14.1480735214246	14.1616439209967	13.9105709432021	13.8113785937954	14.1453604230597	14.0194311491917
EGFR	EGFR_P00533_S1042	P00533	13.6572359563784	14.0697825795779	13.8620307417304	13.6392391200027	13.4464060065228	13.669777153029	13.7146058448255	13.7363809321609	13.4886259864836	13.4853514925551
LDLR	LDLR_P01130_S854	P01130	12.6763138849747	12.7193240904297	12.8450778177309	12.927612606244	12.7846423658736	12.6347402915945	12.5560975679419	12.6546874984065	12.7521693075659	12.755256472869
HLA-H	HLA-H_P01893_S343	P01893	12.5676586054089	12.547283671769	12.8955637588826	12.4532473152419	12.4452712100673	12.2423632466726	12.2041262454749	12.0723157242088	12.2355978965026	12.1858542702989
HLA-H	HLA-H_P01893_S359	P01893	14.3461013944038	14.2658880295933	14.4282941475707	14.4555691442116	14.5902177603189	14.4087481490297	14.3257443309149	14.4708055283617	14.4115019145076	14.4982781121637
LMNA	LMNA_P02545_S603	P02545	13.7997357576151	13.9710855504913	13.8999806443751	13.9249660703304	13.6805773559607	13.6705004095837	13.656531938262	13.4954722851027	13.6744507624236	13.6378200739179
LMNA	LMNA_P02545_S616	P02545	15.2836463236659	15.2595970887727	15.4072953049267	15.3664832053104	15.4005997780578	15.3574138008227	15.142036852921	15.1658317920627	15.3081886087478	15.2521738816901
LMNA	LMNA_P02545_S66	P02545	13.6921861294811	13.9169958624321	13.7422029279358	13.8361454503686	13.8283595677437	13.8177322842029	13.6579869146899	13.8298547130776	13.8307753865611	13.8070923752445
LMNA	LMNA_P02545_S428	P02545	13.8610462704079	13.675145528569	13.9530219298051	13.7488576372634	13.5996474343178	14.3858343041992	14.485605984524	14.2367685216891	14.2454616352292	14.2091765063937
LMNA	LMNA_P02545_S429	P02545	14.1165818856215	14.3506156791942	13.9597025832555	13.8001530574715	13.9389981789952	14.4501791787877	14.8357543172684	14.5200641530538	14.3277989974257	14.251417032193
LMNA	LMNA_P02545_S431	P02545	11.4227506789101	11.1526889250568	11.435791069073	11.5456286723137	11.342190120819	11.5305080454629	11.6203608408907	11.764997252919	11.6615903296797	11.5567410903988
LMNA	LMNA_P02545_S277	P02545	15.5135830731855	14.6369506940316	15.511502828055	15.2825404089983	15.1587140800767	15.2260304883036	15.1745859121055	15.0031825900754	15.2076721540675	15.035561587222
LMNA	LMNA_P02545_S390	P02545	16.8275730002155	16.8196326102385	16.8479197589168	16.7705747038876	16.7123524552957	16.8196326102385	16.7363339127337	16.6948729026533	16.7024485075081	16.8607280147707
LMNA	LMNA_P02545_S392	P02545	16.3140210645534	16.3980636139924	16.221170111885	16.5404492607747	16.2998352399198	16.425154232845	16.3255178324558	16.3527845442825	16.9388566533836	16.4895225298188
LMNA	LMNA_P02545_S395	P02545	14.6369506940316	14.3444527900479	14.5136004913671	14.4946335041086	14.4501791787877	14.2720052955283	14.1944502064607	14.0332423347533	14.4415328462838	14.38976054326
LMNA	LMNA_P02545_S17	P02545	15.4506225995759	15.2310133034464	15.6487348830185	15.4120407693753	15.4658595148682	15.1830740568823	14.9344279542697	14.94926777068	15.1508894082582	15.29474316092
LMNA	LMNA_P02545_S22	P02545	15.7548594154354	15.5501340281174	15.9489228297978	15.8835004847427	15.7068042675991	15.7492729792579	15.511502828055	15.4900904019399	15.7660856934873	15.7767842386836
LMNA	LMNA_P02545_S632	P02545	16.178995195442	16.1813916505686	16.4434725132795	16.1413767972713	16.1867378693918	16.2528551835159	16.1030671821436	16.236862472872	16.3325274233868	16.2328184813711
LMNA	LMNA_P02545_S636	P02545	16.9034775072688	16.7642844605306	17.1298487146299	16.9081012579457	16.9563330204599	16.948889073879	16.7642844605306	16.8745468645391	17.1090350364343	17.0091982515595
LMNA	LMNA_P02545_S568	P02545	13.6331458635252	13.8556578317816	13.7694274858286	13.7669405798035	13.641589542161	13.8526095536477	13.7263835866044	13.9325176088317	13.8723455095791	13.7671655400096
LMNA	LMNA_P02545_S652	P02545	9.99751320090448	10.6860706532788	9.58257050337612	9.77014918527173	8.50185321233202	9.73548049807857	8.85865617435193	10.0603412739149	9.74887189084986	8.71833596460464
MBP	MBP_P02686_S96	P02686	13.1635579493561	13.2695076500361	13.5052016139855	13.1623916047357	13.0531772692498	12.8603845295533	12.3662668306621	12.2194847871697	12.5254480544031	12.3295707312843
TFRC	TFRC_P02786_S19	P02786	11.2131151484582	11.1372718185576	11.7230324177783	11.7094139855195	11.487566351949	10.6611584937526	10.441413946536	11.2477855739333	11.495973062322	11.0811396398907
TFRC	TFRC_P02786_S24	P02786	13.6560820028923	13.6301673945614	14.1321005243218	13.8254166655386	13.8943110684247	13.1534969638281	13.3659390094728	13.1517888240871	13.6447411652485	13.6238301849038
FTH1	FTH1_P02794_S179	P02794	13.4129632991614	13.2948257461198	13.3213083554513	13.2774022647313	13.1941212824678	13.2718642268543	13.3507293353015	13.0535730064902	13.3800895205143	13.2527635305491
RAF1	RAF1_P04049_S29	P04049	13.2333731031782	13.2086210916662	13.2899245345114	13.2325577611026	13.4067867157102	13.4714259159017	13.3107800025377	13.8943110684247	13.3879799325437	13.4035941779929
RAF1	RAF1_P10398_S582	P10398	15.3163583281275	14.8122579842734	14.94926777068	15.0657501104093	15.056304118835	14.8714594822651	14.6964879728628	14.8230639789646	14.9191617536641	14.8926512872507
ALDOA	ALDOA_P04075_S46	P04075	15.877566880227	15.3649844509241	15.8174794848514	15.4613255384446	15.527191042322	15.1964726836933	14.9336986453394	14.885351830989	15.0661734167409	14.9887336054975
CD74	CD74_P04233_S25	P04233	14.4659559876688	14.5486316708496	14.5875094273223	14.2221559457807	14.370768442416	14.073070801188	13.8019216284811	13.8863071757648	13.9126118619034	13.9303251104634
ERBB2	ERBB2_P04626_S1054	P04626	12.6186047466627	12.2696976352912	12.8662472022832	12.6030879104311	12.5048879110126	13.0745547242415	12.9799159977248	13.0438165721589	13.0953501135492	12.9519595644123
HSPB1	HSPB1_P04792_S82	P04792	10.938423485592	10.8036256873404	10.8011862834195	10.4359853296661	10.3940008702788	8.50185321233202	8.17914246239366	8.47569296479709	8.84180778313418	8.79760664199278
HSPB1	HSPB1_P04792_S86	P04792	13.6856538926085	14.0571974376739	13.8680758911824	13.7987745375775	13.8911129929032	13.3356950794053	13.3425623139554	13.2379460622894	13.8254166655386	13.4355795756811
SLC4A2	SLC4A2_P04920_S144	P04920	14.5550705062129	14.8871796239584	14.749893517031	14.6976261499217	14.7836191353175	14.2074611959487	14.2687258281144	14.459208883093	14.1786115345837	14.3122967795397
SLC4A2	SLC4A2_P04920_S299	P04920	14.8800484027495	14.9310841545603	15.4805530672037	15.453762110488	15.2260304883036	13.2369955871213	13.628346003396	12.7298699396715	13.470749187152	13.68944448782
SLC4A2	SLC4A2_P04920_S113	P04920	14.896057785206	14.8656899541909	15.3163583281275	15.1640412627855	15.3564098961731	14.8215409744119	14.9663614651909	15.0113620893303	14.7696261424698	14.922496701135
SLC4A2	SLC4A2_P04920_S132	P04920	14.8492733157957	15.3529483070293	15.0639434163284	15.0704902261659	14.8621905069357	14.3969879171748	14.6927376788367	14.6427959484502	14.5825517818012	14.6676865446944
SLC4A2	SLC4A2_P04920_S232	P04920	15.06019780645	15.0854596158143	15.2039618506293	14.8926512872507	14.8298800687919	14.6736792905622	14.4822264311259	14.3824970535889	14.5699297446705	14.5089734116274
ATP1A1	ATP1A1_P05023_S653	P05023	10.343648605008	9.8038085402799	9.89631989001684	9.92665144368692	10.2166217837566	9.82464873561715	8.84180778313418	10.0820537768977	9.86943280260596	9.99751320090448
ATP1A1	ATP1A1_P05023_S216	P05023	13.3425623139554	13.0580665342712	13.2513863571957	13.3572037106728	13.258524770001	13.4355795756811	13.305392169179	13.1075188604977	13.2374429699864	13.425098179695
ATP1A1	ATP1A1_P05023_S217	P05023	14.9645817537997	15.0245956313018	15.3244848812405	14.9433126375934	15.0221214716597	15.3219949652672	15.2407483541403	15.183745582165	15.1149120984204	15.1768191392667
RPLP2	RPLP2_P05387_S105	P05387	15.0765505142455	16.1698502630863	15.2207712030537	15.3231533390946	15.2825404089983	15.4939810837297	16.7328652987263	15.82871094761	15.4960971264686	15.4791876188294
RPLP0P6	RPLP0P6_Q8NHW5_S307	Q8NHW5	8.09197961894996	8.48877308856456	6.89333345447086	8.17914246239366	8.13312581149027	6.89333345447086	9.8827446701734	11.278358913189	8.63705652060628	10.4733531234158
JUN	JUN_P05412_S73	P05412	14.9050003282235	14.7886328038699	14.6431703977191	14.5685848331575	14.7076072978566	14.6128277858767	14.6221807303503	14.6694020202652	14.638937126853	14.6333249202543
KRT18	KRT18_P05783_S30	P05783	14.0953692669898	14.1523583051723	14.1162697028362	14.2629475279077	14.2967476477545	13.8656519420073	13.7793067085533	14.0340270634365	14.0067839979567	14.1496386270743
KRT18	KRT18_P05783_S34	P05783	17.5238730232982	17.5703107055831	17.772233647986	17.5593355530227	17.6662206275877	16.8846594036451	17.1298487146299	16.7123524552957	17.798693132862	17.7208686815273
KRT18	KRT18_P05783_S47	P05783	14.4725973311559	14.7642051914996	14.8194102561121	14.8824209509583	15.0974525319883	14.6647472506013	14.3512424295696	14.2640553861764	14.8234556181034	14.8679579841941
KRT18	KRT18_P05783_S15	P05783	12.9900633631104	13.2986885494518	13.2641994803351	13.2744455755783	13.3436266212399	12.7061433296434	12.8281217331254	12.7766852080437	13.2171317179727	13.196988521614
KRT18	KRT18_P05783_S18	P05783	14.1576195948449	14.5852350304706	14.8926512872507	14.4975071221445	14.5017565482819	13.8359746988943	14.176380372392	13.8523459106267	14.3797748286952	14.3152735414163
KRT18	KRT18_P05783_S23	P05783	15.0010669902921	15.2440578278519	15.5363882576142	15.2407483541403	15.2284778182128	14.959666807805	14.9480041430232	14.8937823076901	15.29474316092	15.1130049980698
KRT18	KRT18_P05783_S7	P05783	15.335844467032	15.3784105675324	15.1055196850346	15.0349216306838	15.0545092173994	14.4690327318709	14.6424214991813	14.3734758429676	14.9450859232459	14.9344279542697
KRT18	KRT18_P05783_S100	P05783	12.0888881549434	12.0007320349203	12.2076438878575	11.8353414445085	12.2227791665332	12.1191643455118	12.1770797586981	11.9508060601595	12.1637116924511	12.1084376027062
FYN	FYN_P06241_S21	P06241	15.4341863662388	16.4981328023392	15.3174497910635	15.1238730231894	15.3270028998132	15.1141602309645	16.4623828416731	14.7779704342383	14.9545774318028	15.1043244818604
FYN	FYN_P06241_S26	P06241	12.5233441942408	12.7048589038421	13.1326389759386	12.9325188480917	12.6940913116096	12.6374320290313	12.7463992715168	12.0514066649783	12.755256472869	12.7799012689595
RB1	RB1_P06400_S37	P06400	15.0751683137969	15.4487155197898	15.1321138425553	14.8936291034836	15.0228825020573	15.1168028671408	15.5299855275923	15.4649005475556	15.1640412627855	15.2632842651062
PTMA	PTMA_P06454_S2	P06454	13.8397406185863	14.3642677525268	14.2034524375702	14.2557029779496	14.2322762245425	14.5902177603189	14.4659559876688	14.6765069644737	14.4535136032685	14.5692456763489
NPM1	NPM1_P06748_S4	P06748	12.1619372153466	12.3416443087074	12.215039708368	12.3227080520837	12.49786959515	12.3629234664363	12.0451312476491	12.5249525304981	12.4246509766284	12.2799873992185
ITGAV	ITGAV_P06756_S1046	P06756	14.9200060460065	15.0574855234501	15.020766563637	14.8122579842734	14.9108488287943	15.3537734126813	15.3585860281225	15.2585697327796	15.3716826545128	15.0913503773905
CENPB	CENPB_P07199_S156	P07199	12.6763138849747	12.7106460116137	13.0327670431126	12.797355772037	13.0071248806595	12.7716366642127	12.3335321877999	12.8603845295533	12.7097325491094	12.6361606218767
H1F0	H1F0_P07305_S92	P07305	11.9765839496773	12.3802035699507	12.077664059163	12.0597534536321	11.929255331729	12.0076295825793	12.1991343878815	11.736530895801	12.4763590537595	12.5851829831132
ANXA2	ANXA2_P07355_S184	P07355	14.3607321111714	14.3272805179545	14.3829418941182	14.3486185103482	14.3817349479324	14.4073646095244	14.4810693319534	14.5755790858537	14.488387896489	14.5176700930091
ADRB2	ADRB2_P07550_S246	P07550	15.5678695195387	15.6558871910889	15.5515535272371	15.5754872953274	15.627388455762	15.7921233524222	15.6807296892865	15.3888724436198	15.8268109942418	15.987609363037
EPRS	EPRS_P07814_S885	P07814	13.4300633434001	13.3121867630718	13.4450671927979	13.3248168497077	13.3397817720864	13.5820726628	13.2379460622894	13.4736974824101	13.6572359563784	13.3572037106728
EPRS	EPRS_P07814_S886	P07814	16.1391321143979	16.1280393068929	16.2528551835159	16.1990731491652	16.0746342935097	15.8094099593824	15.9324841268872	15.6118539887929	16.221170111885	16.0763302381799
HSP90AA1	HSP90AA1_P07900_S453	P07900	12.7311672332726	12.4950796145612	12.4141953489402	12.2466149238858	12.260601397496	12.1808699158324	12.2799873992185	11.9788715616717	12.1718009700298	12.2535036629297
HNRNPC	HNRNPC_P07910_S233	P07910	10.8660346875599	13.0420453544279	10.7565841434537	10.6611584937526	10.4963888445965	11.3776161178721	13.6437835653027	11.2607293633538	10.6802263604192	11.0691118144759
SP1	SP1_P08047_S56	P08047	13.3952154942663	13.1424139446789	13.1144905524969	13.3800895205143	13.2593297564401	13.5465123967579	13.2352277491933	13.5177812136587	13.2929770576604	13.2826129962872
ZFY	ZFY_P08048_S270	P08048	13.0745547242415	12.6361606218767	13.3018408226593	13.2103675244795	13.5808014476329	13.6435392718318	13.6457867531387	13.8007950860201	13.5061879330605	13.6270371493192
HSP90AB1	HSP90AB1_P08238_S255	P08238	13.0679574460589	14.9786665887333	12.9990303870857	13.2593297564401	13.2290248649871	13.1460803797303	14.4142001669918	13.4119286019852	13.3685020613144	13.28431542943
HSP90AB1	HSP90AB1_P08238_S445	P08238	15.627388455762	15.3421909506328	15.2632842651062	15.3334093114962	15.2076721540675	15.1462417359304	15.0086886446688	14.9939370180897	15.1803188914375	15.1335465358263
PDHA1	PDHA1_P08559_S232	P08559	16.550706978931	16.3501166981997	16.2667819796827	16.178995195442	16.1280393068929	15.9591385743186	15.9774484024967	16.9640763254262	16.1933803753806	16.1637052155229
PDHA1	PDHA1_P08559_S293	P08559	16.0901665871367	15.6963463086395	15.7892630341632	15.8863808933921	15.830153240053	15.8050124865035	15.6931933513763	15.4854374112534	15.7863846605235	16.0024091630201
PDHA1	PDHA1_P08559_S295	P08559	12.6063576489123	12.4556514262785	12.6294502165053	12.883225606741	12.6374320290313	12.8430312939398	12.8766958430319	12.3141829326279	12.4748672645674	13.0838720048295
COL4A2	COL4A2_P08572_S1475	P08572	13.9486008601379	13.9505760513801	13.6863106767464	13.8511068555191	13.83580394742	14.2005646544455	14.2613491687902	14.4862394944452	14.1453604230597	14.2062695731933
MET	MET_P08581_S1020	P08581	14.6260708014971	14.4546131463384	14.7618667785154	14.7944050887385	14.4831996419417	14.2461355501869	14.1899819201172	14.1989089866308	14.3997367808539	14.349996102611
MET	MET_P08581_S966	P08581	13.1326389759386	13.238914642807	13.2081110698229	12.9561156842644	13.0382904955551	11.6508644186744	12.1116611282697	11.1317749793111	12.5608288001285	12.4231943593264
MET	MET_P08581_S997	P08581	15.8326634065763	16.0814187814807	15.9689401732285	15.8734230250472	15.9987883233358	16.0763302381799	16.0574078133713	16.0108601562073	15.9379567097553	15.9856804928333
SNRNP70	SNRNP70_P08621_S410	P08621	13.954412359222	13.7562443496782	13.8317109067208	13.7311705515221	13.6866472567665	13.9691521476373	13.8480389380678	13.7438267915342	13.5115505602236	13.6510250609841
SNRNP70	SNRNP70_P08621_S226	P08621	15.2657402976011	14.9059190723483	14.8772136438018	14.9853442006958	14.9079061848451	15.1108943273254	14.9554002983895	14.998441276708	15.1727887312833	15.1277289497408
NFIC	NFIC_P08651_S194	P08651	11.0913696096169	10.3215575388891	10.8395558105849	11.1943514232718	10.9921717130379	11.4420914819692	11.1943514232718	11.3829759578476	11.2165020216243	11.1834868312186
NFIC	NFIC_P08651_S305	P08651	16.3939723461171	16.5787562675656	16.8745468645391	16.6659711058905	16.6297282986526	16.2883900605667	16.1681196752531	16.1637052155229	16.3772047921244	16.1548791071431
NFIC	NFIC_P08651_S339	P08651	13.4466805140732	13.0996499078179	13.2249741995587	12.8287566110599	13.080409402081	13.3892185466214	13.6228835498526	13.8206358804999	13.5128975202615	13.1451248201165
NFIC	NFIC_P08651_S343	P08651	15.6609469764295	15.3847404573467	15.5636872454036	15.4605697010101	15.5309264900649	15.6586299060393	15.5309264900649	15.6558871910889	15.6047040867916	15.5919066868962
VIM	VIM_P08670_S459	P08670	15.5831353883926	15.784959456855	16.2883900605667	15.6807296892865	15.936957435372	16.1391321143979	16.0746342935097	16.1368275411516	16.1024104962705	16.0291960419581
VIM	VIM_P08670_S214	P08670	16.0235696517475	15.7411324273601	15.8420920568255	15.8257262138377	15.8806853069993	15.8039133042102	15.7957026134891	15.8039133042102	15.8242379692855	15.9969853150165
VIM	VIM_P08670_S72	P08670	14.7271013319665	14.3850122065761	14.8059981936208	14.6047870046238	14.3226379420928	14.9670479004754	14.0690170499988	14.3607321111714	14.3824970535889	14.1030054576033
VIM	VIM_P08670_S73	P08670	11.9167188475513	11.7409343739936	12.1208017226498	11.6734864099255	11.412927094611	11.5951658904385	11.3448298533328	11.4333436332683	11.5636414645434	11.3170030480945
VIM	VIM_P08670_S26	P08670	13.7140773486898	13.8195782056454	14.2758377636548	14.43845149124	14.0996903839485	13.1611225536493	13.3597275640712	12.5831162208144	13.9765481324689	13.8079857902925
VIM	VIM_P08670_S56	P08670	10.2524174981103	10.6802263604192	10.1398439673693	10.1722716034047	10.3873513660609	10.8746878681326	11.2477855739333	11.0913696096169	11.2276205710864	11.313593280827
VIM	VIM_P08670_S5	P08670	15.503647439897	15.3136470375123	15.5981957306786	15.3448052926667	15.3751026800999	15.2457421252085	15.528081019571	15.2003114378979	15.6597592152208	15.5399955173703
VIM	VIM_P08670_S9	P08670	12.9951896753211	12.8658806033857	13.1187471202907	13.2348480451354	13.3372273713091	12.696671770453	13.0362398113731	12.9856734784045	12.9715466252615	12.9099999503808
VIM	VIM_P08670_S10	P08670	15.4658595148682	14.5041391286705	15.4341863662388	15.4369547672103	15.1598065077563	14.5495920321026	14.6998446492708	14.2204787179815	15.0574855234501	14.9859192157549
VIM	VIM_P08670_S39	P08670	15.7424883534165	15.8160978331428	15.7342275835974	15.410967905889	15.6734851332324	15.0904827658155	15.0746362446425	15.1012786782746	15.3501466426073	15.3751026800999
VIM	VIM_P08670_S42	P08670	12.1539566458012	12.6459343963694	12.4154542996483	12.4483312533446	12.3335321877999	13.0871975597475	13.317654018668	12.8490538746338	13.3806266065335	13.6552201751595
VIM	VIM_P08670_S47	P08670	12.6201783999442	13.1056792533922	13.1870245754672	13.0086665143757	12.8248088584694	13.0296492986054	13.172079883797	12.578525111082	13.2871271134714	13.4262883600695
HMOX1	HMOX1_P09601_S229	P09601	10.7142528029906	10.645931799221	10.9771992019491	10.7298274668596	10.4211597203125	10.7456409293627	10.6084376147746	10.8395558105849	10.6382031516046	10.8603741262697
CSF1	CSF1_P09603_S533	P09603	16.3255178324558	16.7466828345789	16.9563330204599	16.7024485075081	16.5729029283011	16.1030671821436	16.3604693898911	15.9741882480738	15.9624035399626	16.3218334963427
CSF1	CSF1_P09603_S541	P09603	16.8530064838582	16.5470328115561	16.6989411342159	16.4771609502676	16.7552206265668	16.6177443152634	16.4895225298188	16.518403683376	16.412445754025	16.2130829270335
HNRNPA1	HNRNPA1_P09651_S360	P09651	14.5026689219293	14.4783287448606	14.5495920321026	14.7249061783501	14.7249061783501	14.302720536363	14.2974989539085	14.0897398962225	14.459208883093	14.4465889702571
HNRNPA1	HNRNPA1_P09651_S368	P09651	15.8961562077683	15.9536720201061	15.6949332085089	16.1681196752531	15.9624035399626	15.2542854569756	15.4227972592608	14.5234346711762	16.1135368583248	16.0130697360155
HNRNPA1	HNRNPA1_P09651_S6	P09651	15.1845814221848	15.8659469528976	15.482769340585	15.4599754424543	15.5335020417966	15.79722172394	16.4562996592452	15.459169539619	15.7835695039822	16.0479520202751
TFPT	TFPT_P0C1Z6_S180	P0C1Z6	13.5100921609262	13.5640129966593	13.542690992647	13.4001968322339	13.5231060738112	13.7168112763676	13.6394046437321	13.77483899453	13.4767949474724	13.5100921609262
GCOM2	GCOM2_Q9BZD3_S179	Q9BZD3	12.6236621244409	12.8802128338918	12.7015795654867	12.6917146046147	13.1065528661079	12.5966741198165	12.3549839206421	12.7143448916453	12.7582454094985	12.5514761070451
SMIM13	SMIM13_P0DJ93_S58	P0DJ93	13.8136830226531	16.0574078133713	13.6552201751595	13.7130758980201	13.6527138134017	13.6471223065272	15.6377648972667	13.4989391872209	13.7168112763676	13.6720675262255
SMIM13	SMIM13_P0DJ93_S60	P0DJ93	14.3245270798921	16.9640763254262	14.3409160579984	14.2339447976832	14.2551798304177	14.2837665943544	16.5470328115561	14.1848793064977	14.3533892160939	14.4302299376085
HSPA1B	HSPA1B_P0DMV9_S631	P0DMV9	13.6503505624706	14.081542675248	14.0007501887318	13.9140369022935	14.0645117885727	13.8737122903475	13.8896444129939	14.0332423347533	13.8932610781517	13.8943110684247
PGBD3	PGBD3_P0DP91_S554	P0DP91	13.9936912905662	14.2416976773972	14.6111771125988	14.4056484155522	14.2980376622934	14.495832110901	14.4273193337265	14.4935615898998	14.4964735261009	14.5868148677069
	_P0DPB5_S104	P0DPB5	13.9090573303677	13.5343796542594	13.7099712514079	13.6975059370387	13.7793067085533	13.9236981574456	13.7895378440525	13.7660834915557	13.8136830226531	13.8383064640239
ARAF	ARAF_P10398_S257	P10398	14.1058639440275	13.9438758353842	13.978809885258	13.731995562943	13.8752605668908	13.5862561904331	13.3024649233791	14.2743415117683	13.3879799325437	13.2534429059174
ARAF	ARAF_P10398_S259	P10398	13.6811438689044	13.6348184968935	13.5881683479237	13.68944448782	13.5157260205713	13.3800895205143	13.2855632167416	13.4949362928339	13.3456299501144	13.3439250642709
ARAF	ARAF_P10398_S157	P10398	14.8099941566539	14.9891913335563	14.8871796239584	14.8511992104657	14.8737374517222	14.3468795682175	14.7055808288864	14.7271013319665	14.6382229044489	14.6869670024004
MAPT	MAPT_P10636_S721	P10636	14.2505591198233	13.6687364136954	14.0910601507593	14.2482585832816	14.0604478187447	13.8547802465989	13.7399871825208	13.7043938369525	13.8506189962848	13.7438267915342
MAP2	MAP2_P11137_S1782	P11137	14.1870271176294	14.3018052337317	13.9403858482225	14.0454711616483	14.3146992764105	14.1812401444911	13.9190876323797	13.9908708033025	14.0422405943681	13.8781905359165
SLC2A1	SLC2A1_P11166_S490	P11166	11.0497253800446	11.3739235235525	10.7760566642152	10.7508589451956	10.952650058733	10.6720869902353	10.3549693006887	10.6720869902353	10.4359853296661	10.0902634930691
SLC2A1	SLC2A1_P11166_S465	P11166	15.4636060958288	15.4496748309257	15.3610055745574	15.2907689797058	15.2873271931719	14.2161975828411	14.2847561106132	14.0526674508674	14.3848555974718	14.2202769525319
EPB41	EPB41_P11171_S709	P11171	12.1514719301438	12.289983711754	12.0664111955755	11.8055103428392	12.0606600792641	11.9957242404763	12.289983711754	11.9765839496773	12.3768451453707	12.2926854978523
TOP1	TOP1_P11387_S10	P11387	12.6073627935189	12.5312271766123	12.4267771215009	12.1827120462071	12.4236812634261	12.2206373544554	12.2466149238858	12.0978583789032	12.1879226288539	12.0170951932974
TOP2A	TOP2A_P11388_S1525	P11388	11.313593280827	11.2235095101622	10.691784655046	11.7464515334786	11.8020975810807	12.547283671769	12.4257491597646	12.3155150209206	12.271218104115	12.2396818604915
IGF2R	IGF2R_P11717_S2409	P11717	14.224542235069	15.2493883932698	14.3975165170925	14.4266092243287	14.5282759692107	14.38976054326	15.2803348088264	14.3089720011139	14.3526034832046	14.3586019836497
IGF2R	IGF2R_P11717_S2484	P11717	13.425098179695	13.6705004095837	13.6961151935956	13.4543943247246	13.5137398394341	13.8453851359366	13.6535845207181	13.5820726628	13.465437512121	13.5618987434014
SRF	SRF_P11831_S224	P11831	16.2103045589352	16.1990731491652	16.0434660224438	16.1637052155229	16.1813916505686	16.1637052155229	16.1280393068929	16.1008178048038	16.0255713769647	16.0345428298215
SRF	SRF_P11831_S21	P11831	13.6968591963527	13.8803414398259	13.5061879330605	13.4832107766355	13.371581754837	13.1845354537452	13.5290727374455	12.9933731896479	13.9855152415972	13.6481727500866
TPR	TPR_P12270_S2037	P12270	14.0368769081482	14.0752383143221	14.0445855643368	14.0578196413721	14.2174331926955	14.1321005243218	14.0374849768063	14.1294589349646	13.931074652192	14.0332423347533
BMP4	BMP4_P12644_S91	P12644	14.0986244888022	14.1082801212529	14.2541170478719	14.177581697685	14.1238827238291	14.1893742392626	14.0450283629926	14.2740009629574	14.2517243150912	14.1461876944218
BCKDHA	BCKDHA_P12694_S337	P12694	12.9916984924309	12.357193116709	13.0633788466943	12.98773999839	12.9137752892608	13.4533679029194	13.4832107766355	13.0340226076334	13.2626498736283	13.5375629858673
RNH1	RNH1_P13489_S2	P13489	10.3025842895276	8.48877308856456	9.71150530791367	9.58257050337612	10.1792352994259	10.5522328159921	10.0033224279763	10.4647160397866	10.7456409293627	10.103646216558
F3	F3_P13726_S290	P13726	13.0975735781789	13.0508184519438	13.057422789433	13.1297509087157	13.2438960727393	13.4244170890399	13.3585951290707	13.1226156376131	13.2943495414597	13.3445519149461
F3	F3_P13726_S295	P13726	12.5365927512118	12.8760399928642	12.8217592499622	12.6829139387365	12.7223238762142	12.2910948185807	12.5550491966293	12.240955719499	12.8777355455014	12.7249548121402
APEH	APEH_P13798_S187	P13798	14.9786665887333	14.8861884354949	14.9326298994749	14.8397133120818	14.9116120095297	14.9026754455925	14.6911885427086	14.6483153645518	14.9122884773856	14.8980943021166
GYS1	GYS1_P13807_S653	P13807	13.7476148720629	13.1201950335423	13.9718731656432	13.5555513419266	13.5371900468629	11.7119588122244	11.9241913806326	11.404599573158	11.5541617313878	11.3411194300459
GYS1	GYS1_P13807_S710	P13807	14.0878233600122	14.0418206924516	13.9389981789952	13.9978820792959	14.1209988127593	13.3107800025377	13.1338154396754	13.5602876250478	13.5277330593128	13.3921176894473
GYS1	GYS1_P13807_S727	P13807	14.749893517031	15.1043244818604	15.2065024387851	14.9282120041479	14.9612446057751	14.6951792101248	14.969565937013	14.7536930287178	14.6418029744229	14.7017185075206
