feature_identifier	mz	mummichogID_hsa_mfn
Row.1965_91291	207.135432721783	CE5797,C02727
Row.1966_109516	271.166441617957	
Row.1967_96535	319.151657328769	C02999,CE6185
Row.1968_97417	275.161531803706	
Row.1969_3070	262.859052632802	
Row.1970_95336	257.163298505734	C07073,CE5795
Row.1971_140155	425.214865303704	
Row.1972_2208	201.123697802845	
Row.1973_70648	225.145791907822	
Row.1974_69796	255.119787880777	C04692
Row.1975_2095	106.086475480257	C00555
Row.1976_74508	277.104279655606	
Row.1977_115539	370.295198375589	C00836
Row.1978_103004	263.161622478472	
Row.1979_127596	307.094095691702	C01169
Row.1980_2434	922.384895767381	C00154,C07296
Row.1982_111579	311.219232543847	C04785,C07163,C16321,CE5528
Row.1983_9063	181.009513083021	
Row.1985_73728	255.156261432616	
Row.1986_2539	299.182518907331	
Row.1987_107665	172.111928857104	
Row.1988_130064	329.208642521174	C02140,C05470,C05471,C05474,C05477,C05488,C05489,C05497,CE1347
Row.1990_63728	335.146297808489	CE2102
Row.1992_75056	221.125742017337	
Row.1993_89040	197.151049615635	
Row.1994_66006	423.152219007224	CE2054,CE5976
Row.1995_95913	233.151179360714	CE1938,C00449
Row.1996_75987	244.131781885666	C05202,C06350
Row.1997_92323	254.172749566671	
Row.1998_75335	490.218298369966	
Row.1999_3781	82.945304945782	C11149
Row.2000_35355	277.140581231544	C00449
Row.2001_4140	173.041894538018	C00121,C00181,C00259,C00309,C00310,C00312,C00508,C00989,C01089,C01188,C03197,C05984,C06001
Row.2002_90897	282.14649774498	C05176,C06174
Row.2003_100209	253.17725982684	
Row.2004_77361	285.203209076832	
Row.2005_18965	860.728456958498	
Row.2006_55100	405.728200208267	
Row.2007_121332	337.104398461744	C00921
Row.2008_81476	259.057361547127	C16362
Row.2009_47320	653.336411350641	
Row.2010_110045	311.138290035431	C00951
Row.2011_48736	377.214469824402	
Row.2012_123241	176.143334563285	
Row.2013_96867	393.178243341678	C05953,C05954,C05955,C05957,C06526,CE5535,CE5537,CE5925,CE5928
Row.2014_55152	220.116446214927	C00864,C00978
Row.2015_9158	134.11753202908	C00318
Row.2016_2501	283.089629506168	C00387
Row.2017_59466	241.06778179488	C01817
Row.2018_83903	266.208865360491	
Row.2019_3330	173.078236081948	
Row.2020_3935	167.031196804104	
Row.2021_98412	316.211788603541	
Row.2022_66995	331.208783731538	
Row.2025_85828	353.193545224253	
Row.2026_44145	593.242094817332	
Row.2027_99679	267.099105127649	C00212,C00330
Row.2028_99394	251.125128156659	C03415
Row.2029_2822	615.140428184767	CE6189
Row.2030_74106	215.103990148628	C00214,C00756,C03415
Row.2031_103453	703.244692620658	
Row.2032_2411	271.187637446458	
Row.2033_71650	274.104493264738	C03406,C04847
Row.2034_95770	275.125056888085	
Row.2036_2516	257.150800724199	
Row.2037_100702	268.188231253251	
Row.2039_109264	272.258262181955	
Row.2040_115795	273.110615827474	C16582,C16584
Row.2041_3057	238.104699947485	C06868,CE5627,CE5994
Row.2042_95736	297.1669064365	C02999
Row.2043_52640	580.347786883219	
Row.2044_102779	227.175224865443	
Row.2045_79345	329.172428085262	CE2054,CE5976
Row.2046_78540	300.120669063391	C04540
Row.2047_58264	238.143310021573	
Row.2048_45802	326.161864620319	
Row.2049_75081	230.174714090391	C05446,CE0232,CE1272
Row.2051_2897	155.031200122951	C00900,C06010
Row.2052_127560	239.211688317404	
Row.2053_114436	250.177874423886	
Row.2054_43244	345.151690294831	
Row.2055_2232	382.865302446047	
Row.2056_89949	173.09348013149	C02576
Row.2057_117361	365.172400700083	C03958,C03958,CE5140,CE5525
Row.2058_51436	483.221509993038	C05504
Row.2059_28793	153.088345396742	CE4995
Row.2060_87635	287.161391745092	C05298,C05300,CE2180,CE5249,CE5250,CE5253,CE5254
Row.2061_84936	200.104265518615	C06114,C00475,C00881,C05711
Row.2062_63328	283.187416776332	C02567
Row.2063_84285	244.11534899253	C16610
Row.2064_62123	258.109783807913	C00670
Row.2066_89976	547.308866499508	
Row.2067_52250	275.124948398087	
Row.2068_2073	169.083149817587	C00179,C02373
Row.2069_100707	225.1823079075	
Row.2070_89221	221.164583770653	
Row.2071_80436	248.1259124353	CE7087
Row.2072_2292	179.103959104908	C05953,C05954,C05955,C05957,CE2006,CE5535,CE5537,CE5925,CE5928,CE6506
Row.2073_64503	304.151530434273	C01416,C01516,C16576
Row.2074_104459	827.326457361124	
Row.2075_100932	279.029928623337	C00345,C00345,C00818,C04188,C04582
Row.2078_91935	217.119751916543	
Row.2079_76950	351.225899269956	
Row.2080_76681	202.083525232046	C09642,CE1395
Row.2082_126829	236.198457421272	
Row.2083_83331	385.183588474882	
Row.2084_91317	254.114937595211	
Row.2085_101852	228.195646569119	
Row.2086_108576	255.206522356927	
Row.2088_90861	322.16228758254	C01416
Row.2089_71548	327.131330196065	C05399
Row.2090_104569	233.151121415197	CE1938,C00449
Row.2091_101337	532.20580786177	
Row.2092_2368	315.15630047898	
Row.2093_89070	279.038964859541	C03373,C00105,C01368,C02355,C04376
Row.2094_116170	259.130529203449	C00449
Row.2095_89630	312.193685892632	CE3554
Row.2096_60839	396.177851564596	
Row.2097_71520	273.10941654105	C16582,C16584
Row.2098_102320	321.16734118745	C02999
Row.2099_80901	254.11481186719	
Row.2100_102559	255.19293820138	
Row.2101_94499	475.154495198897	
Row.2102_70171	275.0533957592	C06606,CE5627
Row.2103_131520	377.136022175833	
Row.2104_55199	399.127344323069	C00255
Row.2105_114489	317.135970384832	CE2102
Row.2106_3690	223.166445965046	C02679
Row.2107_103015	392.240781499719	
Row.2108_57686	284.125461427683	
Row.2109_60730	633.339764132054	
Row.2110_62580	307.114844293208	
Row.2111_3013	153.051958798621	C00233,C00603,C00671,C03465,C06102
Row.2112_43059	333.188421695874	
Row.2113_93568	245.114524476465	C01893,C00931,C01246
Row.2114_71615	207.148813599832	C16561
Row.2115_114392	322.199109560271	
Row.2116_3142	488.654947354398	C05273
Row.2118_81368	242.115042259085	
Row.2119_115645	184.112104024912	
Row.2120_2319	358.773926287969	
Row.2121_111228	571.098065341817	
Row.2122_48858	505.225171164668	
Row.2125_79593	187.072714023631	
Row.2127_78585	249.145823569669	C00449
Row.2128_110969	282.167846027942	
Row.2129_116180	407.146624300571	
Row.2130_111829	349.198680472956	CE1343,CE2053,CE5138,CE5661,CE5947,CE7088,CE7112,CE7113,CE7114,CE7115
Row.2131_2895	552.65220306795	
Row.2132_92990	229.119651116389	CE3481
Row.2133_15148	336.07344430857	C00144,C00559,C05198
Row.2134_131092	365.136039032385	CE3140
Row.2135_59598	232.132381358098	C01416
Row.2137_99433	233.104759311971	
Row.2138_111612	239.211666079461	
Row.2139_117086	268.130879041476	C01416,C01516,C16576
Row.2140_104678	247.166631014024	
Row.2141_96882	218.117432017387	
Row.2142_3594	516.675988617549	
Row.2143_99769	158.096316253049	C06213,C09640,CE4890
Row.2144_2751	199.057474858358	C00233,C00671,C03465,C06102
Row.2145_120606	266.210965363078	
Row.2146_69483	269.171890949948	C02679
Row.2147_103029	304.188819052738	
Row.2148_101757	260.22191877499	C02838
Row.2149_114168	249.182566813679	C00390
Row.2150_103740	213.088392725639	
Row.2151_113247	358.295067386004	
Row.2152_2391	277.21335462966	C05139,C05294,C14497,C18045,C18075
Row.2153_99592	255.192927348751	
Row.2154_62878	343.172804745678	
Row.2155_2216	333.116121337794	C02538
Row.2156_128134	195.185555074008	
Row.2157_112740	211.167026505334	
Row.2158_64978	381.166749377274	
Row.2159_113972	162.127646558328	C16635
Row.2160_80880	208.169162411565	
Row.2161_77487	507.223200561492	
Row.2162_129463	297.253568869601	
Row.2163_2339	309.203222367411	
Row.2164_92786	311.182545008869	
Row.2165_125775	188.143374953375	
Row.2166_100983	252.135679841731	
Row.2167_5016	406.132056381255	C00611,mn
Row.2168_120200	263.16162243027	
Row.2169_117712	259.166758896976	C05298,C05300,CE2180,CE5249,CE5250,CE5253,CE5254
Row.2171_99417	277.104519181272	
Row.2172_59617	185.114582271579	CE1447,CE2056,CE5533,CE5534,CE5926,CE5930,C07535
Row.2173_123927	475.324504640213	
Row.2175_92208	455.188715567191	
Row.2176_2313	187.072711485126	
Row.2177_61869	361.18382526791	
Row.2178_109327	343.209454652509	
Row.2181_91302	495.198896952921	
Row.2182_104702	266.172903262869	C16660,C16660
Row.2183_72785	187.072603371542	
Row.2184_93098	252.13566756453	
Row.2185_2499	438.779469743834	
Row.2186_89340	241.177106205618	C00750
Row.2187_37800	579.226405877467	
Row.2188_102902	231.041524426403	C01107
Row.2189_98495	215.067580383497	
Row.2190_2267	283.223969606083	C00639,C04741,C04785,C04843,C05959,C14782,C14814,C16321,CE5528
Row.2191_76466	316.151761843925	C05202
Row.2192_126385	343.224331084157	CE5787,C02797,C02940,C03836,C04742,C04805,C14748,C14749,C14768,C14769,C14770,C14771,C14778,C14779,CE5016
Row.2193_104224	315.090795060184	
Row.2194_82534	264.195473095922	
Row.2195_70039	319.163664830559	C16560
Row.2196_9618	267.058591604371	C00299
Row.2198_84671	272.162428740869	C05176,C05202,C06174
Row.2199_119111	560.333693722659	
Row.2200_106082	217.133374405978	pcrn
Row.2201_109776	425.136396097042	
Row.2202_116286	353.20909108991	C04707,C06439,CE0955,CE5945,CE6232,17ahprgstrn,C00376,C01176,C02110,C03205,C03748,C05498,C16681,CE1353,CE5575,CE5589,CE5888,retinal-11-cis,retinal-cis-9
Row.2203_124543	363.156652057353	
Row.2204_122687	334.274002208823	
Row.2205_70151	289.104192396022	C14852,C14852
Row.2206_100597	299.219157762957	C05963
Row.2207_84618	274.094852156568	
Row.2208_136126	459.329559511948	
Row.2209_51809	309.109168572849	
Row.2210_57237	448.206840020179	C11133,estroneglc,C05503,estradiolglc
Row.2211_3866	215.067523331414	
Row.2212_100899	255.168338357116	
Row.2213_99037	225.195941955104	
Row.2214_2607	171.098878972462	
Row.2215_3818	432.740812376755	
Row.2217_117212	277.119870004686	C01449,C04079
Row.2218_109499	475.339936478086	CE1277,CE1278,CE1279,CE4874
Row.2219_2444	227.103873231967	C00931,C00328,C05647,C16582,C16584
Row.2220_120077	363.156688741966	
Row.2221_71397	240.099114502167	C04441,C00055
Row.2222_103361	528.264474462032	
Row.2223_119236	164.143371143672	
Row.2224_118427	425.136189225906	
Row.2225_64669	285.203169057414	
Row.2226_115073	290.173148796684	
Row.2227_98480	183.091582495727	C05636,C05638,C00978
Row.2228_134437	301.141057637061	CE6185
Row.2229_42411	513.231436875754	
Row.2230_63627	335.119042658877	
Row.2231_69307	268.094027424778	
Row.2232_36262	567.264321557909	C00486
Row.2233_64611	276.099084570819	pcrn
Row.2234_64339	191.117597574747	C02727,C06212,C00978,CE2152
Row.2235_67984	247.142580892728	
Row.2236_88292	253.177139076954	
Row.2237_131277	280.225753506289	
Row.2238_108613	263.161679572697	
Row.2239_80437	241.177042291451	C00750
Row.2240_115899	259.094056324288	
Row.2241_92210	214.083604235366	CE6205
Row.2242_3896	251.125146231111	C03415
Row.2243_67348	376.206418664137	C16547,C16547,C16549,C16549
Row.2244_2683	255.062602384163	C05844
Row.2245_98913	141.088481310636	
Row.2246_110078	317.114905006923	C00921,C00921
Row.2247_82577	317.135974329478	CE2102
Row.2248_3278	508.623370560144	
Row.2249_99217	327.214110953567	C16662
Row.2250_92794	217.08317998354	C00299,C05640
Row.2252_115175	411.271938952773	
Row.2253_96268	307.151546596709	C05791,CE2102
Row.2254_100926	263.056052189946	C00078,C00525
Row.2255_98731	334.273959955025	
Row.2256_44843	495.257742329057	C11061,CE4980
Row.2257_2308	376.779146172532	
Row.2258_98232	231.09908213096	C04376
Row.2259_77359	282.167456610742	
Row.2260_91753	311.146184018488	
Row.2261_110782	313.12574778781	
Row.2262_119079	277.189403470094	
Row.2263_101343	231.099031618988	C04376
Row.2264_106064	409.162334761739	
Row.2265_122707	325.198645655125	C03413
Row.2266_84156	227.103812944227	C00931,C00328,C05647,C16582,C16584
Row.2267_89393	222.055617618229	
Row.2268_65542	330.168279434415	
Row.2269_74228	243.098794447745	C00214,C00921,C01601,C03227,C05651
Row.2270_116393	283.237897896535	
Row.2271_75403	300.157165042714	C05176,C06174
Row.2272_3232	708.519106160936	
Row.2273_90044	272.221682684602	
Row.2274_68351	276.120275749434	
Row.2275_87626	571.265969167045	
Row.2276_83329	284.125415589975	
Row.2277_101511	266.151464660496	
Row.2278_118482	184.112078931783	
Row.2279_89926	212.104068034854	C03373
Row.2280_112303	376.259429387654	CE5719,C12144
Row.2281_129566	445.313878895682	C01747,CE2890
Row.2282_109483	277.189638314323	
Row.2283_76115	272.221606755957	
Row.2284_55907	242.078350233747	
Row.2285_53602	639.28443761232	CE5531,CE6235,CE6242,CE6243
Row.2286_130453	289.177249049267	C05141,C05301,CE2179,hestratriol,C00468,C00762,C01780
Row.2288_2574	287.197749191988	C00280,andrstndn,C05139,C05294,C14497,C18045,C18075,CE1356,CE1358
Row.2289_73434	274.141025386576	C04692
Row.2290_47539	375.199126491236	
Row.2291_65162	315.213887508284	
Row.2292_108235	259.130404570757	C00449
Row.2293_5320	151.143981775844	
Row.2294_87283	427.2668297249	CE4980
Row.2295_69202	243.15644714883	
Row.2296_119898	139.072879351524	C00449
Row.2297_80094	237.145806372004	
Row.2298_98220	239.103916162332	C07501,C00268,C00364,C00643,C02953,C04244
Row.2299_66660	260.125470563077	
Row.2300_99739	223.166633033946	C02679
Row.2301_65890	136.075573469916	C02505,C02558,C00082,C01586,C03758,C05650,CE2174,CE5536
Row.2302_86212	297.203324537459	C05956,C05962,C06424
Row.2303_92731	236.161859372392	
Row.2304_18982	853.735022767941	
Row.2305_76592	306.242372595614	
Row.2307_107514	486.285077038153	
Row.2308_127194	289.154007642517	CE5723
Row.2309_28540	613.294784041476	C05791
Row.2310_2398	193.083314957577	C00439,C03958,CE5525
Row.2311_60653	607.257969202945	C00486,C04886
Row.2312_71589	442.245743187955	C05952,C05952,CE5718
Row.2313_113610	223.166743713476	C02679
Row.2314_9427	174.038571007163	C05829,C00065,C00242,C00740
Row.2315_84677	244.226763470552	C02567,C02838
Row.2316_94444	266.128411269798	
Row.2317_102626	520.337898839728	
Row.2318_109290	411.271955161438	
Row.2319_39474	397.111544465637	
Row.2320_79678	214.083492987615	CE6205
Row.2321_82813	391.198203392215	C04518,C05138,C05485,C05552,C18038
Row.2322_121417	395.125504807984	CE6185
Row.2324_64458	365.193200997573	CE2054,CE5976,CE5139,CE7105
Row.2325_80429	240.120363269897	C01262,CE2065,CE4995,pcrn
Row.2326_134205	544.337974607827	
Row.2327_92926	299.21892365096	C05963
Row.2328_83997	344.184860412572	
Row.2329_77866	283.187509686021	C02567
Row.2330_35425	377.145149338337	C00255
Row.2331_92952	211.093763456253	C16604,C08261
Row.2332_3670	306.167486415798	
Row.2333_3681	200.858819117552	
Row.2334_105253	226.122359065291	
Row.2335_2314	125.020907185922	C00018,C00109,C00164,C00232,C00349,C06002
Row.2336_75343	344.184688585144	
Row.2337_2479	273.166909467151	C00468,C00468
Row.2338_55661	282.168192150623	
Row.2339_117716	249.182482295388	C00390
Row.2340_103503	229.083351798753	C00526,C06423
Row.2341_83690	208.130541476965	
Row.2342_106380	247.17817098535	
Row.2343_70211	420.232513016853	
Row.2344_2338	151.072726985875	C00152,C00353,C02642,C11356
Row.2345_102027	407.157996179673	
Row.2346_2323	179.067540535886	CE2102
Row.2347_75892	273.121702741016	C03406,C03793,C05403
Row.2349_61699	460.206909839625	
Row.2350_131304	449.287595862437	C01921
Row.2351_2830	481.153994744296	
Row.2352_57363	783.325897184356	
Row.2353_96667	223.166586482851	C02679
Row.2354_79477	263.125041656908	CE2102
Row.2355_90663	282.167991518654	
Row.2356_62059	281.126335089807	
Row.2357_59684	475.214711947127	
Row.2358_35600	511.272686010311	
Row.2359_109824	349.141053591464	
Row.2360_2880	662.532271866429	
Row.2361_104361	255.15650213556	
Row.2362_2831	541.120809960959	
Row.2363_102424	211.130363289166	
Row.2364_68945	357.188619202268	C01674
Row.2365_43887	638.316657064829	C00461
Row.2367_47132	435.219779642104	
Row.2368_131877	291.192950944594	C00735,C00951,C01124,C05469,C05473
Row.2369_54466	304.151471495054	C01416,C01516,C16576
Row.2370_115792	265.152293310792	C16608
Row.2371_2565	348.989684946932	
Row.2372_64387	365.205661131587	C01595
Row.2373_103343	238.141663090022	
Row.2374_2549	137.057152672159	
Row.2375_87049	381.23612646276	
Row.2376_3286	610.564911514917	
Row.2377_38933	623.25306928746	
Row.2378_90335	169.075834993624	C04540,CE3087,C00078,C00525
Row.2379_47328	681.29424753959	
Row.2380_69966	263.174005830188	
Row.2381_49118	397.090504786971	
Row.2383_115725	248.200790062116	
Row.2384_122388	257.151080643593	CE5251,CE5252,CE5255,CE5256
Row.2385_2701	263.197877358425	
Row.2386_6137	184.057950434374	C00148,C00763,C00956,CE4788
Row.2387_3254	636.635389906256	
Row.2388_97113	279.156535815528	
Row.2389_64886	312.105873356194	C16610
Row.2390_2159	113.05741950154	
Row.2391_118423	286.237554110945	C03413
Row.2392_83536	299.219049866579	C05963
Row.2393_51570	378.207104971571	C07163,CE1342,CE1350
Row.2394_110383	274.237515899082	
Row.2395_117075	317.172435012259	C03958,CE5525
Row.2396_108467	296.18325733143	
Row.2398_83819	358.200395638755	
Row.2399_126538	309.182147844305	C16662,C00280,C05490,C11173,CE1349,andrstndn
Row.2401_111188	364.964045887905	
Row.2402_2826	181.119688183327	C01211,C01601,C14772,C14773,C14774,C14775
Row.2403_68626	352.23170927753	
Row.2404_76983	255.119442714646	C04692
Row.2405_81225	222.146167228603	
Row.2406_42735	585.309640964714	
Row.2407_2634	182.901903426779	
Row.2408_2312	222.888261425195	
Row.2409_104187	211.072770296174	C00881,C00526,C05844
Row.2410_61589	597.346349461186	
Row.2411_108175	245.114691738997	C01893,C00931,C01246
Row.2412_85056	235.141449751386	
Row.2413_107515	425.136018374043	
Row.2414_97010	222.147125409355	
Row.2415_76055	325.211030573974	C00517,C02075,C06428,CE5013,CE5932
Row.2416_39325	625.268690409399	
Row.2417_2346	99.0419320618957	C00583,C02912,C02917
Row.2418_98447	338.12098900961	CE5247,CE5248
Row.2419_90122	299.2190385131	C05963
Row.2420_117843	181.169851601083	
Row.2421_99969	378.224969679255	CE6452,CE6453,CE6454,CE6455,CE6456,CE6457,CE6458,CE6459,CE6460,CE6461,CE6462,CE6463,CE6464,CE6465,CE6466,CE6467
Row.2423_37257	465.227235913874	CE4980
Row.2425_47659	479.245710763899	C11061,C11061
Row.2426_64099	265.034920492509	C01185,C07480,C13747,C16365,CE5541
Row.2427_2418	407.134939120911	
Row.2428_83572	408.178047013183	
Row.2429_97670	259.130311090628	C00449
Row.2430_43607	485.236771221548	
Row.2431_112693	255.192972674686	
Row.2432_111110	352.173067573512	
Row.2433_110927	265.06561946674	C16633,C16633
Row.2434_104993	377.219668145671	C05480,CE2211
Row.2435_71215	409.183876536215	
Row.2436_86887	216.159081093109	
Row.2437_65371	374.195343363242	C05552
Row.2438_97207	425.157301909949	
Row.2439_98163	250.141951271941	
Row.2440_35771	438.21314655216	C06124,CE5846
Row.2441_67044	261.094382253569	
Row.2442_72100	329.229684146671	C04785,C16321,CE5528
Row.2443_2317	141.088379424466	
Row.2444_127401	441.282514511222	
Row.2445_139938	504.342779941869	
Row.2447_145911	226.216473984114	
Row.2448_91906	243.135458527295	
Row.2449_124065	299.219264702675	C05963
Row.2450_81326	253.104168857168	
Row.2451_97359	258.094680807628	C05841
Row.2452_35218	476.218383445503	
Row.2453_83969	241.083385927707	C00105,C00542,C01368,C02291,CE2006,CE6506
Row.2454_53614	257.171846087521	
Row.2455_106871	211.180343686677	
Row.2456_79432	299.146120666112	
Row.2457_121643	735.315301332255	
Row.2458_78185	197.114582916595	C05963
Row.2459_2498	125.05733138133	
Row.2460_75089	293.135571247324	C02999
Row.2461_2443	299.161350081154	
Row.2462_102250	215.104145609733	C00214,C00756,C03415
Row.2463_106984	241.169028493817	
Row.2464_121520	251.211658589871	
Row.2465_105910	223.166714489895	C02679
Row.2466_9394	218.138599617085	pcrn,C12448,C16565,egme
Row.2467_55231	311.182325826404	
Row.2468_101564	315.177963886658	
Row.2469_89460	281.147067384927	
Row.2470_109685	218.15386229072	C07073
Row.2471_86502	237.088372147491	C02406,C02700,C15605,C00835,C00964,C02452,C02759,C03684,C11409,C16015,C16582,C16584
Row.2472_140723	309.203664565931	
Row.2473_125818	253.227324801763	
Row.2474_108569	223.166758675022	C02679
Row.2475_3956	602.655696163383	
Row.2476_123817	519.350709493144	
Row.2477_112558	225.182358165596	
Row.2478_137014	283.224319372105	C00639,C04741,C04785,C04843,C05959,C14782,C14814,C16321,CE5528
Row.2479_47360	421.240581977176	
Row.2480_134418	579.293969762928	
Row.2481_72176	254.114729799148	
Row.2482_64385	284.125410223179	
Row.2483_75124	267.119893591637	
Row.2484_128300	377.136076869338	
Row.2485_86103	347.23077417253	
Row.2486_82790	607.330454446471	
Row.2487_86385	282.167412837805	
Row.2488_2636	494.740733257638	
Row.2489_98925	265.177251881295	C16660
Row.2490_118299	795.336700480743	
Row.2491_3113	207.171637056714	C03793
Row.2492_71957	279.156243247644	
Row.2493_29494	372.173808674699	
Row.2494_51425	437.214580238333	C05504,C05956,C05962
Row.2495_92769	247.13015900612	C00921
Row.2496_109459	737.331320497257	
Row.2497_138781	309.203690896385	
Row.2498_128142	313.213377984227	17ahprgstrn,C00523,C01176,C03205,C03748,C03917,C04295,C04373,C05293,C05475,C05478,C05487,C05498,CE1353,CE5888
Row.2499_112741	313.177302167862	C06424,CE5653
Row.2500_92255	227.124977917333	C01601
Row.2501_5963	194.11751846171	C09640,CE4890
Row.2502_51654	483.257147968308	C11134,tststeroneglc
Row.2503_77149	241.140594299398	
Row.2504_69489	290.231905635132	C16546
Row.2505_119829	257.151129469226	CE5251,CE5252,CE5255,CE5256
Row.2506_89223	229.08317895168	C00526,C06423
Row.2507_99223	220.094295601963	C02442,C03711,C05588
Row.2508_83516	181.119673214431	C01211,C01601,C14772,C14773,C14774,C14775
Row.2509_75118	325.1983460155	C03413
Row.2510_116183	250.119204718192	C11061
Row.2511_120439	349.141086610144	
Row.2512_70469	265.034938111328	C01185,C07480,C13747,C16365,CE5541
Row.2513_96265	235.072758284342	C02576,C05648,C16633
Row.2514_41276	593.24198250796	
Row.2515_66591	285.13014386713	
Row.2516_101781	241.083395741952	C00105,C00542,C01368,C02291,CE2006,CE6506
Row.2517_5019	118.086371319578	C00183,C00431,C00719,C00956,C02946,C03239,C04076
Row.2519_66929	266.13693556296	
Row.2520_116590	261.088407812769	C04537
Row.2521_55086	483.25752278205	C11134,tststeroneglc
Row.2522_62932	507.277750406837	
Row.2523_54210	244.094070382989	C00475,C05711
Row.2524_103710	434.264325948777	
Row.2525_108768	289.17729393635	C05141,C05301,CE2179,hestratriol,C00468,C00762,C01780
Row.2526_2544	143.046534130538	C00601,C01762,C06178
Row.2527_76339	216.195513518029	C02838
Row.2528_73930	174.091135637719	C06212,C06526,CE6205
Row.2529_109680	388.30584058152	
Row.2530_70992	230.078418158598	
Row.2531_132682	320.22813070759	C00909
Row.2532_146536	339.28702283138	
Row.2533_81926	352.245859193136	
Row.2534_83587	259.093759189678	
Row.2535_81556	223.018469864025	C00491
Row.2536_15941	290.085582307188	C00140,C00212,C00330,C00645,C01132,C01169,C03410,C14796,C14797,C14798
Row.2537_95151	224.162652119516	
Row.2538_102868	265.104523620154	
Row.2540_129220	493.288910348478	
Row.2541_111035	266.151566939405	
Row.2542_116554	225.195939945548	
Row.2544_95937	213.088378873598	
Row.2545_110398	236.104545226373	C05503,estradiolglc
Row.2546_103518	204.159344756152	C04692
Row.2547_43305	541.261584609309	
Row.2548_2220	221.11444695475	C01239,C00964,C02452,C02759,C03263,C05768,C11409
Row.2549_44223	271.114713068503	
Row.2550_42302	391.193515557366	
Row.2551_105888	423.235507783864	C00639,C04741,C04843,C05959,C14782,C14814
Row.2552_43493	393.209764946885	
Row.2553_97429	282.109986625205	
Row.2554_111183	407.1465545676	
Row.2555_78314	268.13089358834	C01416,C01516,C16576
Row.2556_62284	353.205852114539	CE0955,CE5945,CE6232,17ahprgstrn,C00376,C01176,C02110,C03205,C03748,C05498,C16681,CE1353,CE5575,CE5589,CE5888,retinal-11-cis,retinal-cis-9
Row.2557_135343	327.250752522497	C00639,C04741,C04843,C05959,C05963,C14782,C14814
Row.2558_62698	315.177813062961	
Row.2559_90881	277.083336713628	
Row.2560_129945	288.231991406102	
Row.2561_114101	351.156773182438	
Row.2562_63169	241.176950980347	C00750
Row.2563_132433	467.308969760243	
Row.2564_88150	313.2482187084	
Row.2565_2082	296.820818415322	
Row.2566_105132	148.112000269153	C06199,C09640,CE4890,CE6205
Row.2567_85137	238.177514095826	
Row.2568_68611	245.114480812134	C01893,C00931,C01246
Row.2569_104798	225.182332562865	
Row.2570_106954	341.23000316189	C16661,C05956,C05962
Row.2571_70004	244.094140340889	C00475,C05711
Row.2572_115083	237.196027800595	
Row.2573_3395	656.620574480876	
Row.2574_64602	313.161770716201	
Row.3_.	76.0762065302598	C00188,C00334,C01026,C01205,C02356,C03284,C05145,C05519
Row.6_.	318.820554190571	
Row.21_.	460.714244996306	C02817
Row.23_.	485.290492594271	
Row.28_.	370.740630076822	
Row.56_.	516.723474616071	
Row.64_.	505.335028580453	
Row.82_.	420.556382825156	
Row.93_.	526.759273218569	
Row.110_.	502.631945145209	C16337
Row.116_.	356.776826557243	
Row.143_.	128.953503487029	
Row.160_.	857.39877773529	C15672
Row.162_.	428.699351667684	
Row.164_.	784.415734618493	
Row.172_.	540.702382918005	
Row.187_.	603.277698013536	C00486
Row.224_.	332.179963883377	
Row.232_.	512.681797495008	
Row.261_.	606.569890575666	
Row.280_.	570.640983091901	
Row.291_.	578.676099025414	
Row.315_.	124.937481184725	
Row.322_.	688.555469475852	
Row.332_.	392.753356062627	
Row.358_.	630.597187018919	
Row.360_.	327.250666302269	C00639,C04741,C04843,C05959,C05963,C14782,C14814
Row.368_.	80.948274689447	
Row.394_.	256.18918170553	
Row.400_.	180.903635461508	C14870
Row.452_.	336.839021994605	
Row.457_.	202.903380441015	
Row.496_.	396.76439855208	
Row.497_.	241.140851737474	
Row.509_.	342.847164257649	
Row.517_.	470.697258493681	C02817
Row.519_.	316.823547155888	
Row.547_.	552.63549414713	
Row.551_.	372.737662863247	
Row.569_.	400.805992443536	
Row.596_.	200.906334870505	
Row.606_.	563.377484417288	
Row.609_.	158.921762022898	
Row.648_.	716.575680361317	
Row.677_.	554.602452014064	
Row.678_.	572.637923780418	
Row.703_.	434.690629090539	
Row.710_.	860.062658266307	
Row.712_.	436.735224357069	
Row.720_.	445.721817072525	
Row.722_.	488.738581906285	
Row.723_.	574.682041201991	
Row.761_.	863.895359623998	
Row.764_.	196.166933213876	
Row.765_.	462.806260588926	
Row.793_.	212.838657167924	
Row.796_.	260.814427488888	
Row.797_.	255.192676642038	
Row.809_.	404.847500129376	
Row.811_.	563.781253116914	
Row.823_.	348.17515809715	C07163
Row.850_.	602.615199177244	
Row.852_.	682.643597688491	
Row.853_.	520.717258925633	
Row.859_.	494.646301509622	
Row.876_.	601.617013139491	
Row.890_.	320.817589706789	
Row.902_.	492.649143631375	
Row.916_.	198.861821476337	
Row.932_.	303.980434337333	
Row.938_.	258.864918901149	
Row.943_.	214.835747438925	
Row.949_.	435.720999134635	
Row.956_.	546.613620475974	
Row.972_.	469.879404363336	
Row.979_.	244.895909754236	C14846
Row.984_.	598.661523118569	
Row.991_.	662.659426905358	
Row.1013_.	415.691690339817	
Row.1026_.	699.378849693077	
Row.1030_.	427.705182634116	
Row.1032_.	440.824025280551	
Row.1034_.	656.793570985599	
Row.1048_.	355.282050736768	ttdcrn
Row.1061_.	544.903267001543	
