feature_identifier	mz	rtime	p-value	t-score	DataSet	Type	Display_Name
Row.921_.	522.516902350429	617.717955567539	0.065987666851989	1.98194610630921	Met_Neg	mz	mz522.5169
Row.645_.	429.154444824912	1002.04105531354	0.066060638782685	1.98134830367094	Met_Neg	mz	mz429.1544
Row.94_.	272.843566058677	54.8887835047982	0.066920585302103	1.97434816911528	Met_Neg	mz	mz272.8436
Row.1391_32234	351.185797731878	1182.7734720936	0.0669928947168324	1.97376327854046	Met_Neg	mz	mz351.1858
Row.1143_.	266.804830017619	53.1652459403655	0.0671602720781999	1.97241160137032	Met_Neg	mz	mz266.8048
Row.1139_9407	126.904596045703	522.412862004084	0.067355279049785	1.9708406414037	Met_Neg	mz	mz126.9046
Row.709_.	478.682877103673	780.343809599751	0.0675171495521345	-1.96953975203023	Met_Neg	mz	mz478.6829
Row.685_27888	282.208373810381	1109.15900980321	0.067953336896338	-1.96604829375113	Met_Neg	mz	mz282.2084
Row.1239_990	386.764278048342	50.9286758126441	0.0683690080719385	1.96273988423815	Met_Neg	mz	mz386.7643
Row.444_45177	239.165883705199	1389.06134152232	0.0687474837401075	-1.95974331358445	Met_Neg	mz	mz239.1659
Row.969_.	528.868985305394	797.626556179221	0.0696057399496236	-1.95300298890756	Met_Neg	mz	mz528.869
Row.1264_1186	152.883363065402	53.9075667562815	0.0697266764332444	1.95205925865056	Met_Neg	mz	mz152.8834
Row.396_1250	274.840654256884	54.8887835047982	0.0698094033447422	1.95141454910008	Met_Neg	mz	mz274.8407
Row.149_16445	735.282354127563	755.052684602542	0.0699912098851897	1.95000011150531	Met_Neg	mz	mz735.2824
Row.1366_.	750.789855166546	1038.55726884529	0.0700663300264742	-1.94941665278513	Met_Neg	mz	mz750.7899
Row.940_.	680.787825856775	1240.74409918495	0.0701371799296304	-1.94886687858393	Met_Neg	mz	mz680.7878
Row.270_.	851.82586413353	832.897700613268	0.0704699391617041	-1.94629145676961	Met_Neg	mz	mz851.8259
Row.1001_.	508.855969502218	734.921539595901	0.0705229917554968	1.94588186653059	Met_Neg	mz	mz508.856
Row.1413_.	417.472603609958	660.513262023922	0.0713196007452497	1.93976489048648	Met_Neg	mz	mz417.4726
Row.1448_14729	462.14413267645	694.667881229758	0.0716971491275593	1.93688728834663	Met_Neg	mz	mz462.1441
Row.370_.	270.846471434531	55.4091436389087	0.0720664660703806	1.93408561607994	Met_Neg	mz	mz270.8465
Row.74_.	718.748653868998	69.6338618179182	0.0727504559218257	-1.92893081399392	Met_Neg	mz	mz718.7487
Row.1399_.	648.932864088658	924.010480869564	0.0730670855632796	-1.92655934545743	Met_Neg	mz	mz648.9329
Row.889_.	498.679282174717	837.03028352708	0.0730785792023648	1.92647343549008	Met_Neg	mz	mz498.6793
Row.926_.	270.799022706194	52.9081340223212	0.0730848278332854	1.92642673478989	Met_Neg	mz	mz270.799
Row.1232_43284	411.207033553183	1357.58156195157	0.0731352419758466	-1.92605008361457	Met_Neg	mz	mz411.207
Row.754_17786	472.165452403073	808.176012098745	0.0736357713900382	1.92232318700226	Met_Neg	mz	mz472.1655
Row.770_.	551.689011103211	825.102292506096	0.0738166723446392	1.92098182355984	Met_Neg	mz	mz551.689
Row.511_30971	381.175515025427	1160.81631700319	0.0740514610142115	1.91924529223178	Met_Neg	mz	mz381.1755
Row.1099_21922	695.296199113368	967.094107178372	0.0750869740080707	-1.91164509053597	Met_Neg	mz	mz695.2962
Row.408_.	910.877949338253	1067.86675292247	0.0757452676355359	-1.90686235040529	Met_Neg	mz	mz910.8779
Row.364_.	575.227207783692	857.848654400242	0.0764081651763207	-1.90208374193512	Met_Neg	mz	mz575.2272
Row.292_.	439.828689027196	92.0498573906451	0.0766294545578754	-1.90049682447554	Met_Neg	mz	mz439.8287
Row.605_.	489.518368496269	750.962963519719	0.0766345427428066	1.90046038431853	Met_Neg	mz	mz489.5184
Row.1213_.	764.797250990689	989.247147602041	0.0769162480428242	-1.89844626957951	Met_Neg	mz	mz764.7973
Row.223_21385	659.285144467464	950.267196851123	0.0775428671160298	-1.89398974289471	Met_Neg	mz	mz659.2851
Row.1336_14381	655.241429187791	683.063557780204	0.0775616882852238	1.89385638666382	Met_Neg	mz	mz655.2414
Row.1397_.	822.332462271446	1052.79264546898	0.0777100182879932	-1.89280641778833	Met_Neg	mz	mz822.3325
Row.1118_61056	524.28007272439	1777.34718488981	0.0782995206923206	1.88865124430047	Met_Neg	mz	mz524.2801
Row.888_.	557.546250134634	805.851913616241	0.0797045074779169	-1.87885990996122	Met_Neg	mz	mz557.5463
Row.249_17703	587.20889508886	805.859909476898	0.0804183532037686	1.87394416734928	Met_Neg	mz	mz587.2089
Row.1015_.	388.761367350056	53.6400660059976	0.0805459736628947	1.87306945157423	Met_Neg	mz	mz388.7614
Row.1351_21848	665.284910494855	964.966283974073	0.0807756946028128	-1.87149805279389	Met_Neg	mz	mz665.2849
Row.1085_25419	243.1607991366	1066.7397949476	0.0810773647149431	-1.86944054394047	Met_Neg	mz	mz243.1608
Row.982_.	681.754819462124	709.146421967268	0.0810850324840152	1.86938833595293	Met_Neg	mz	mz681.7548
Row.1208_31243	369.229624688883	1165.78284552206	0.0811720436092069	1.86879620707963	Met_Neg	mz	mz369.2296
Row.324_.	494.513157908668	721.804228164871	0.0812716618549881	1.86811898005806	Met_Neg	mz	mz494.5132
Row.413_.	95.0131061549898	51.789743364085	0.0813335355355229	1.86769872227856	Met_Neg	mz	mz95.0131
Row.634_20451	661.282906976725	914.741923998247	0.0813799751811549	-1.86738348298736	Met_Neg	mz	mz661.2829
Row.1290_.	368.130939800816	611.99040594649	0.0814003826845965	1.86724500461234	Met_Neg	mz	mz368.1309
Row.857_22876	158.071985803965	998.706424666611	0.0814471487376809	-1.86692778301813	Met_Neg	mz	mz158.072
Row.672_29806	325.149145756958	1139.57436692214	0.0815061186692733	1.86652801242212	Met_Neg	mz	mz325.1491
Row.1321_.	480.172344815025	583.806943840578	0.0815291040134255	1.86637225951303	Met_Neg	mz	mz480.1723
Row.1481_31358	233.155205594243	1167.97423501319	0.082663941344972	-1.85873072668309	Met_Neg	mz	mz233.1552
Row.736_30579	312.218810246999	1153.48791752656	0.0828493754673906	-1.85749099832085	Met_Neg	mz	mz312.2188
Row.346_.	689.765493458541	972.861070932106	0.0834017192130402	-1.85381288918534	Met_Neg	mz	mz689.7655
Row.582_32579	215.165508239342	1188.6237175433	0.0838557930172009	1.8508053998829	Met_Neg	mz	mz215.1655
Row.639_23064	823.340268361336	1004.82629609595	0.0838941219069057	1.85055219910229	Met_Neg	mz	mz823.3403
Row.728_33132	369.266121130271	1198.84834296401	0.0844911656955054	-1.84662137518545	Met_Neg	mz	mz369.2661
Row.803_.	563.717814524527	725.286971847115	0.0845629671192945	1.84615031624103	Met_Neg	mz	mz563.7178
Row.1359_.	390.758426943555	50.9286758126441	0.085490123761038	1.8400994066557	Met_Neg	mz	mz390.7584
Row.1485_.	716.781584475893	825.523029188433	0.0855135281830144	1.83994741943649	Met_Neg	mz	mz716.7816
Row.1436_.	452.823319470661	719.026039594781	0.0870522200113685	1.83003549319557	Met_Neg	mz	mz452.8233
Row.718_.	355.125655579799	590.677393988919	0.0871283701434132	1.8295490058412	Met_Neg	mz	mz355.1257
Row.290_.	639.719297551109	662.357818112496	0.0872749559538941	1.82861360059423	Met_Neg	mz	mz639.7193
Row.339_38105	181.134573021497	1270.65193227502	0.0876181221232894	1.82642920688367	Met_Neg	mz	mz181.1346
Row.1087_.	392.755462163336	53.3856350384905	0.088073938925947	1.82353946344897	Met_Neg	mz	mz392.7555
Row.939_.	150.886299914491	53.9075667562815	0.0881012606970639	1.82336667361585	Met_Neg	mz	mz150.8863
Row.485_25943	287.223698574619	1077.2969426602	0.0881987016560978	-1.82275081925301	Met_Neg	mz	mz287.2237
Row.743_15186	434.9153094979	711.997920223538	0.088790885975447	-1.81902098040491	Met_Neg	mz	mz434.9153
Row.1011_47070	181.123316818498	1424.38739286643	0.0889689923515639	-1.8179035045627	Met_Neg	mz	mz181.1233
Row.844_55995	239.177000032697	1637.82530918991	0.0894254610782272	1.81504855858721	Met_Neg	mz	mz239.177
Row.553_28681	245.155337080441	1121.21851320996	0.0914895724471736	-1.80229781047639	Met_Neg	mz	mz245.1553
Row.192_30664	323.133594156617	1154.78073798282	0.0926240303619933	1.79539790473604	Met_Neg	mz	mz323.1336
Row.429_.	483.8431722046	746.731557902426	0.0938203837389079	1.78820199766977	Met_Neg	mz	mz483.8432
Row.780_.	436.491673429041	682.836202356824	0.0939259639702959	1.78757084477269	Met_Neg	mz	mz436.4917
Row.620_.	621.749818509128	1006.4340091504	0.0939708511166512	-1.78730270158028	Met_Neg	mz	mz621.7498
Row.761_.	613.581653779251	887.317882634635	0.094138677073181	-1.786301157118	Met_Neg	mz	mz613.5817
Row.171_.	900.360615741503	1041.66947295467	0.094245242800121	-1.78566601657462	Met_Neg	mz	mz900.3606
Row.783_24325	795.818834216393	1039.82330796617	0.0957224443503109	-1.77692641381997	Met_Neg	mz	mz795.8188
Row.40_.	482.17844389786	743.985398641023	0.0961018664938671	1.77470083098464	Met_Neg	mz	mz482.1784
Row.967_.	477.658130522011	746.977249998701	0.0963751884360748	1.7731023941239	Met_Neg	mz	mz477.6581
Row.304_22733	716.278961468649	993.022561713855	0.0964453408217631	-1.77269277414321	Met_Neg	mz	mz716.279
Row.1332_.	574.201057498977	822.641322019639	0.0966692154095004	1.77138732241491	Met_Neg	mz	mz574.2011
Row.882_28679	548.220243579573	1121.17448078421	0.0967219779146844	-1.77108004276656	Met_Neg	mz	mz548.2202
Row.865_.	444.802577668934	675.656149713694	0.0971405337108294	1.76864766211682	Met_Neg	mz	mz444.8026
Row.1218_.	693.760291334374	896.775736647001	0.0980816076725931	1.76321224415617	Met_Neg	mz	mz693.7603
Row.400_17226	539.20362638742	784.182965470274	0.0985416354028382	-1.7605719075493	Met_Neg	mz	mz539.2036
Row.1212_.	496.8180688493	71.5604786445112	0.0985705908723343	-1.7604060799346	Met_Neg	mz	mz496.8181
Row.39_.	751.797835815017	963.996232694336	0.0987562515085819	-1.75934382010764	Met_Neg	mz	mz751.7978
Row.224_1903	598.789537955851	73.1174441008048	0.0989476083273424	-1.75825080471287	Met_Neg	mz	mz598.7895
Row.75_.	619.739020552686	713.279972276997	0.0991157586898434	-1.7572918750049	Met_Neg	mz	mz619.739
Row.2_.	778.811542312844	984.846392123164	0.099607737352779	-1.7544943990889	Met_Neg	mz	mz778.8115
Row.1247_.	532.865426980474	637.45148176451	0.100281596824822	1.75068234415389	Met_Neg	mz	mz532.8654
Row.269_25976	281.143681181171	1077.86303956958	0.100361861640962	-1.75022978214194	Met_Neg	mz	mz281.1437
Row.540_21188	688.29312925389	941.65297966597	0.100576326779346	-1.74902210659883	Met_Neg	mz	mz688.2931
Row.849_16024	470.499106472408	737.936481578672	0.100839501395404	1.74754322670334	Met_Neg	mz	mz470.4991
Row.82_.	432.628987159915	715.084379588064	0.101799519302821	1.74217705521302	Met_Neg	mz	mz432.629
Row.1083_.	152.956841584601	64.3872144451373	0.102035721043177	-1.74086357086168	Met_Neg	mz	mz152.9568
Row.667_.	473.504351146346	684.639771283518	0.102190595111317	1.74000378367158	Met_Neg	mz	mz473.5044
Row.1363_.	482.853110963178	721.60805569008	0.102622302051677	1.73761316381984	Met_Neg	mz	mz482.8531
Row.259_.	453.634244373358	730.749195143567	0.103391959095458	1.73337287366529	Met_Neg	mz	mz453.6342
Row.1065_.	708.268585416258	729.532957880859	0.104161243724517	1.7291621512793	Met_Neg	mz	mz708.2686
Row.1234_.	474.788446426981	61.770352216234	0.104423601204683	-1.72773234224425	Met_Neg	mz	mz474.7884
Row.869_.	407.144265227657	599.384631837343	0.104476221669811	1.72744594682953	Met_Neg	mz	mz407.1443
Row.331_.	666.275289043023	935.119640293408	0.104758823205055	-1.72590999602886	Met_Neg	mz	mz666.2753
Row.1235_30959	213.186221594179	1160.49634002022	0.105975445011018	-1.71933867749867	Met_Neg	mz	mz213.1862
Row.1326_.	627.227979103252	877.05460132083	0.106248759518575	1.71787149713917	Met_Neg	mz	mz627.228
Row.813_60215	421.143888883095	1753.37544382893	0.107137614094548	1.71312270237201	Met_Neg	mz	mz421.1439
Row.312_.	628.25544349053	909.240310194404	0.107657532619927	-1.71036089284654	Met_Neg	mz	mz628.2554
Row.434_.	804.824746718029	1003.63972109006	0.107717935817969	-1.7100407852538	Met_Neg	mz	mz804.8247
Row.1261_19547	553.542288640575	880.885671574856	0.107952150552967	-1.70880103882248	Met_Neg	mz	mz553.5423
Row.564_.	561.883419485353	798.296192591309	0.108196687296485	-1.70750915498147	Met_Neg	mz	mz561.8834
Row.619_1160	508.720714540905	53.595050300666	0.108760038302523	1.70454263443269	Met_Neg	mz	mz508.7207
Row.1405_.	534.869242920307	778.052192252445	0.108903871374665	-1.70378737661479	Met_Neg	mz	mz534.8692
Row.1210_1112	121.028917266741	52.8473911410662	0.108965050818553	1.70346639075678	Met_Neg	mz	mz121.0289
Row.26_.	78.9714035646947	58.1842200896008	0.109102058843876	-1.70274812928999	Met_Neg	mz	mz78.9714
Row.559_13183	415.14372774642	641.547364067389	0.109394146655221	1.70121948348375	Met_Neg	mz	mz415.1437
Row.288_20749	729.315421836527	927.453299072063	0.109695962522016	-1.69964365346223	Met_Neg	mz	mz729.3154
Row.792_.	474.5049483979	680.241192108679	0.110249698479942	1.69676229216692	Met_Neg	mz	mz474.5049
Row.534_.	544.872149893134	777.103869231221	0.110572263267075	-1.69508962567293	Met_Neg	mz	mz544.8721
Row.16_.	406.115619484627	672.307175713636	0.112052025503014	1.68747022748762	Met_Neg	mz	mz406.1156
Row.419_19272	595.572104539406	870.809766963144	0.112472467154212	-1.68532129216829	Met_Neg	mz	mz595.5721
Row.1446_.	690.26800551372	799.696922006566	0.11257114726329	1.68481793514265	Met_Neg	mz	mz690.268
Row.996_.	607.907289477623	890.413129883325	0.113261358913168	-1.68130790374707	Met_Neg	mz	mz607.9073
Row.217_.	479.839794119858	647.131561829175	0.113610942224358	1.67953719200741	Met_Neg	mz	mz479.8398
Row.1417_.	251.132985318562	1171.69436480592	0.114427550092628	-1.67541923951291	Met_Neg	mz	mz251.133
Row.824_30840	215.165499326136	1158.49566257983	0.115796658935331	-1.66857194371982	Met_Neg	mz	mz215.1655
Row.391_.	88.0032925314298	54.2495962640454	0.116232807960167	1.66640535901959	Met_Neg	mz	mz88.0033
Row.37_13188	461.831675447052	641.773712667261	0.116589096305758	1.66464069831849	Met_Neg	mz	mz461.8317
Row.332_31482	337.149463593462	1170.50873428361	0.116819112532193	1.66350392675646	Met_Neg	mz	mz337.1495
Row.3_.	421.461142618102	645.017852334187	0.11720642938231	1.6615941198282	Met_Neg	mz	mz421.4611
Row.652_.	666.232621184125	686.755544320094	0.11794264938325	1.6579789079352	Met_Neg	mz	mz666.2326
Row.1253_.	516.859211786302	758.385682220614	0.118156136360261	1.65693422581351	Met_Neg	mz	mz516.8592
Row.108_.	724.276381183702	1020.04930487215	0.118231455046944	-1.65656604862368	Met_Neg	mz	mz724.2764
Row.492_.	544.539109425397	774.05502503282	0.118891913966447	-1.65334619992757	Met_Neg	mz	mz544.5391
Row.741_30093	200.165789328977	1144.88151444267	0.118946529997054	1.65308062930717	Met_Neg	mz	mz200.1658
Row.491_20136	631.257629940099	903.033128691117	0.119202239623137	-1.65183863845609	Met_Neg	mz	mz631.2576
Row.1_38503	197.118501484176	1276.79845155297	0.119428010026742	-1.65074397293478	Met_Neg	mz	mz197.1185
Row.489_23687	565.881342264977	1022.66008539671	0.11947934881364	-1.65049530196149	Met_Neg	mz	mz565.8813
Row.1081_.	918.377776376809	1048.92332635117	0.119533666222523	1.65023230369227	Met_Neg	mz	mz918.3778
Row.682_.	583.891249439978	1036.81123597687	0.119670234526026	-1.6495715117615	Met_Neg	mz	mz583.8912
Row.1036_.	652.276768095013	946.860944571419	0.119680437890324	-1.64952216843778	Met_Neg	mz	mz652.2768
Row.179_50313	269.140337617011	1491.72590969194	0.120124553385343	1.64737793971635	Met_Neg	mz	mz269.1403
Row.65_.	628.727726018143	660.340413286233	0.120126583679905	1.64736815298217	Met_Neg	mz	mz628.7277
Row.1070_.	456.811730926851	694.738403715509	0.120737983464087	1.64442745686126	Met_Neg	mz	mz456.8117
Row.498_14234	552.199260830737	677.324818190624	0.121119347640886	1.64259967252028	Met_Neg	mz	mz552.1993
Row.265_.	425.910309108489	661.429104410961	0.121347133656034	1.64151031393181	Met_Neg	mz	mz425.9103
Row.28_.	626.748559221424	973.81981625888	0.121674283227271	-1.63994883816335	Met_Neg	mz	mz626.7486
Row.1342_20287	755.294131980409	907.679287757931	0.121762987314398	1.63952607902686	Met_Neg	mz	mz755.2941
Row.768_55647	239.165872517251	1626.87563101952	0.12198430855602	1.63847242817976	Met_Neg	mz	mz239.1659
Row.381_.	407.901688264893	675.58978649045	0.12309592210312	1.63320508433254	Met_Neg	mz	mz407.9017
Row.854_30848	181.159733959339	1158.70159440605	0.123353247773755	-1.63199158915822	Met_Neg	mz	mz181.1597
Row.157_.	547.687825319991	789.371943155268	0.123369687321224	1.63191413760424	Met_Neg	mz	mz547.6878
Row.212_18231	565.883478023954	826.209119895106	0.123761433465023	-1.6300711254722	Met_Neg	mz	mz565.8835
Row.508_.	506.865527904404	918.284099500303	0.123850836222486	-1.62965122331533	Met_Neg	mz	mz506.8655
Row.794_45065	165.091839547868	1386.91567224036	0.12455435805351	-1.62635601601473	Met_Neg	mz	mz165.0918
Row.427_.	440.626521436105	745.226037053802	0.125151002077612	1.6235739135167	Met_Neg	mz	mz440.6265
Row.1171_.	96.0084049066584	81.1822218370329	0.125183931412539	-1.62342069850314	Met_Neg	mz	mz96.0084
Row.524_14019	389.153102334554	669.446775157936	0.125226436508534	1.62322298011498	Met_Neg	mz	mz389.1531
Row.851_.	620.25574752875	903.641890150245	0.125698598681479	-1.62103051621935	Met_Neg	mz	mz620.2557
Row.490_.	492.497145699548	743.062718117137	0.125919428660365	1.62000752635721	Met_Neg	mz	mz492.4971
Row.1421_.	258.874455199081	57.357526364241	0.126131317771591	-1.61902740048184	Met_Neg	mz	mz258.8745
Row.341_.	487.510492431863	689.657827338622	0.12647830451554	1.61742540472468	Met_Neg	mz	mz487.5105
Row.414_17959	825.312724677443	814.120982996483	0.126738957313139	-1.61622447882716	Met_Neg	mz	mz825.3127
Row.55_21083	524.872975998733	937.977568872441	0.126863840090951	-1.61564984666826	Met_Neg	mz	mz524.873
Row.173_.	513.525615560991	645.903994722401	0.127775857989726	1.61146794488812	Met_Neg	mz	mz513.5256
Row.1389_19308	471.846904503238	872.407420209391	0.128272923258404	-1.60919948924854	Met_Neg	mz	mz471.8469
Row.503_.	98.0240405060596	1304.85699954077	0.128607598178673	-1.60767636913242	Met_Neg	mz	mz98.024
Row.1284_.	442.495459064861	648.501763451509	0.128726642360199	1.60713541165589	Met_Neg	mz	mz442.4955
Row.968_17030	583.206955761018	778.364503246961	0.12895368447529	1.60610487832209	Met_Neg	mz	mz583.207
Row.1456_.	424.63166088077	682.41577147126	0.129437652214256	1.60391334177509	Met_Neg	mz	mz424.6317
Row.563_.	752.298213318925	962.003635142076	0.129903986531527	-1.60180827258698	Met_Neg	mz	mz752.2982
Row.995_.	888.855749263094	988.931865651012	0.13014076906647	-1.60074188942492	Met_Neg	mz	mz888.8557
Row.1487_845	83.024276895359	47.9818500249386	0.130144829060485	1.60072361913992	Met_Neg	mz	mz83.0243
Row.970_.	93.0006283976504	63.8806719569997	0.130236217674258	-1.60031249217209	Met_Neg	mz	mz93.0006
Row.168_34444	271.228791633797	1218.16890926659	0.13026546085225	-1.60018098890558	Met_Neg	mz	mz271.2288
Row.327_24741	313.149005279355	1050.67928545109	0.130710740803476	1.59818172476439	Met_Neg	mz	mz313.149
Row.664_.	463.499447693917	696.333804828072	0.131201015533697	1.59598715579243	Met_Neg	mz	mz463.4994
Row.1123_30768	199.170430190303	1156.8904037712	0.131311751696666	-1.59549244788521	Met_Neg	mz	mz199.1704
Row.879_1417	143.070936446963	56.9603002767205	0.131411985789227	1.59504496440833	Met_Neg	mz	mz143.0709
Row.943_.	649.736993603708	798.202528561117	0.132302573660106	1.59108177838646	Met_Neg	mz	mz649.737
Row.1470_23452	865.35088414066	1016.26364171087	0.132670901488666	1.58944934026114	Met_Neg	mz	mz865.3509
Row.378_.	681.262708167612	852.050384420814	0.132991612587722	1.58803108495164	Met_Neg	mz	mz681.2627
Row.661_.	418.488017546931	793.603403947686	0.133127169238485	1.58743249996737	Met_Neg	mz	mz418.488
Row.1105_.	513.176868444604	728.881907020627	0.13335130862588	1.58644389395067	Met_Neg	mz	mz513.1769
Row.183_.	403.785430009828	618.557395634546	0.133537548645733	1.58562352626064	Met_Neg	mz	mz403.7854
Row.77_16065	484.84583380114	739.722975387711	0.13356707570615	1.58549355220974	Met_Neg	mz	mz484.8458
Row.29_.	521.174291451131	762.351953006768	0.134163758645098	1.58287226683089	Met_Neg	mz	mz521.1743
Row.322_.	410.14553815849	625.469005443619	0.134939690605358	1.57947833105942	Met_Neg	mz	mz410.1455
Row.253_.	405.799620783443	647.426498906054	0.135688218979943	1.5762199607082	Met_Neg	mz	mz405.7996
Row.1478_.	440.824895689293	688.199639467137	0.13570882836646	1.57613046381067	Met_Neg	mz	mz440.8249
Row.240_.	438.485915322912	636.296090298947	0.136128620546122	1.57431001372217	Met_Neg	mz	mz438.4859
Row.598_.	671.249600984998	986.4788436683	0.136230036750326	-1.57387093309532	Met_Neg	mz	mz671.2496
Row.1367_33956	257.176663719788	1210.78457826238	0.136400837543895	-1.57313208005527	Met_Neg	mz	mz257.1767
Row.151_.	729.816040921345	927.90089746062	0.137045786164814	-1.57034922051213	Met_Neg	mz	mz729.816
Row.892_29326	253.128936534408	1132.5281093414	0.13738305237299	-1.56889839315279	Met_Neg	mz	mz253.1289
Row.266_.	398.647699645196	658.55697008545	0.137489103304406	1.56844281599668	Met_Neg	mz	mz398.6477
Row.342_18972	572.223777817422	857.519374682475	0.137669218610128	-1.56766975384729	Met_Neg	mz	mz572.2238
Row.1233_.	429.478665427493	731.406639805961	0.138729364568104	1.56313688271838	Met_Neg	mz	mz429.4787
Row.781_.	537.872347796172	789.600633441379	0.139069289122206	-1.56168968716991	Met_Neg	mz	mz537.8723
Row.990_14734	435.147628174564	694.96524776581	0.139338821806261	1.56054430862588	Met_Neg	mz	mz435.1476
Row.778_.	575.209084771412	737.048010613817	0.140018558364163	1.55766408764235	Met_Neg	mz	mz575.2091
Row.146_20862	675.29924643034	931.320588234133	0.140236477768508	-1.5567432142361	Met_Neg	mz	mz675.2992
Row.517_.	769.804185738761	1022.03827188488	0.140368743560798	-1.55618488272489	Met_Neg	mz	mz769.8042
Row.732_37950	227.202086032133	1268.13829209129	0.140543043326605	-1.55544979394568	Met_Neg	mz	mz227.2021
Row.1154_.	451.144933374223	716.597588255107	0.141308371054771	1.55223122116242	Met_Neg	mz	mz451.1449
Row.1431_.	805.325268956322	1002.93156393374	0.142212246630841	-1.54844893155981	Met_Neg	mz	mz805.3253
Row.30_.	632.731803382908	847.083916540994	0.143328399780813	1.54380630817923	Met_Neg	mz	mz632.7318
Row.1254_.	411.499868363645	681.243195697509	0.14342763140738	-1.5433950360058	Met_Neg	mz	mz411.4999
Row.199_.	335.190933911081	1175.76386390314	0.143754282842307	1.54204290264599	Met_Neg	mz	mz335.1909
Row.654_20557	641.263314813596	917.384748896834	0.146074301190073	-1.53251338392806	Met_Neg	mz	mz641.2633
Row.584_.	532.532796001577	642.603722862824	0.146557725845284	1.53054379175438	Met_Neg	mz	mz532.5328
Row.1256_18769	743.294463014164	849.757732524582	0.147778061524826	1.52559607270478	Met_Neg	mz	mz743.2945
Row.1357_.	595.236313558281	980.705610201917	0.148444308821425	-1.52290934009551	Met_Neg	mz	mz595.2363
Row.33_.	919.882276671834	1030.66567513755	0.148766909692567	-1.52161205113999	Met_Neg	mz	mz919.8823
Row.450_2093	165.01913887808	84.9027404253454	0.149046035611115	-1.52049149715287	Met_Neg	mz	mz165.0191
Row.812_.	493.195926446848	780.834266009362	0.150104341414371	-1.51625887292194	Met_Neg	mz	mz493.1959
Row.1316_46754	176.071542738997	1416.66383479831	0.150416039803095	1.51501703488789	Met_Neg	mz	mz176.0715
Row.1467_.	668.782025179955	949.482837168573	0.150855814602869	-1.51326859680921	Met_Neg	mz	mz668.782
Row.655_13349	432.152460864117	645.678862581594	0.150897496167602	1.51310310305249	Met_Neg	mz	mz432.1525
Row.48_52930	223.134318421813	1553.72975314176	0.151368500888321	-1.51123567240093	Met_Neg	mz	mz223.1343
Row.1280_.	116.927921411977	58.1215377946256	0.151743837364534	1.50975103229315	Met_Neg	mz	mz116.9279
Row.22_11977	378.123112443111	600.465522623767	0.152419494333631	1.5070862206013	Met_Neg	mz	mz378.1231
Row.1272_.	418.81617510523	657.614606298254	0.152490314077128	1.50680747905891	Met_Neg	mz	mz418.8162
Row.1222_.	477.846561568769	694.582952298333	0.152821907173846	1.50550379321653	Met_Neg	mz	mz477.8466
Row.172_.	534.190486688942	657.200857954553	0.15282349517467	1.50549755556426	Met_Neg	mz	mz534.1905
Row.974_.	813.829849939237	960.436867482492	0.154523742788138	-1.49884992883364	Met_Neg	mz	mz813.8298
Row.1046_.	494.661087523956	727.089057819195	0.15532881543387	1.49572358706839	Met_Neg	mz	mz494.6611
Row.945_.	654.749471445535	824.070864340309	0.155839770924967	1.49374641232213	Met_Neg	mz	mz654.7495
Row.251_.	460.150601612415	663.66554694736	0.15681441383874	1.48998994169759	Met_Neg	mz	mz460.1506
Row.906_.	526.863600336132	747.140978197371	0.157607669534687	1.48694693719621	Met_Neg	mz	mz526.8636
Row.1469_29621	199.170434498033	1136.90440082667	0.158058673978703	-1.48522253541794	Met_Neg	mz	mz199.1704
Row.1200_.	675.23829074413	651.965517571019	0.158246167180873	1.48450686839458	Met_Neg	mz	mz675.2383
Row.723_.	577.896334204063	850.967681393946	0.160353781588199	-1.47651028365111	Met_Neg	mz	mz577.8963
Row.670_39378	305.180258761703	1291.1192023569	0.162042553299169	-1.47016574738474	Met_Neg	mz	mz305.1803
Row.1344_.	641.776504905033	888.508080419652	0.162515629671608	-1.4683983096597	Met_Neg	mz	mz641.7765
Row.624_28107	185.154694475584	1112.81088702015	0.163223785790455	-1.46576057313888	Met_Neg	mz	mz185.1547
Row.742_41620	162.055799760505	1328.59506469607	0.164264973150225	-1.46189956539637	Met_Neg	mz	mz162.0558
Row.362_.	452.661163625778	863.601549382674	0.164609009452523	1.46062824780354	Met_Neg	mz	mz452.6612
Row.20_14227	199.098981380399	677.072163651737	0.165109513512076	-1.45878266370202	Met_Neg	mz	mz199.099
Row.615_17671	482.17103349075	804.463414359166	0.165388974160205	1.45775418324693	Met_Neg	mz	mz482.171
Row.10_.	874.8520843058	1011.41936482688	0.167220380480429	-1.45104958379408	Met_Neg	mz	mz874.8521
Row.72_.	719.635111620904	976.081262079414	0.16728158457403	-1.45082657334177	Met_Neg	mz	mz719.6351
Row.504_24240	857.851390099783	1037.94314861537	0.16765888540497	-1.44945328437189	Met_Neg	mz	mz857.8514
Row.119_.	486.663564559386	698.70553020733	0.167711919997158	1.44926045553192	Met_Neg	mz	mz486.6636
Row.625_1432	111.019346086006	57.2253323756258	0.167747262137153	1.44913198280255	Met_Neg	mz	mz111.0193
Row.884_22980	747.318120257693	1002.27446209009	0.168157844664072	-1.44764110644987	Met_Neg	mz	mz747.3181
Row.274_.	525.677097390599	794.238017786252	0.168264316806197	1.44725498433891	Met_Neg	mz	mz525.6771
Row.1205_.	80.9644432673684	592.266648161593	0.170295108508129	1.43992867017492	Met_Neg	mz	mz80.9644
