Metabolite	feature_identifier	Edge_Type	Display_Name
HMDB0033761	Row.1051_54942	mz_met	mz402.1905
HMDB0037602	Row.1051_54942	mz_met	mz402.1905
HMDB0037733	Row.1051_54942	mz_met	mz402.1905
HMDB0060734	Row.1051_54942	mz_met	mz402.1905
HMDB0062773	Row.1051_54942	mz_met	mz402.1905
HMDB0127492	Row.1051_54942	mz_met	mz402.1905
HMDB0129958	Row.1051_54942	mz_met	mz402.1905
HMDB0131174	Row.1051_54942	mz_met	mz402.1905
HMDB0133505	Row.1051_54942	mz_met	mz402.1905
HMDB0134065	Row.1051_54942	mz_met	mz402.1905
HMDB0134076	Row.1051_54942	mz_met	mz402.1905
HMDB0135240	Row.1051_54942	mz_met	mz402.1905
HMDB0135241	Row.1051_54942	mz_met	mz402.1905
HMDB0135242	Row.1051_54942	mz_met	mz402.1905

HMDB0135243	Row.1051_54942	mz_met	mz402.1905
HMDB0135645	Row.1051_54942	mz_met	mz402.1905
HMDB0135646	Row.1051_54942	mz_met	mz402.1905
HMDB0135739	Row.1051_54942	mz_met	mz402.1905
HMDB0135740	Row.1051_54942	mz_met	mz402.1905
HMDB0141019	Row.1051_54942	mz_met	mz402.1905
HMDB0141020	Row.1051_54942	mz_met	mz402.1905
HMDB0141021	Row.1051_54942	mz_met	mz402.1905
HMDB0141022	Row.1051_54942	mz_met	mz402.1905
HMDB0141023	Row.1051_54942	mz_met	mz402.1905
HMDB0141118	Row.1051_54942	mz_met	mz402.1905
HMDB0141138	Row.1051_54942	mz_met	mz402.1905
HMDB0141179	Row.1051_54942	mz_met	mz402.1905
HMDB0013195	Row.1051_54942	mz_met	mz402.1905
HMDB0032562	Row.1051_54942	mz_met	mz402.1905
HMDB0032121	Row.1502_71512	mz_met	mz245.1145
HMDB0036819	Row.1502_71512	mz_met	mz245.1145
HMDB0038894	Row.1502_71512	mz_met	mz245.1145
HMDB0060565	Row.1502_71512	mz_met	mz245.1145
HMDB0060920	Row.1502_71512	mz_met	mz245.1145
HMDB0060921	Row.1502_71512	mz_met	mz245.1145
HMDB0061943	Row.1502_71512	mz_met	mz245.1145
HMDB0132941	Row.1502_71512	mz_met	mz245.1145
HMDB0132943	Row.1502_71512	mz_met	mz245.1145
HMDB0132945	Row.1502_71512	mz_met	mz245.1145
HMDB0132946	Row.1502_71512	mz_met	mz245.1145
HMDB0140966	Row.1502_71512	mz_met	mz245.1145
HMDB0140967	Row.1502_71512	mz_met	mz245.1145
HMDB0038440	Row.1502_71512	mz_met	mz245.1145
HMDB0014685	Row.1502_71512	mz_met	mz245.1145
HMDB0034426	Row.1502_71512	mz_met	mz245.1145
HMDB0034888	Row.1502_71512	mz_met	mz245.1145
HMDB0039049	Row.2130_111829	mz_met	mz349.1987
HMDB0029225	Row.2130_111829	mz_met	mz349.1987
HMDB0031963	Row.2130_111829	mz_met	mz349.1987
HMDB0061151	Row.2130_111829	mz_met	mz349.1987
HMDB0015639	Row.2130_111829	mz_met	mz349.1987
HMDB0136312	Row.2130_111829	mz_met	mz349.1987
HMDB0032761	Row.2559_90881	mz_met	mz277.0833
HMDB0015144	Row.2559_90881	mz_met	mz277.0833
HMDB0029687	Row.2559_90881	mz_met	mz277.0833
HMDB0032890	Row.2559_90881	mz_met	mz277.0833
HMDB0041873	Row.2559_90881	mz_met	mz277.0833
HMDB0135232	Row.2559_90881	mz_met	mz277.0833
HMDB0135413	Row.2559_90881	mz_met	mz277.0833
HMDB0135606	Row.2559_90881	mz_met	mz277.0833
HMDB0135608	Row.2559_90881	mz_met	mz277.0833
HMDB0135609	Row.2559_90881	mz_met	mz277.0833
HMDB0135610	Row.2559_90881	mz_met	mz277.0833
HMDB0135611	Row.2559_90881	mz_met	mz277.0833
HMDB0033191	Row.2559_90881	mz_met	mz277.0833
HMDB0034046	Row.2559_90881	mz_met	mz277.0833
HMDB0013162	Row.2559_90881	mz_met	mz277.0833
HMDB0029850	Row.1180_78936	mz_met	mz341.1936
HMDB0032368	Row.1180_78936	mz_met	mz341.1936
HMDB0060777	Row.1180_78936	mz_met	mz341.1936
HMDB0060785	Row.1180_78936	mz_met	mz341.1936
HMDB0041944	Row.1180_78936	mz_met	mz341.1936
HMDB0030471	Row.1180_78936	mz_met	mz341.1936
HMDB0038276	Row.1180_78936	mz_met	mz341.1936
HMDB0014379	Row.1180_78936	mz_met	mz341.1936
HMDB0015509	Row.1180_78936	mz_met	mz341.1936
HMDB0029381	Row.1180_78936	mz_met	mz341.1936
HMDB0030259	Row.1180_78936	mz_met	mz341.1936
HMDB0029482	Row.2_98021	mz_met	mz199.0727
HMDB0037487	Row.2_98021	mz_met	mz199.0727
HMDB0001066	Row.2_98021	mz_met	mz199.0727
HMDB0062624	Row.2_98021	mz_met	mz199.0727
HMDB0029307	Row.2_98021	mz_met	mz199.0727
HMDB0030544	Row.2_98021	mz_met	mz199.0727
HMDB0030545	Row.2_98021	mz_met	mz199.0727
HMDB0030546	Row.2_98021	mz_met	mz199.0727
HMDB0033146	Row.2_98021	mz_met	mz199.0727
HMDB0033255	Row.2_98021	mz_met	mz199.0727
HMDB0033732	Row.2_98021	mz_met	mz199.0727
HMDB0033989	Row.2_98021	mz_met	mz199.0727
HMDB0035208	Row.2_98021	mz_met	mz199.0727
HMDB0037243	Row.2_98021	mz_met	mz199.0727
HMDB0037917	Row.2_98021	mz_met	mz199.0727
HMDB0037918	Row.2_98021	mz_met	mz199.0727
HMDB0041644	Row.2_98021	mz_met	mz199.0727
HMDB0124866	Row.2_98021	mz_met	mz199.0727
HMDB0128580	Row.2_98021	mz_met	mz199.0727
HMDB0128585	Row.2_98021	mz_met	mz199.0727
HMDB0128589	Row.2_98021	mz_met	mz199.0727
HMDB0130366	Row.2_98021	mz_met	mz199.0727
HMDB0130390	Row.2_98021	mz_met	mz199.0727
HMDB0130666	Row.2_98021	mz_met	mz199.0727
HMDB0130893	Row.2_98021	mz_met	mz199.0727
HMDB0131001	Row.2_98021	mz_met	mz199.0727
HMDB0131002	Row.2_98021	mz_met	mz199.0727
HMDB0132851	Row.2_98021	mz_met	mz199.0727
HMDB0132852	Row.2_98021	mz_met	mz199.0727
HMDB0133335	Row.2_98021	mz_met	mz199.0727
HMDB0140452	Row.2_98021	mz_met	mz199.0727
HMDB0140459	Row.2_98021	mz_met	mz199.0727
HMDB0140472	Row.2_98021	mz_met	mz199.0727
HMDB0029699	Row.2_98021	mz_met	mz199.0727

HMDB0033834	Row.2_98021	mz_met	mz199.0727
HMDB0036905	Row.2_98021	mz_met	mz199.0727
HMDB0037142	Row.2_98021	mz_met	mz199.0727
HMDB0037145	Row.2_98021	mz_met	mz199.0727
HMDB0126379	Row.2_98021	mz_met	mz199.0727
HMDB0126467	Row.2_98021	mz_met	mz199.0727
HMDB0132267	Row.2_98021	mz_met	mz199.0727
HMDB0132973	Row.2_98021	mz_met	mz199.0727
HMDB0133466	Row.2_98021	mz_met	mz199.0727
HMDB0133677	Row.2_98021	mz_met	mz199.0727
HMDB0133678	Row.2_98021	mz_met	mz199.0727
HMDB0133679	Row.2_98021	mz_met	mz199.0727
HMDB0133680	Row.2_98021	mz_met	mz199.0727
HMDB0133681	Row.2_98021	mz_met	mz199.0727
HMDB0000486	Row.2_98021	mz_met	mz199.0727
HMDB0000711	Row.2_98021	mz_met	mz199.0727
HMDB0001954	Row.2_98021	mz_met	mz199.0727
HMDB0002264	Row.2_98021	mz_met	mz199.0727
HMDB0010722	Row.2_98021	mz_met	mz199.0727
HMDB0013898	Row.2_98021	mz_met	mz199.0727
HMDB0013899	Row.2_98021	mz_met	mz199.0727
HMDB0013900	Row.2_98021	mz_met	mz199.0727
HMDB0031509	Row.2_98021	mz_met	mz199.0727
HMDB0032270	Row.2_98021	mz_met	mz199.0727
HMDB0032827	Row.2_98021	mz_met	mz199.0727
HMDB0059825	Row.2_98021	mz_met	mz199.0727
HMDB0059867	Row.2_98021	mz_met	mz199.0727
HMDB0061914	Row.2_98021	mz_met	mz199.0727
HMDB0062596	Row.2_98021	mz_met	mz199.0727
HMDB0030276	Row.2_98021	mz_met	mz199.0727
HMDB0014968	Row.1350_81619	mz_met	mz178.1224
HMDB0033484	Row.1350_81619	mz_met	mz178.1224
HMDB0039664	Row.1350_81619	mz_met	mz178.1224
HMDB0039667	Row.1350_81619	mz_met	mz178.1224
HMDB0040014	Row.1350_81619	mz_met	mz178.1224
HMDB0040017	Row.1350_81619	mz_met	mz178.1224
HMDB0040018	Row.1350_81619	mz_met	mz178.1224
HMDB0040019	Row.1350_81619	mz_met	mz178.1224
HMDB0040020	Row.1350_81619	mz_met	mz178.1224
HMDB0040027	Row.1350_81619	mz_met	mz178.1224
HMDB0041923	Row.1350_81619	mz_met	mz178.1224
HMDB0031567	Row.1350_81619	mz_met	mz178.1224
HMDB0035207	Row.1350_81619	mz_met	mz178.1224
HMDB0038790	Row.1350_81619	mz_met	mz178.1224
HMDB0032967	Row.1350_81619	mz_met	mz178.1224
HMDB0029667	Row.1350_81619	mz_met	mz178.1224
HMDB0031312	Row.1350_81619	mz_met	mz178.1224
HMDB0031446	Row.1350_81619	mz_met	mz178.1224
HMDB0031627	Row.1350_81619	mz_met	mz178.1224
HMDB0031628	Row.1350_81619	mz_met	mz178.1224
HMDB0032029	Row.1350_81619	mz_met	mz178.1224
HMDB0032149	Row.1350_81619	mz_met	mz178.1224
HMDB0032441	Row.1350_81619	mz_met	mz178.1224
HMDB0032544	Row.1350_81619	mz_met	mz178.1224
HMDB0032621	Row.1350_81619	mz_met	mz178.1224
HMDB0032624	Row.1350_81619	mz_met	mz178.1224
HMDB0032625	Row.1350_81619	mz_met	mz178.1224
HMDB0033962	Row.1350_81619	mz_met	mz178.1224
HMDB0034378	Row.1350_81619	mz_met	mz178.1224
HMDB0038984	Row.1350_81619	mz_met	mz178.1224
HMDB0038985	Row.1350_81619	mz_met	mz178.1224
HMDB0038986	Row.1350_81619	mz_met	mz178.1224
HMDB0038987	Row.1350_81619	mz_met	mz178.1224
HMDB0038988	Row.1350_81619	mz_met	mz178.1224

HMDB0039782	Row.1350_81619	mz_met	mz178.1224
HMDB0059896	Row.1350_81619	mz_met	mz178.1224
HMDB0125105	Row.1350_81619	mz_met	mz178.1224
HMDB0036477	Row.779_33230	mz_met	mz379.1818
HMDB0040808	Row.779_33230	mz_met	mz379.1818
HMDB0041242	Row.779_33230	mz_met	mz379.1818
HMDB0061718	Row.779_33230	mz_met	mz379.1818
HMDB0015615	Row.779_33230	mz_met	mz379.1818
HMDB0030482	Row.779_33230	mz_met	mz379.1818
HMDB0014979	Row.779_33230	mz_met	mz379.1818
HMDB0032654	Row.779_33230	mz_met	mz379.1818
HMDB0038648	Row.779_33230	mz_met	mz379.1818
HMDB0029006	Row.779_33230	mz_met	mz379.1818
HMDB0029090	Row.779_33230	mz_met	mz379.1818
HMDB0059701	Row.779_33230	mz_met	mz379.1818
HMDB0059733	Row.779_33230	mz_met	mz379.1818
HMDB0010659	Row.120_83735	mz_met	mz281.172
HMDB0010672	Row.120_83735	mz_met	mz281.172
HMDB0010673	Row.120_83735	mz_met	mz281.172
HMDB0010687	Row.120_83735	mz_met	mz281.172
HMDB0010688	Row.120_83735	mz_met	mz281.172
HMDB0116589	Row.120_83735	mz_met	mz281.172
HMDB0116590	Row.120_83735	mz_met	mz281.172
HMDB0116596	Row.120_83735	mz_met	mz281.172
HMDB0116597	Row.120_83735	mz_met	mz281.172
HMDB0116600	Row.120_83735	mz_met	mz281.172
HMDB0000872	Row.120_83735	mz_met	mz281.172
HMDB0040429	Row.120_83735	mz_met	mz281.172
HMDB0041618	Row.120_83735	mz_met	mz281.172
HMDB0059946	Row.120_83735	mz_met	mz281.172
HMDB0059947	Row.120_83735	mz_met	mz281.172
HMDB0029422	Row.120_83735	mz_met	mz281.172
HMDB0032311	Row.120_83735	mz_met	mz281.172
HMDB0036176	Row.120_83735	mz_met	mz281.172
HMDB0037167	Row.120_83735	mz_met	mz281.172
HMDB0037196	Row.120_83735	mz_met	mz281.172
HMDB0037625	Row.120_83735	mz_met	mz281.172
HMDB0039651	Row.120_83735	mz_met	mz281.172
HMDB0039652	Row.120_83735	mz_met	mz281.172
HMDB0039673	Row.120_83735	mz_met	mz281.172
HMDB0039680	Row.120_83735	mz_met	mz281.172
HMDB0039681	Row.120_83735	mz_met	mz281.172
HMDB0040463	Row.120_83735	mz_met	mz281.172
HMDB0040526	Row.120_83735	mz_met	mz281.172
HMDB0060682	Row.120_83735	mz_met	mz281.172
HMDB0041889	Row.1536_80065	mz_met	mz279.1687
HMDB0040179	Row.1536_80065	mz_met	mz279.1687
HMDB0000210	Row.1536_80065	mz_met	mz279.1687
HMDB0012204	Row.1536_80065	mz_met	mz279.1687
HMDB0013279	Row.1536_80065	mz_met	mz279.1687
HMDB0033917	Row.2525_108768	mz_met	mz289.1773
HMDB0060055	Row.2525_108768	mz_met	mz289.1773
HMDB0112085	Row.2525_108768	mz_met	mz289.1773
HMDB0112088	Row.2525_108768	mz_met	mz289.1773
HMDB0112089	Row.2525_108768	mz_met	mz289.1773
HMDB0112092	Row.2525_108768	mz_met	mz289.1773
HMDB0112097	Row.2525_108768	mz_met	mz289.1773
HMDB0002353	Row.770_99804	mz_met	mz338.1361
HMDB0039121	Row.770_99804	mz_met	mz338.1361
HMDB0041246	Row.770_99804	mz_met	mz338.1361
HMDB0033444	Row.770_99804	mz_met	mz338.1361
HMDB0036137	Row.770_99804	mz_met	mz338.1361
HMDB0039824	Row.770_99804	mz_met	mz338.1361
HMDB0006921	Row.770_99804	mz_met	mz338.1361
HMDB0014640	Row.770_99804	mz_met	mz338.1361
HMDB0030181	Row.770_99804	mz_met	mz338.1361
HMDB0033028	Row.770_99804	mz_met	mz338.1361
HMDB0033948	Row.770_99804	mz_met	mz338.1361
HMDB0134790	Row.770_99804	mz_met	mz338.1361
HMDB0012226	Row.770_99804	mz_met	mz338.1361
HMDB0059617	Row.770_99804	mz_met	mz338.1361
HMDB0060474	Row.770_99804	mz_met	mz338.1361
HMDB0028765	Row.770_99804	mz_met	mz338.1361
HMDB0029101	Row.770_99804	mz_met	mz338.1361
HMDB0011685	Row.770_99804	mz_met	mz338.1361
HMDB0015348	Row.770_99804	mz_met	mz338.1361
HMDB0128947	Row.770_99804	mz_met	mz338.1361
HMDB0132919	Row.770_99804	mz_met	mz338.1361
HMDB0132920	Row.770_99804	mz_met	mz338.1361
HMDB0033921	Row.770_99804	mz_met	mz338.1361
HMDB0034132	Row.770_99804	mz_met	mz338.1361
HMDB0039660	Row.770_99804	mz_met	mz338.1361
HMDB0040929	Row.770_99804	mz_met	mz338.1361
HMDB0129930	Row.770_99804	mz_met	mz338.1361
HMDB0129935	Row.770_99804	mz_met	mz338.1361
HMDB0129940	Row.770_99804	mz_met	mz338.1361
HMDB0129945	Row.770_99804	mz_met	mz338.1361
HMDB0135768	Row.770_99804	mz_met	mz338.1361
HMDB0135772	Row.770_99804	mz_met	mz338.1361
HMDB0135773	Row.770_99804	mz_met	mz338.1361
HMDB0140889	Row.770_99804	mz_met	mz338.1361

HMDB0131458	Row.770_99804	mz_met	mz338.1361
HMDB0032394	Row.770_99804	mz_met	mz338.1361
HMDB0036073	Row.770_99804	mz_met	mz338.1361
HMDB0041009	Row.770_99804	mz_met	mz338.1361
HMDB0060497	Row.770_99804	mz_met	mz338.1361
HMDB0000567	Row.770_99804	mz_met	mz338.1361
HMDB0000930	Row.770_99804	mz_met	mz338.1361
HMDB0031725	Row.770_99804	mz_met	mz338.1361
HMDB0032947	Row.770_99804	mz_met	mz338.1361
HMDB0035243	Row.770_99804	mz_met	mz338.1361
HMDB0036626	Row.770_99804	mz_met	mz338.1361
HMDB0040986	Row.770_99804	mz_met	mz338.1361
HMDB0128078	Row.770_99804	mz_met	mz338.1361
HMDB0134039	Row.770_99804	mz_met	mz338.1361
HMDB0135273	Row.770_99804	mz_met	mz338.1361
HMDB0135274	Row.770_99804	mz_met	mz338.1361
HMDB0135275	Row.770_99804	mz_met	mz338.1361
HMDB0135648	Row.770_99804	mz_met	mz338.1361
HMDB0015086	Row.770_99804	mz_met	mz338.1361
HMDB0031688	Row.1098_79590	mz_met	mz264.157
HMDB0038588	Row.1098_79590	mz_met	mz264.157
HMDB0015322	Row.1098_79590	mz_met	mz264.157
HMDB0032662	Row.1098_79590	mz_met	mz264.157
HMDB0036029	Row.1098_79590	mz_met	mz264.157
HMDB0037179	Row.1098_79590	mz_met	mz264.157
HMDB0002249	Row.1098_79590	mz_met	mz264.157
HMDB0014685	Row.1098_79590	mz_met	mz264.157
HMDB0062272	Row.1128_3742	mz_met	mz342.7997
HMDB0094710	Row.1486_82852	mz_met	mz556.058
HMDB0125171	Row.1486_82852	mz_met	mz556.058
HMDB0128001	Row.1486_82852	mz_met	mz556.058
HMDB0130016	Row.1486_82852	mz_met	mz556.058
HMDB0134064	Row.1486_82852	mz_met	mz556.058
HMDB0134069	Row.1486_82852	mz_met	mz556.058
HMDB0134071	Row.1486_82852	mz_met	mz556.058
HMDB0134074	Row.1486_82852	mz_met	mz556.058
HMDB0134080	Row.1486_82852	mz_met	mz556.058
HMDB0134083	Row.1486_82852	mz_met	mz556.058
HMDB0015143	Row.1486_82852	mz_met	mz556.058
HMDB0030083	Row.510_83458	mz_met	mz238.1777
HMDB0037639	Row.510_83458	mz_met	mz238.1777
HMDB0040267	Row.510_83458	mz_met	mz238.1777
HMDB0061936	Row.510_83458	mz_met	mz238.1777
HMDB0013531	Row.936_43618	mz_met	mz451.251
HMDB0013546	Row.936_43618	mz_met	mz451.251
HMDB0013559	Row.936_43618	mz_met	mz451.251
HMDB0013560	Row.936_43618	mz_met	mz451.251
HMDB0013573	Row.936_43618	mz_met	mz451.251
HMDB0013588	Row.936_43618	mz_met	mz451.251
HMDB0116462	Row.936_43618	mz_met	mz451.251
HMDB0116463	Row.936_43618	mz_met	mz451.251
HMDB0116469	Row.936_43618	mz_met	mz451.251
HMDB0116470	Row.936_43618	mz_met	mz451.251
HMDB0116473	Row.936_43618	mz_met	mz451.251
HMDB0116474	Row.936_43618	mz_met	mz451.251
HMDB0116508	Row.936_43618	mz_met	mz451.251
HMDB0116509	Row.936_43618	mz_met	mz451.251
HMDB0034598	Row.936_43618	mz_met	mz451.251
HMDB0034604	Row.936_43618	mz_met	mz451.251
HMDB0013483	Row.936_43618	mz_met	mz451.251
HMDB0013512	Row.936_43618	mz_met	mz451.251
HMDB0013525	Row.936_43618	mz_met	mz451.251
HMDB0013526	Row.936_43618	mz_met	mz451.251
HMDB0013540	Row.936_43618	mz_met	mz451.251
HMDB0013541	Row.936_43618	mz_met	mz451.251
HMDB0116452	Row.936_43618	mz_met	mz451.251
HMDB0116482	Row.936_43618	mz_met	mz451.251
HMDB0013505	Row.936_43618	mz_met	mz451.251
HMDB0013506	Row.936_43618	mz_met	mz451.251
HMDB0013519	Row.936_43618	mz_met	mz451.251
HMDB0013534	Row.936_43618	mz_met	mz451.251
HMDB0038284	Row.936_43618	mz_met	mz451.251
HMDB0003581	Row.936_43618	mz_met	mz451.251
HMDB0029030	Row.936_43618	mz_met	mz451.251
HMDB0029135	Row.936_43618	mz_met	mz451.251
HMDB0041445	Row.936_43618	mz_met	mz451.251
HMDB0060656
	Row.936_43618	mz_met	mz451.251
HMDB0007961	Row.1788_122192	mz_met	mz250.1784
HMDB0008950	Row.1788_122192	mz_met	mz250.1784
HMDB0009015	Row.1788_122192	mz_met	mz250.1784
HMDB0011157	Row.1788_122192	mz_met	mz250.1784
HMDB0011205	Row.1788_122192	mz_met	mz250.1784
HMDB0011340	Row.1788_122192	mz_met	mz250.1784
HMDB0011371	Row.1788_122192	mz_met	mz250.1784
HMDB0010381	Row.1788_122192	mz_met	mz250.1784
HMDB0011129	Row.1788_122192	mz_met	mz250.1784
HMDB0011130	Row.1788_122192	mz_met	mz250.1784
HMDB0030271	Row.1788_122192	mz_met	mz250.1784
HMDB0000947	Row.1788_122192	mz_met	mz250.1784
HMDB0002373	Row.1788_122192	mz_met	mz250.1784
HMDB0032044	Row.1788_122192	mz_met	mz250.1784
HMDB0032325	Row.1788_122192	mz_met	mz250.1784
HMDB0032448	Row.1788_122192	mz_met	mz250.1784
HMDB0033618	Row.1788_122192	mz_met	mz250.1784
HMDB0033848	Row.1788_122192	mz_met	mz250.1784
HMDB0034134	Row.1788_122192	mz_met	mz250.1784
HMDB0034456	Row.1788_122192	mz_met	mz250.1784
HMDB0034458	Row.1788_122192	mz_met	mz250.1784
HMDB0034460	Row.1788_122192	mz_met	mz250.1784
HMDB0036034	Row.1788_122192	mz_met	mz250.1784
HMDB0036229	Row.1788_122192	mz_met	mz250.1784
HMDB0038237	Row.1788_122192	mz_met	mz250.1784
HMDB0038267	Row.1788_122192	mz_met	mz250.1784
HMDB0039215	Row.1788_122192	mz_met	mz250.1784
HMDB0040171	Row.1788_122192	mz_met	mz250.1784
HMDB0040193	Row.1788_122192	mz_met	mz250.1784
HMDB0040266	Row.1788_122192	mz_met	mz250.1784
HMDB0041559	Row.1788_122192	mz_met	mz250.1784
HMDB0059831	Row.1788_122192	mz_met	mz250.1784
HMDB0059860	Row.1788_122192	mz_met	mz250.1784
HMDB0062119	Row.1788_122192	mz_met	mz250.1784

HMDB0094659	Row.1788_122192	mz_met	mz250.1784
HMDB0015145	Row.1788_122192	mz_met	mz250.1784
HMDB0003141	Row.1841_55414	mz_met	mz280.1534
HMDB0030153	Row.1841_55414	mz_met	mz280.1534
HMDB0062632	Row.1841_55414	mz_met	mz280.1534
HMDB0031802	Row.1841_55414	mz_met	mz280.1534
HMDB0032800	Row.1841_55414	mz_met	mz280.1534
HMDB0030549	Row.1841_55414	mz_met	mz280.1534
HMDB0030691	Row.1841_55414	mz_met	mz280.1534
HMDB0035596	Row.1841_55414	mz_met	mz280.1534
HMDB0038399	Row.1841_55414	mz_met	mz280.1534
HMDB0039497	Row.1841_55414	mz_met	mz280.1534
HMDB0124830	Row.1841_55414	mz_met	mz280.1534
HMDB0033191	Row.1841_55414	mz_met	mz280.1534
HMDB0034046	Row.1841_55414	mz_met	mz280.1534
HMDB0060724	Row.1841_55414	mz_met	mz280.1534
HMDB0031849	Row.1841_55414	mz_met	mz280.1534
HMDB0032971	Row.1841_55414	mz_met	mz280.1534
HMDB0035248	Row.1841_55414	mz_met	mz280.1534
HMDB0035289	Row.1841_55414	mz_met	mz280.1534
HMDB0011787	Row.836_42947	mz_met	mz656.3557
HMDB0011817	Row.836_42947	mz_met	mz656.3557
HMDB0029975	Row.836_42947	mz_met	mz656.3557
HMDB0035987	Row.836_42947	mz_met	mz656.3557
HMDB0035333	Row.2286_130453	mz_met	mz289.1772
HMDB0035621	Row.2286_130453	mz_met	mz289.1772
HMDB0036745	Row.2286_130453	mz_met	mz289.1772
HMDB0034617	Row.2286_130453	mz_met	mz289.1772
HMDB0033917	Row.2286_130453	mz_met	mz289.1772
HMDB0060055	Row.2286_130453	mz_met	mz289.1772
HMDB0112085	Row.2286_130453	mz_met	mz289.1772
HMDB0112088	Row.2286_130453	mz_met	mz289.1772
HMDB0112089	Row.2286_130453	mz_met	mz289.1772
HMDB0112092	Row.2286_130453	mz_met	mz289.1772
HMDB0112097	Row.2286_130453	mz_met	mz289.1772
HMDB0015556	Row.2286_130453	mz_met	mz289.1772
HMDB0060948	Row.2286_130453	mz_met	mz289.1772
HMDB0015116	Row.1871_114081	mz_met	mz275.1617
HMDB0030918	Row.1871_114081	mz_met	mz275.1617
HMDB0030919	Row.1871_114081	mz_met	mz275.1617
HMDB0032122	Row.1871_114081	mz_met	mz275.1617
HMDB0033149	Row.1871_114081	mz_met	mz275.1617
HMDB0034574	Row.1871_114081	mz_met	mz275.1617
HMDB0035309	Row.1871_114081	mz_met	mz275.1617
HMDB0035597	Row.1871_114081	mz_met	mz275.1617
HMDB0035613	Row.1871_114081	mz_met	mz275.1617
HMDB0035729	Row.1871_114081	mz_met	mz275.1617
HMDB0035767	Row.1871_114081	mz_met	mz275.1617
HMDB0036448	Row.1871_114081	mz_met	mz275.1617
HMDB0036663	Row.1871_114081	mz_met	mz275.1617
HMDB0037063	Row.1871_114081	mz_met	mz275.1617
HMDB0037969	Row.1871_114081	mz_met	mz275.1617
HMDB0038502	Row.1871_114081	mz_met	mz275.1617
HMDB0040685	Row.1871_114081	mz_met	mz275.1617
HMDB0112086	Row.1871_114081	mz_met	mz275.1617
HMDB0112094	Row.1871_114081	mz_met	mz275.1617
HMDB0031710	Row.1871_114081	mz_met	mz275.1617
HMDB0006468	Row.1871_114081	mz_met	mz275.1617
HMDB0041939	Row.1871_114081	mz_met	mz275.1617
HMDB0031327	Row.1871_114081	mz_met	mz275.1617
HMDB0031490	Row.1871_114081	mz_met	mz275.1617
HMDB0031644	Row.1871_114081	mz_met	mz275.1617
HMDB0059740	Row.1871_114081	mz_met	mz275.1617
HMDB0015023	Row.362_99501	mz_met	mz229.0833
HMDB0030762	Row.362_99501	mz_met	mz229.0833
HMDB0031729	Row.362_99501	mz_met	mz229.0833
HMDB0031973	Row.362_99501	mz_met	mz229.0833
HMDB0032348	Row.362_99501	mz_met	mz229.0833
HMDB0033594	Row.362_99501	mz_met	mz229.0833
HMDB0034122	Row.362_99501	mz_met	mz229.0833
HMDB0034135	Row.362_99501	mz_met	mz229.0833
HMDB0035071	Row.362_99501	mz_met	mz229.0833
HMDB0041410	Row.362_99501	mz_met	mz229.0833
HMDB0127763	Row.362_99501	mz_met	mz229.0833
HMDB0132972	Row.362_99501	mz_met	mz229.0833
HMDB0132974	Row.362_99501	mz_met	mz229.0833
HMDB0132975	Row.362_99501	mz_met	mz229.0833
HMDB0132976	Row.362_99501	mz_met	mz229.0833
HMDB0132977	Row.362_99501	mz_met	mz229.0833
HMDB0132987	Row.362_99501	mz_met	mz229.0833
HMDB0135898	Row.362_99501	mz_met	mz229.0833
HMDB0033966	Row.362_99501	mz_met	mz229.0833
HMDB0041390	Row.362_99501	mz_met	mz229.0833
HMDB0041393	Row.362_99501	mz_met	mz229.0833
HMDB0033165	Row.1495_95800	mz_met	mz209.1511
HMDB0035183	Row.1495_95800	mz_met	mz209.1511
HMDB0039453	Row.1495_95800	mz_met	mz209.1511
HMDB0040870	Row.1495_95800	mz_met	mz209.1511
HMDB0041374	Row.1495_95800	mz_met	mz209.1511
HMDB0072839	Row.1495_95800	mz_met	mz209.1511
HMDB0072840	Row.1495_95800	mz_met	mz209.1511
HMDB0072876	Row.1495_95800	mz_met	mz209.1511
HMDB0072881	Row.1495_95800	mz_met	mz209.1511
HMDB0000947	Row.1495_95800	mz_met	mz209.1511
HMDB0002373	Row.1495_95800	mz_met	mz209.1511
HMDB0032044	Row.1495_95800	mz_met	mz209.1511
HMDB0032325	Row.1495_95800	mz_met	mz209.1511
HMDB0032448	Row.1495_95800	mz_met	mz209.1511
HMDB0033618	Row.1495_95800	mz_met	mz209.1511
HMDB0033848	Row.1495_95800	mz_met	mz209.1511
HMDB0034134	Row.1495_95800	mz_met	mz209.1511
HMDB0034456	Row.1495_95800	mz_met	mz209.1511
HMDB0034458	Row.1495_95800	mz_met	mz209.1511
HMDB0034460	Row.1495_95800	mz_met	mz209.1511
HMDB0036034	Row.1495_95800	mz_met	mz209.1511
HMDB0036229	Row.1495_95800	mz_met	mz209.1511
HMDB0038237	Row.1495_95800	mz_met	mz209.1511
HMDB0038267	Row.1495_95800	mz_met	mz209.1511
HMDB0039215	Row.1495_95800	mz_met	mz209.1511
HMDB0040171	Row.1495_95800	mz_met	mz209.1511
HMDB0040193	Row.1495_95800	mz_met	mz209.1511
HMDB0040266	Row.1495_95800	mz_met	mz209.1511
HMDB0041559	Row.1495_95800	mz_met	mz209.1511
HMDB0059831	Row.1495_95800	mz_met	mz209.1511
