GeneName	pValue	rank	DataSet
PPRC1	0.0248948601632055	-1.12116072542749	Phospho
SUPT6H	0.0249746845881127	1.12077499496736	Phospho
RBM17	0.0250037523219288	1.12063837896792	Phospho
SLC43A1	0.0250219285465432	-1.12063837896792	Phospho
ZBTB20	0.0250611035627187	1.12063837896792	Phospho
PKP2	0.0250846458348531	1.1204574413276	Phospho
ATG2B	0.0251320086602448	-1.12023849602911	Phospho
ADCY6	0.0251691229376331	1.12023849602911	Phospho
USP10	0.025173449881899	-1.12023849602911	Phospho
SSBP3	0.0251759290240747	1.12023849602911	Phospho
FAM171A1	0.0252589476947199	1.11926066736386	Phospho
CXorf23	0.0253464357765231	1.11798480707279	Phospho
PPP1R3E	0.0260659447476825	-1.10807963611543	Phospho
HSP90AA1	0.0261002466208516	-1.10780195160311	Phospho
TOMM20	0.0261095891553016	-1.10780195160311	Phospho
KMT2C	0.0262278040019884	1.1060643278682	Phospho
ERCC5	0.0263710073184421	1.10392369015741	Phospho
EEA1	0.0265315102663102	-1.10173639439642	Phospho
MED14	0.0266005262837547	1.10098202943036	Phospho
TELO2	0.0266050348934549	-1.10098202943036	Phospho
PDCL	0.0267978840926385	1.09851573801564	Phospho
ILDR2	0.0269212382516371	1.09719055771902	Phospho
SETD1B	0.026941527342721	1.09708626314692	Phospho
CEP131	0.027009415924796	-1.09621605534901	Phospho
EEF1D	0.0271245093506619	1.09459201503735	Phospho
FBXO38	0.0272171558351642	-1.09355614008907	Phospho
MTX3	0.0275054154633842	-1.08979400154074	Phospho
NAA38	0.0275484768225258	-1.08979400154074	Phospho
PDLIM2	0.027621893659799	-1.08914219079197	Phospho
BCL7B	0.0276888299420565	1.08853351618518	Phospho
PHC3	0.0280212731809985	1.08400822446114	Phospho
MED24	0.0280215898580796	-1.08400822446114	Phospho
NCAPH2	0.0281266352222967	1.08311930577862	Phospho
DNAJC30	0.028162221870286	1.08311930577862	Phospho
RFTN1	0.028192445630775	-1.08311930577862	Phospho
DDX5	0.0285858325704642	-1.07799158523443	Phospho
BRCA2	0.0287186021634197	-1.07641781482423	Phospho
MYO9A	0.0287655832731315	1.07592710232113	Phospho
RPS3A	0.0289194400942775	1.07426726742952	Phospho
UCKL1	0.0290062050155914	1.07318496863559	Phospho
FADD	0.0291884978018678	-1.07198029279968	Phospho
RNPC3	0.029280084071798	1.07084947131157	Phospho
TTYH3	0.029462657331777	1.06953309684498	Phospho
ANXA2	0.0295935329107903	1.06818077116376	Phospho
PI4KB	0.029622739843275	-1.06796912943912	Phospho
PPP1R2	0.029651816969123	-1.06775970296692	Phospho
SMARCC2	0.0299252204346593	1.06442298700222	Phospho
CNNM3	0.0305243185447588	-1.05775655782174	Phospho
MTMR1	0.0306335583411242	-1.05645157436676	Phospho
ZNF395	0.0306465351728354	-1.05645157436676	Phospho
NCOA3	0.030736008604449	-1.05561548113052	Phospho
CSRP1	0.0309379539595406	-1.05405879658046	Phospho
RAB7A	0.0309652634025524	-1.05388980873475	Phospho
SSH3	0.0310828928885119	-1.05277265381494	Phospho
SLC39A10	0.0311224586418359	-1.05277265381494	Phospho
ANKRD52	0.0312866216077889	1.05164137804042	Phospho
RAPGEF2	0.0316422002087431	-1.04887984464472	Phospho
TMBIM1	0.031648909498485	1.04887984464472	Phospho
USP7	0.0320430100540439	1.04435228002957	Phospho
TRIM33	0.0323585416958867	1.0417350221646	Phospho
PURB	0.0327286611204742	-1.03799165235292	Phospho
SSX2IP	0.0332346296052079	1.03228589261319	Phospho
KIAA0754	0.033272880891065	1.03220553346098	Phospho
HSD17B4	0.0334881422287022	-1.03066007053734	Phospho
TFIP11	0.033769739890535	-1.02785819113977	Phospho
PHF3	0.0340818715588318	1.02427926059179	Phospho
ZNF638	0.0341572214235087	1.023944596002	Phospho
USP42	0.0342416001213152	1.02308102548823	Phospho
DCP1A	0.0346486213268311	-1.01877990639347	Phospho
TANC1	0.0346679394215783	1.01874528504454	Phospho
BCAR1	0.034945349681713	-1.016319684682	Phospho
PRPF38B	0.0353314744508861	1.01216758664122	Phospho
PATL1	0.0354182751091249	-1.01151496522214	Phospho
TVP23B	0.0354805248724522	1.01095870104769	Phospho
SEMA4B	0.0357044313807661	1.00884512224475	Phospho
GRAMD3	0.0357264499645841	1.0087833527091	Phospho
TMEM11	0.0359078452300271	-1.00706490856117	Phospho
RNH1	0.0359311666748887	1.00706490856117	Phospho
ZNF446	0.0361098545151058	1.00640675896254	Phospho
SYVN1	0.0362257729469235	1.0054939264174	Phospho
SNW1	0.036237039088931	1.0054939264174	Phospho
HCFC1	0.0364269609656729	1.00363006948952	Phospho
ADCY9	0.0365000318230126	-1.00337501723349	Phospho
RIC8A	0.0367525376430404	-1.00058496707535	Phospho
NSMAF	0.0368269546924188	0.999910432644401	Phospho
CHAF1A	0.0369571378861461	0.998581756139826	Phospho
SMARCAD1	0.0371469810133553	0.997608114276747	Phospho
FAT4	0.037161755643754	0.997608114276747	Phospho
ARMCX2	0.0374305391144601	0.995087221675871	Phospho
HMGA1	0.0376238522510838	0.993255547487678	Phospho
NGRN	0.0376822887497454	0.99298307019406	Phospho
GTF2F1	0.0380284056145571	-0.990026979139347	Phospho
ABCA1	0.0380739803810377	0.989740605914654	Phospho
IL4R	0.0382256076247437	0.989443971863304	Phospho
TRIP12	0.0383325449056041	0.98902554259502	Phospho
KIAA1211L	0.0383365373896416	-0.98902554259502	Phospho
SRGAP1	0.0384915890311622	-0.987654680209719	Phospho
DLG5	0.0387152246327411	0.987184625951553	Phospho
LRRC47	0.0387261342660039	0.987184625951553	Phospho
CDK11B	0.0387367481523372	0.987184625951553	Phospho
PACS2	0.0389795971986791	-0.985514955331156	Phospho
NUMB	0.0391797018931331	-0.98388814349305	Phospho
IRF2BPL	0.0393957507973587	-0.982167361402852	Phospho
CDK5RAP2	0.0394060784131565	0.982167361402852	Phospho
RPS28	0.0397010999417202	-0.980328621983127	Phospho
TMEM44	0.0397373195540726	0.980130403680662	Phospho
DGAT1	0.0398299783483296	-0.979570751034787	Phospho
CDK17	0.0399881885892264	-0.978187585907069	Phospho
EI24	0.040108926073033	-0.977543191602051	Phospho
HJURP	0.0401094755244324	-0.977543191602051	Phospho
FOSL2	0.0401301222468483	-0.977543191602051	Phospho
CPEB2	0.0401385832084984	-0.977543191602051	Phospho
HNRNPL	0.0402176639140737	-0.97688530428149	Phospho
LARP4	0.0403920081944033	0.975203524080303	Phospho
TCF20	0.0406306176652462	-0.97303892807736	Phospho
EML3	0.0407569488008549	-0.972083715451946	Phospho
ACD	0.0409851608513248	0.970247609386629	Phospho
DCAF5	0.0410961900777407	0.96946483135264	Phospho
UVSSA	0.0411418876522959	0.969373964619054	Phospho
METTL18	0.0413432714286088	0.967626193425303	Phospho
TP53I13	0.0414277515529121	0.967342914330238	Phospho
MORC2	0.0414399139940184	0.967342914330238	Phospho
HOOK3	0.0414465614006197	0.967342914330238	Phospho
KIF2C	0.0417677284318963	-0.965296979760335	Phospho
KANK2	0.0417733425427957	0.965296979760335	Phospho
SLC38A10	0.0421286365328668	0.962202401808467	Phospho
TAF15	0.0423953817541328	0.95984988565309	Phospho
PSMD2	0.0425251324826734	-0.958716945522388	Phospho
POGZ	0.042992870964276	-0.955806453483158	Phospho
SNRNP200	0.0430024555536475	0.955806453483158	Phospho
MED12	0.0433294401791659	0.953289053771608	Phospho
WDR20	0.0433566786249892	0.953209017582805	Phospho
RPS6KA3	0.0437702884607899	0.950241165533246	Phospho
STIM2	0.0438462899172646	-0.949872224716906	Phospho
UBL7	0.0439124513219384	-0.949681136527474	Phospho
SAMD4B	0.0443584188880564	-0.946172099082773	Phospho
NOS1AP	0.0444648021312335	-0.945886589253128	Phospho
LRP10	0.0447731478068528	-0.943851265607135	Phospho
OSBPL5	0.0449966893551127	0.942069794851034	Phospho
TNFRSF14	0.0450705609245451	-0.941716998007008	Phospho
SIK3	0.0452355728521379	-0.940678857374817	Phospho
TMEM123	0.0452401140207917	-0.940678857374817	Phospho
UNC13B	0.0454410099553937	-0.939343567833895	Phospho
RACGAP1	0.0454589325416597	0.939343567833895	Phospho
TSPYL2	0.0459853719866944	-0.935859622638297	Phospho
UBE2V1	0.0463067339139946	-0.934157805397576	Phospho
BABAM1	0.0463439916902543	0.934075611316349	Phospho
RRN3	0.0463872262098642	-0.933969162398679	Phospho
DISP2	0.046526507459601	0.933231988016862	Phospho
CEP89	0.0467763535599791	-0.931463570970574	Phospho
CENPU	0.0469668295437545	0.930081024993133	Phospho
MMTAG2	0.0479033139368677	0.923751317271072	Phospho
SRSF1	0.0479036137207847	0.923751317271072	Phospho
AFAP1L2	0.0483520115404599	0.920824363918238	Phospho
FRMD6	0.0484565267860321	-0.920324593843714	Phospho
YEATS2	0.0493707581208735	0.913999129157436	Phospho
LUC7L2	0.0495720407614319	-0.912602685633142	Phospho
SYNJ1	0.0498124027533492	0.910687153605507	Phospho
NAA30	0.0498586838053472	-0.910468916716268	Phospho
EPN1	0.0501938219082437	0.90829900041081	Phospho
KIAA0586	0.0503351896178617	0.907262245133645	Phospho
STAG2	0.050582181179547	0.905505542377788	Phospho
CLDN4	0.0507554651699254	-0.904590371833752	Phospho
TRAFD1	0.051460085191125	-0.899978168053936	Phospho
RAF1	0.0516087299826288	-0.898988205171602	Phospho
MYC	0.0518883047222283	-0.897375500923316	Phospho
MYBBP1A	0.0519552950712769	-0.896998375023424	Phospho
PPP2R5E	0.0520147655598358	0.896684676021728	Phospho
SIPA1L3	0.0520992216323693	0.896163139984981	Phospho
GALNT5	0.0526747523675549	-0.891757748076079	Phospho
SENP3	0.0527825975789093	0.891235059187163	Phospho
MNAT1	0.0529200110153473	0.890689013141949	Phospho
XRN2	0.0532412854834302	0.888572146312764	Phospho
PRKCE	0.0541976794916926	-0.882477119688138	Phospho
PRKD3	0.055669499247079	0.872290563623249	Phospho
SDCBP	0.0557549907523586	-0.872150269191704	Phospho
NUP214	0.0559682429469682	0.871231053998951	Phospho
LZTS2	0.0561028221852524	0.870639224136174	Phospho
NFIB	0.0562689561566518	0.869805081532679	Phospho
ULK1	0.0563022796045993	0.86974946376679	Phospho
SMAP2	0.0564389247796302	0.86903504040139	Phospho
HNRNPAB	0.056575699271783	0.86816363615122	Phospho
MIER2	0.0567976225516667	0.866822775946766	Phospho
PACS1	0.0570187971747832	-0.865505831941296	Phospho
ZCRB1	0.0571117513765905	0.865419344875887	Phospho
MICALL2	0.0571468083920114	-0.865416399275178	Phospho
RBSN	0.0572228716859308	0.865196764292518	Phospho
SLAIN2	0.0573317615386727	-0.864721332904926	Phospho
RPLP0P6	0.0574129228916869	0.864471938194692	Phospho
SFT2D2	0.0578430653503627	-0.86176591059587	Phospho
NRP1	0.0580610664812212	-0.860667157090663	Phospho
PPP1R9A	0.0581882658284186	0.860073022818824	Phospho
SH3PXD2A	0.0583526574854894	0.859758073530152	Phospho
LNPEP	0.0584694629282693	-0.859223984772414	Phospho
KIF14	0.0586049803739007	0.858396081223501	Phospho
ZEB1	0.0586418326493856	0.858300515955845	Phospho
DNAJC1	0.058885636849318	0.857384808599705	Phospho
STK10	0.0589836633857646	-0.857016390746984	Phospho
DDX54	0.0590981180695638	0.856551930236161	Phospho
ARHGAP29	0.059118932710559	0.856551930236161	Phospho
ELMSAN1	0.0593714300377978	-0.855223620004114	Phospho
YTHDF2	0.0593724035163427	0.855223620004114	Phospho
SEMA6B	0.0597396323711168	0.853427163279775	Phospho
PWWP2B	0.0597981099712473	-0.853178328668903	Phospho
TOPORS	0.0601696042624783	0.85101643484034	Phospho
NHP2L1	0.0603882892137001	0.849772492735669	Phospho
HSD17B7	0.0603910541409625	-0.849772492735669	Phospho
CDC23	0.0609182604270029	0.846489884605768	Phospho
KLHDC4	0.0609477100032948	-0.846489884605768	Phospho
ATP13A1	0.0611794585020785	0.845792046280296	Phospho
ATP8B1	0.0611936513227546	0.845792046280296	Phospho
ZDHHC20	0.0613668225241585	-0.84494657253439	Phospho
TACC1	0.0613784234982188	0.84494657253439	Phospho
VPS51	0.0613870067058827	0.84494657253439	Phospho
NBR1	0.061412024087373	-0.844944349428061	Phospho
SUMO1	0.061601759668783	0.843953894665169	Phospho
RALGAPA1	0.0616637895355143	-0.843691322632063	Phospho
EDC4	0.0621051796369085	0.841465263553856	Phospho
PLXNB2	0.0621521506342081	-0.841311025658428	Phospho
ALS2	0.0624881960567765	-0.840012341043624	Phospho
ADD1	0.0630813248333916	0.83660356111422	Phospho
FAM103A1	0.0631188161464171	-0.836518858699734	Phospho
SHKBP1	0.0632200046349869	-0.836169645526964	Phospho
U2AF2	0.0633628122811395	-0.835362853386759	Phospho
SLC16A7	0.0645503978760401	-0.829025880693325	Phospho
KANSL1	0.0650932358834434	-0.826594121415893	Phospho
PLAA	0.0651402036586252	0.826452766594283	Phospho
TAOK1	0.0663555598092474	-0.819680256917205	Phospho
H2AFX	0.0664273929661376	-0.819498677626667	Phospho
VRK3	0.067953985986304	0.811510645389006	Phospho
CREBZF	0.0684332307978764	0.80908391175721	Phospho
SCAP	0.0684420774783655	0.80908391175721	Phospho
NUP93	0.0686335872978244	0.808040607842497	Phospho
ZNF507	0.0688439612114202	-0.80721540840129	Phospho
PROSER2	0.0688709700531659	-0.80721540840129	Phospho
ATP2B2	0.0689807022272741	0.807214043245238	Phospho
SNIP1	0.0690003560855101	0.807214043245238	Phospho
FAM122B	0.0696463821597325	-0.803377200569427	Phospho
C16orf72	0.0703058660670435	-0.800130942892112	Phospho
PLEKHA5	0.0705386024601544	0.799709571927026	Phospho
SHB	0.0705803183460184	-0.799621566407013	Phospho
NKAP	0.0706388783883775	0.799430075239148	Phospho
KAZN	0.0713427695604204	-0.796134676407103	Phospho
SCARF2	0.0716476221240899	0.794451093245251	Phospho
ARMCX3	0.0719021128064173	-0.793415532052956	Phospho
YLPM1	0.0725279041992047	0.790658921634782	Phospho
PLEKHA7	0.073076470822432	0.787889043224692	Phospho
PEAK1	0.0734369216100969	-0.785919535438938	Phospho
CD22	0.073858954601119	-0.783932627090392	Phospho
PITPNM2	0.0739606711379418	0.783502072809637	Phospho
RBL1	0.0739969057962516	0.783456424731925	Phospho
DPM1	0.0744833222942068	0.781278576698179	Phospho
DOCK6	0.0746452434624286	-0.780668909220456	Phospho
DOS	0.075100409312178	0.778861204533194	Phospho
CLK3	0.0754508823107599	0.777836036639392	Phospho
MOB1A	0.0758738030691102	-0.775906075013979	Phospho
FAM63A	0.0760432198839914	0.775103159825187	Phospho
TNRC6A	0.076158988112074	0.774608158913908	Phospho
EIF2AK3	0.0765425262053704	0.773419206043508	Phospho
BAG2	0.0767133551514797	0.772781407645555	Phospho
PRKCDBP	0.0769955545167271	0.771516870567233	Phospho
SGPP1	0.0779657850636739	-0.766974416040448	Phospho
PRMT7	0.0780160265970517	0.766974416040448	Phospho
PTPRA	0.0780415969221114	0.766974416040448	Phospho
C9orf78	0.0784114698559404	0.765249855025703	Phospho
PRDM2	0.0787120994508605	0.764080816799979	Phospho
RPRD1A	0.0792652409869468	0.761531833149897	Phospho
BTBD9	0.0799121077266946	0.758493778867006	Phospho
PLCB3	0.0800714653636897	-0.757792379973003	Phospho
GSG2	0.0802236264278087	0.757131596762856	Phospho
GCOM2	0.080711436332429	-0.75466247920294	Phospho
TBC1D9B	0.0815885831274532	-0.751398004829282	Phospho
ARHGAP21	0.0818154607978697	-0.750558469328535	Phospho
MORF4L2	0.0821164362894078	-0.749126688308134	Phospho
SYNE1	0.0823047712373368	0.748693345019175	Phospho
DNAJB6	0.0823217422189831	-0.748693345019175	Phospho
RANBP3	0.0825828452916442	-0.74748068284819	Phospho
NOLC1	0.0829977128351623	0.746278883194829	Phospho
ITCH	0.0833318670923995	-0.745020318220031	Phospho
RASA3	0.0836504923785768	-0.743872168024736	Phospho
CTNNB1	0.0836771693160187	-0.743872168024736	Phospho
MED13L	0.0838125801811897	-0.74333171607435	Phospho
USP47	0.0841320457504114	-0.742325989609688	Phospho
ZNF740	0.0846955946570963	0.740233406503674	Phospho
CLN6	0.0849623365439233	-0.739190077168402	Phospho
ALKBH5	0.0850482356871624	0.738942111377113	Phospho
EIF5B	0.0850739251260736	-0.738942111377113	Phospho
RPS2	0.0858038857941391	0.735875025242554	Phospho
PGBD3	0.0858367310668804	0.73586951244011	Phospho
RBMXL1	0.0863866958886553	0.733579992241853	Phospho
CLDN3	0.0864805277614856	-0.733426965419289	Phospho
GON4L	0.086863202336913	0.732906368604029	Phospho
PKN2	0.086942267975058	0.732876272001328	Phospho
TOM1L1	0.0872662620965963	-0.73170198071552	Phospho
IL17RA	0.087337701700549	-0.73170198071552	Phospho
ATP1A1	0.0880776597380874	0.729154287128721	Phospho
NRBP2	0.0881095624583784	-0.729154287128721	Phospho
ASPM	0.0887968341805673	0.726256484963657	Phospho
STARD10	0.0892349885500187	-0.725228914910568	Phospho
CHD7	0.089753407889128	0.723029796253191	Phospho
MCMBP	0.0904712774042821	0.720676504744604	Phospho
TMEM55B	0.0906759109850474	-0.720010920646123	Phospho
PPP1R35	0.0909554059804162	-0.718832055955001	Phospho
RBM15B	0.0910303411907684	0.718789679434685	Phospho
NUCKS1	0.0913811899011914	0.717948152036764	Phospho
POP5	0.0914054642784413	-0.717948152036764	Phospho
ANO8	0.0914921411387588	0.717820594665872	Phospho
CLTC	0.091585675782998	-0.717564218061301	Phospho
FOXO3	0.0918499105919584	-0.717151509433837	Phospho
MVP	0.0918716789298008	-0.717151509433837	Phospho
DSG2	0.0921628647721274	-0.716090540477991	Phospho
PDLIM5	0.0927224328902204	0.713774805864481	Phospho
ILF3	0.0928368380607549	0.713395758138907	Phospho
PLEKHG4	0.0929158282363959	0.713353682149904	Phospho
CEP97	0.0941553837466484	-0.708520709898034	Phospho
SMARCC1	0.0943955282304105	0.707726327710336	Phospho
SLC4A1AP	0.0954128360929062	0.704005245463273	Phospho
PKP4	0.0954979347962306	-0.703783329019747	Phospho
FIP1L1	0.0956346920917851	0.703694872845721	Phospho
RPS27L	0.0959689065639062	-0.702724121421642	Phospho
AIFM1	0.0961089105631118	0.702246091176376	Phospho
ATP2A2	0.0964612629380716	-0.701121702297778	Phospho
PACSIN3	0.0967611502745459	0.699942436439936	Phospho
GATA6	0.096792535617152	-0.699942436439936	Phospho
RIOK1	0.0969314251030348	-0.699474451487787	Phospho
M6PR	0.0970438025550758	-0.699280570368449	Phospho
DDX10	0.0976409427918885	-0.696925518135992	Phospho
AGTPBP1	0.0976850915607699	0.69688366515433	Phospho
ANTXR2	0.0978218253342503	-0.696430606474807	Phospho
RBM33	0.0979773786753542	0.696203471188936	Phospho
SLBP	0.0992372572129572	-0.691488316421493	Phospho
CASKIN2	0.099683900288476	0.690243772126523	Phospho
ALYREF	0.100630447650971	0.686907101439634	Phospho
RGS12	0.100932560575626	-0.685911920147674	Phospho
CARD10	0.101302034319372	0.684631533111907	Phospho
ANKS1A	0.102056358848365	-0.681868958255189	Phospho
GEMIN5	0.102576868981716	0.680271271615242	Phospho
ZFYVE19	0.102833227084193	-0.679492763841002	Phospho
OFD1	0.104210875061484	0.674902643875607	Phospho
YBX3	0.104218187046049	0.674902643875607	Phospho
SNX8	0.104823921571152	0.673957514160163	Phospho
MGRN1	0.104906257264625	0.673957514160163	Phospho
ARHGAP39	0.104921320750507	-0.673957514160163	Phospho
LRIG1	0.106118313515884	0.67069517907816	Phospho
AGTRAP	0.106283403190401	-0.670171046549402	Phospho
ATRX	0.106643510539549	0.668852993368565	Phospho
ZFAND5	0.107265964108992	-0.666777954429601	Phospho
LDLR	0.1086952440482	-0.662103158471579	Phospho
BLOC1S3	0.108727905020329	-0.662103158471579	Phospho
SCAF4	0.109159355930518	-0.66083396078325	Phospho
SRSF8	0.109549481970623	-0.659983376025906	Phospho
HIVEP3	0.109587344767372	0.659983376025906	Phospho
WDR62	0.110740733766928	-0.656282396934908	Phospho
DKC1	0.11097048936534	-0.656083537678107	Phospho
TOM1L2	0.111637138876056	-0.654833695356857	Phospho
BARD1	0.111836118613464	0.654776216904616	Phospho
ZNF322	0.112192243631944	-0.653859673956147	Phospho
MAP2	0.112351920328881	-0.653390458683545	Phospho
CNKSR1	0.113521785516055	-0.649633241890187	Phospho
GCFC2	0.114475518720771	-0.646887963120397	Phospho
NUP153	0.115332891323639	0.644090787468087	Phospho
CTR9	0.11539466232414	0.644005940586632	Phospho
UTRN	0.11557625295641	0.643470694803225	Phospho
SON	0.115736911115336	0.643015011448439	Phospho
PKD2	0.116321525304929	-0.641201331389654	Phospho
TIAM2	0.116339729001243	0.641201331389654	Phospho
UNG	0.116917618514141	-0.639785885547154	Phospho
BACH1	0.117532191796278	-0.637656154705117	Phospho
TMSB4X	0.117935596741553	0.6363506432145	Phospho
MED19	0.118109706001416	0.6363506432145	Phospho
SHCBP1	0.118387939616323	0.635765913172693	Phospho
STAMBPL1	0.118404751570323	0.635765913172693	Phospho
EIF3C	0.118541339332554	-0.635411861115297	Phospho
STK11IP	0.119295150673922	-0.63353774328141	Phospho
RB1	0.121416325161105	0.627344245936755	Phospho
SORT1	0.121538550550494	0.627053087212305	Phospho
DIP2C	0.121706219466449	0.626745840505412	Phospho
KTN1	0.121876797576703	0.626382428961512	Phospho
SOS1	0.122751200901268	0.624051480243943	Phospho
SIRT1	0.123505183026895	0.621973042294821	Phospho
CADPS2	0.123705105074773	-0.621560810211767	Phospho
PLEKHN1	0.126246216928493	-0.614898671591102	Phospho
SEMA4D	0.129353276380457	0.606500990133734	Phospho
PDLIM4	0.129673856584663	0.605731168102817	Phospho
FAM76A	0.129781246752274	-0.605731168102817	Phospho
CDC42EP4	0.129826402521245	0.605731168102817	Phospho
DDA1	0.129882728955805	-0.605731168102817	Phospho
ITGA6	0.130305313028168	-0.605036280074404	Phospho
PRKCA	0.130846939881204	-0.603609226433844	Phospho
ANKRD13D	0.131741794897589	-0.602130484947613	Phospho
RB1CC1	0.131929507093721	-0.601796904495839	Phospho
CTPS2	0.133732216137081	-0.596898076232056	Phospho
PIEZO1	0.135577386013415	0.592742904072304	Phospho
POLR1E	0.13558982740137	-0.592742904072304	Phospho
MBD1	0.135923726809188	0.59182257439379	Phospho
KRBA1	0.136770346723898	-0.589267249073929	Phospho
C19orf24	0.137651626850594	0.587042784443849	Phospho
TFPT	0.138521478134868	0.585012153923304	Phospho
LMBRD1	0.138974148397676	0.584279310135323	Phospho
TRIO	0.13931390432228	-0.583520081360077	Phospho
S100A3	0.140552786833286	0.580096660885075	Phospho
STARD8	0.141170583528223	0.578753378850913	Phospho
TSC22D4	0.141520241703609	-0.577819280431528	Phospho
KAT5	0.14191490778123	0.577170383622767	Phospho
ZNF768	0.142746442205079	0.575472597217145	Phospho
MYCBP2	0.143655320606896	-0.57320841756443	Phospho
DAXX	0.143957656692064	0.572640988696929	Phospho
GPSM3	0.144236814992592	-0.572357315169443	Phospho
TESK2	0.144312486895375	-0.572268836740905	Phospho
TMEM59	0.144721485904094	-0.571178998547442	Phospho
STX7	0.145297150083846	-0.569594134774001	Phospho
ATP11C	0.146571667488964	-0.566079506759566	Phospho
SMG1	0.147390301990545	-0.564633291169535	Phospho
HSPB2	0.147637540542808	0.564321588318379	Phospho
DMTN	0.148223773003858	0.563823094829316	Phospho
POM121C	0.148511316022284	-0.563695808425076	Phospho
PTPN21	0.150228632228856	-0.560218505417398	Phospho
ZC3H14	0.150584269031829	0.559558374391513	Phospho
VPS26A	0.151047625696668	0.558819208508774	Phospho
TRMT1	0.151297890558936	0.558374674238518	Phospho
MED10	0.154355992563346	0.552282578621697	Phospho
PTRF	0.155613674595005	-0.549030942106791	Phospho
TMEM51	0.155942536564213	-0.548386561770925	Phospho
PRRC2A	0.156505021834384	-0.547282836184759	Phospho
IKBKB	0.156535454683189	-0.547282836184759	Phospho
SAFB2	0.157054134788859	0.546254032730155	Phospho
SERBP1	0.15725194974678	0.546250576119804	Phospho
CCNYL1	0.158131606776494	0.545168419521973	Phospho
DLG1	0.158200951059032	0.545168419521973	Phospho
EFHD2	0.158231918986781	-0.545168419521973	Phospho
KCTD3	0.158343139803496	0.545143256777541	Phospho
USP36	0.159632027610252	-0.542027667623569	Phospho
FAM214B	0.161080299755433	0.539060957464613	Phospho
SCAF11	0.161175877111856	-0.539060957464613	Phospho
MBD2	0.162095594427738	0.537127947660112	Phospho
EVA1A	0.162820215048531	0.535594017312331	Phospho
GOLGA4	0.16392282321582	-0.532931496476977	Phospho
DCAF10	0.165334171267433	0.530310954060115	Phospho
PHF2	0.165666122688104	0.529945217364458	Phospho
CGGBP1	0.166035950507969	0.529244215337541	Phospho
DMXL2	0.167360959116447	-0.526593473556253	Phospho
PRKAR2B	0.167860127893822	0.525833447508118	Phospho
FUNDC2	0.168545078101531	-0.52446451875799	Phospho
CD3EAP	0.168776673625115	0.524134363556107	Phospho
KLF6	0.169061402812517	-0.523535354044701	Phospho
FAM110A	0.170233229035497	0.521200052318421	Phospho
RPLP2	0.170815424610024	0.520248226930728	Phospho
DTX3L	0.171338847423053	-0.519517769527035	Phospho
AGFG1	0.172127149460453	-0.517800592365513	Phospho
MSH3	0.172148116242855	0.517800592365513	Phospho
GPS1	0.172476987777919	-0.517624738459506	Phospho
LRRFIP1	0.172480283503736	-0.517624738459506	Phospho
MARCH7	0.172595693372836	-0.517466385844255	Phospho
CDS2	0.173814636436644	0.51493817464983	Phospho
ENAM	0.175316940556833	0.512348861711281	Phospho
PARD3B	0.175385344167388	0.512348861711281	Phospho
TBXA2R	0.176351047737108	-0.510621441705463	Phospho
PKP3	0.176797691719806	-0.510118339934899	Phospho
UBXN7	0.177989437726766	-0.508047877119924	Phospho
PEX1	0.178233540128135	-0.507583585131047	Phospho
FUNDC1	0.17856571135082	0.506996454514668	Phospho
PDCD6IP	0.180816026938898	0.503062601622542	Phospho
CKAP4	0.180858542995881	0.503062601622542	Phospho
NCOR1	0.18188152336612	0.501394386032125	Phospho
CCPG1	0.182127732455548	-0.501197031819593	Phospho
HACD3	0.18220150052226	0.501151132981394	Phospho
POLM	0.182574015980227	0.500394044703399	Phospho
TPRN	0.183252036720163	-0.499692633525065	Phospho
ADRB2	0.184407219678087	0.497303157869355	Phospho
RBBP6	0.184834917351873	0.496993310868331	Phospho
FBXL2	0.185022678463627	-0.496681676864523	Phospho
NEDD1	0.185389447520721	0.496136251722265	Phospho
PCYT1A	0.185439082948438	-0.496136251722265	Phospho
SLC7A5	0.185811917806625	-0.495564407878142	Phospho
WIZ	0.186292063655411	-0.495003294053568	Phospho
YWHAQ	0.186692463274312	0.494199751634734	Phospho
INO80	0.186785767345407	0.494111608339353	Phospho
G3BP1	0.18717001594276	0.493529998512704	Phospho
DPF2	0.187961026244194	0.492031267113756	Phospho
ZBTB9	0.189082649516703	-0.489833149271199	Phospho
DNPH1	0.190008188217422	-0.487969490625074	Phospho
TRIM24	0.190669456625823	0.487166328927625	Phospho
ANO6	0.190709326700278	0.487166328927625	Phospho
APEH	0.190776551863562	-0.487166328927625	Phospho
OSTM1	0.191724403197785	-0.485347031924053	Phospho
ESYT1	0.191904382772381	0.485067586894814	Phospho
FAM73B	0.192907210192411	0.483178636031776	Phospho
FZD3	0.193951100809193	0.481738697118437	Phospho
SSH2	0.194414180685803	-0.481043740703347	Phospho
LRRC8A	0.196420247009749	0.477527811846842	Phospho
HNRNPA0	0.196667263777792	-0.47723713100793	Phospho
ZBTB22	0.199017136033183	0.473466740330719	Phospho
BNC1	0.202046595694292	-0.468550776724207	Phospho
ARHGAP23	0.203712862580524	-0.465810542569465	Phospho
PAGR1	0.203739539580776	0.465810542569465	Phospho
PTPRU	0.204347687466088	0.464713753853458	Phospho
TGOLN2	0.205763427431251	0.461921144395215	Phospho
OSBPL1A	0.206973330903545	0.459784290533028	Phospho
