Metabolite	feature_identifier	Edge_Type	Display_Name
HMDB0039918	Row.774_14339	mz_met	mz475.1715
HMDB0039919	Row.774_14339	mz_met	mz475.1715
HMDB0039920	Row.774_14339	mz_met	mz475.1715
HMDB0033630	Row.827_26929	mz_met	mz281.1767
HMDB0062365	Row.827_26929	mz_met	mz281.1767
HMDB0062366	Row.827_26929	mz_met	mz281.1767
HMDB0002352	Row.827_26929	mz_met	mz281.1767
HMDB0030891	Row.827_26929	mz_met	mz281.1767
HMDB0030916	Row.827_26929	mz_met	mz281.1767
HMDB0030920	Row.827_26929	mz_met	mz281.1767
HMDB0031348	Row.827_26929	mz_met	mz281.1767
HMDB0032048	Row.827_26929	mz_met	mz281.1767
HMDB0032292	Row.827_26929	mz_met	mz281.1767
HMDB0032681	Row.827_26929	mz_met	mz281.1767
HMDB0033083	Row.827_26929	mz_met	mz281.1767
HMDB0033104	Row.827_26929	mz_met	mz281.1767
HMDB0034714	Row.827_26929	mz_met	mz281.1767
HMDB0034722	Row.827_26929	mz_met	mz281.1767
HMDB0035032	Row.827_26929	mz_met	mz281.1767
HMDB0035040	Row.827_26929	mz_met	mz281.1767
HMDB0035127	Row.827_26929	mz_met	mz281.1767
HMDB0035147	Row.827_26929	mz_met	mz281.1767
HMDB0035301	Row.827_26929	mz_met	mz281.1767
HMDB0035648	Row.827_26929	mz_met	mz281.1767
HMDB0035827	Row.827_26929	mz_met	mz281.1767
HMDB0036446	Row.827_26929	mz_met	mz281.1767
HMDB0036549	Row.827_26929	mz_met	mz281.1767
HMDB0036668	Row.827_26929	mz_met	mz281.1767
HMDB0036680	Row.827_26929	mz_met	mz281.1767
HMDB0036687	Row.827_26929	mz_met	mz281.1767
HMDB0037393	Row.827_26929	mz_met	mz281.1767
HMDB0037906	Row.827_26929	mz_met	mz281.1767
HMDB0038027	Row.827_26929	mz_met	mz281.1767
HMDB0038122	Row.827_26929	mz_met	mz281.1767
HMDB0038144	Row.827_26929	mz_met	mz281.1767
HMDB0038178	Row.827_26929	mz_met	mz281.1767
HMDB0039525	Row.827_26929	mz_met	mz281.1767

HMDB0039688	Row.827_26929	mz_met	mz281.1767
HMDB0040712	Row.827_26929	mz_met	mz281.1767
HMDB0035593	Row.827_26929	mz_met	mz281.1767
HMDB0036790	Row.827_26929	mz_met	mz281.1767
HMDB0036791	Row.827_26929	mz_met	mz281.1767
HMDB0037605	Row.827_26929	mz_met	mz281.1767
HMDB0037820	Row.827_26929	mz_met	mz281.1767
HMDB0040178	Row.827_26929	mz_met	mz281.1767
EXTRA:EXTRA001	Row.688_34931	mz_met	mz265.1489
HMDB0036438	Row.501_42007	mz_met	mz211.1343
HMDB0039446	Row.501_42007	mz_met	mz211.1343
HMDB0039943	Row.501_42007	mz_met	mz211.1343
HMDB0000307	Row.501_42007	mz_met	mz211.1343
HMDB0000311	Row.501_42007	mz_met	mz211.1343
HMDB0000316	Row.501_42007	mz_met	mz211.1343
HMDB0000340	Row.501_42007	mz_met	mz211.1343
HMDB0000367	Row.501_42007	mz_met	mz211.1343
HMDB0000377	Row.501_42007	mz_met	mz211.1343
HMDB0000399	Row.501_42007	mz_met	mz211.1343
HMDB0000433	Row.501_42007	mz_met	mz211.1343
HMDB0000437	Row.501_42007	mz_met	mz211.1343
HMDB0013158	Row.501_42007	mz_met	mz211.1343
HMDB0013192	Row.501_42007	mz_met	mz211.1343
HMDB0000623	Row.501_42007	mz_met	mz211.1343
HMDB0030143	Row.501_42007	mz_met	mz211.1343
HMDB0041613	Row.501_42007	mz_met	mz211.1343
HMDB0041614	Row.501_42007	mz_met	mz211.1343
HMDB0029388	Row.501_42007	mz_met	mz211.1343
HMDB0033601	Row.501_42007	mz_met	mz211.1343
HMDB0035085	Row.501_42007	mz_met	mz211.1343
HMDB0037326	Row.501_42007	mz_met	mz211.1343
HMDB0041572	Row.501_42007	mz_met	mz211.1343
HMDB0030002	Row.501_42007	mz_met	mz211.1343
HMDB0030252	Row.501_42007	mz_met	mz211.1343
HMDB0031359	Row.501_42007	mz_met	mz211.1343
HMDB0031565	Row.501_42007	mz_met	mz211.1343
HMDB0031728	Row.501_42007	mz_met	mz211.1343
HMDB0032540	Row.501_42007	mz_met	mz211.1343
HMDB0033546	Row.501_42007	mz_met	mz211.1343
HMDB0036190	Row.501_42007	mz_met	mz211.1343
HMDB0036815	Row.501_42007	mz_met	mz211.1343
HMDB0003450	Row.501_42007	mz_met	mz211.1343
HMDB0003634	Row.501_42007	mz_met	mz211.1343

HMDB0003667	Row.501_42007	mz_met	mz211.1343
HMDB0030892	Row.501_42007	mz_met	mz211.1343
HMDB0030893	Row.501_42007	mz_met	mz211.1343
HMDB0031854	Row.501_42007	mz_met	mz211.1343
HMDB0032120	Row.501_42007	mz_met	mz211.1343
HMDB0032242	Row.501_42007	mz_met	mz211.1343
HMDB0032536	Row.501_42007	mz_met	mz211.1343
HMDB0034715	Row.501_42007	mz_met	mz211.1343
HMDB0034916	Row.501_42007	mz_met	mz211.1343
HMDB0034973	Row.501_42007	mz_met	mz211.1343
HMDB0034974	Row.501_42007	mz_met	mz211.1343
HMDB0034975	Row.501_42007	mz_met	mz211.1343
HMDB0034985	Row.501_42007	mz_met	mz211.1343
HMDB0035054	Row.501_42007	mz_met	mz211.1343
HMDB0035077	Row.501_42007	mz_met	mz211.1343
HMDB0035078	Row.501_42007	mz_met	mz211.1343
HMDB0035092	Row.501_42007	mz_met	mz211.1343
HMDB0035100	Row.501_42007	mz_met	mz211.1343
HMDB0035120	Row.501_42007	mz_met	mz211.1343
HMDB0035125	Row.501_42007	mz_met	mz211.1343
HMDB0035158	Row.501_42007	mz_met	mz211.1343
HMDB0035203	Row.501_42007	mz_met	mz211.1343
HMDB0035241	Row.501_42007	mz_met	mz211.1343
HMDB0035277	Row.501_42007	mz_met	mz211.1343
HMDB0035280	Row.501_42007	mz_met	mz211.1343
HMDB0035600	Row.501_42007	mz_met	mz211.1343
HMDB0035604	Row.501_42007	mz_met	mz211.1343
HMDB0035622	Row.501_42007	mz_met	mz211.1343
HMDB0035656	Row.501_42007	mz_met	mz211.1343
HMDB0035706	Row.501_42007	mz_met	mz211.1343
HMDB0035737	Row.501_42007	mz_met	mz211.1343
HMDB0035738	Row.501_42007	mz_met	mz211.1343
HMDB0035741	Row.501_42007	mz_met	mz211.1343
HMDB0035743	Row.501_42007	mz_met	mz211.1343

HMDB0035744	Row.501_42007	mz_met	mz211.1343
HMDB0036044	Row.501_42007	mz_met	mz211.1343
HMDB0036079	Row.501_42007	mz_met	mz211.1343
HMDB0036080	Row.501_42007	mz_met	mz211.1343
HMDB0036082	Row.501_42007	mz_met	mz211.1343
HMDB0036083	Row.501_42007	mz_met	mz211.1343
HMDB0036085	Row.501_42007	mz_met	mz211.1343
HMDB0036087	Row.501_42007	mz_met	mz211.1343
HMDB0036088	Row.501_42007	mz_met	mz211.1343
HMDB0036113	Row.501_42007	mz_met	mz211.1343
HMDB0036114	Row.501_42007	mz_met	mz211.1343
HMDB0036115	Row.501_42007	mz_met	mz211.1343
HMDB0036127	Row.501_42007	mz_met	mz211.1343
HMDB0036128	Row.501_42007	mz_met	mz211.1343
HMDB0036129	Row.501_42007	mz_met	mz211.1343
HMDB0036598	Row.501_42007	mz_met	mz211.1343
HMDB0037008	Row.501_42007	mz_met	mz211.1343
HMDB0037009	Row.501_42007	mz_met	mz211.1343
HMDB0037010	Row.501_42007	mz_met	mz211.1343
HMDB0037015	Row.501_42007	mz_met	mz211.1343
HMDB0037017	Row.501_42007	mz_met	mz211.1343
HMDB0037024	Row.501_42007	mz_met	mz211.1343
HMDB0037025	Row.501_42007	mz_met	mz211.1343
HMDB0037172	Row.501_42007	mz_met	mz211.1343
HMDB0037280	Row.501_42007	mz_met	mz211.1343
HMDB0037302	Row.501_42007	mz_met	mz211.1343
HMDB0037303	Row.501_42007	mz_met	mz211.1343
HMDB0038251	Row.501_42007	mz_met	mz211.1343
HMDB0038290	Row.501_42007	mz_met	mz211.1343
HMDB0038557	Row.501_42007	mz_met	mz211.1343
HMDB0039008	Row.501_42007	mz_met	mz211.1343
HMDB0039816	Row.501_42007	mz_met	mz211.1343
HMDB0040766	Row.501_42007	mz_met	mz211.1343
HMDB0041011	Row.501_42007	mz_met	mz211.1343

HMDB0041013	Row.501_42007	mz_met	mz211.1343
HMDB0041631	Row.501_42007	mz_met	mz211.1343
HMDB0059608	Row.501_42007	mz_met	mz211.1343
HMDB0059761	Row.501_42007	mz_met	mz211.1343
HMDB0059827	Row.501_42007	mz_met	mz211.1343
HMDB0059838	Row.501_42007	mz_met	mz211.1343
HMDB0059875	Row.501_42007	mz_met	mz211.1343
HMDB0059885	Row.501_42007	mz_met	mz211.1343
HMDB0038951	Row.1224_19677	mz_met	mz551.215
HMDB0038170	Row.1224_19677	mz_met	mz551.215
HMDB0032906	Row.1224_19677	mz_met	mz551.215
HMDB0062178	Row.1224_19677	mz_met	mz551.215
HMDB0001940	Row.1224_19677	mz_met	mz551.215
HMDB0015263	Row.1224_19677	mz_met	mz551.215
HMDB0032758	Row.1224_19677	mz_met	mz551.215
HMDB0041319	Row.1224_19677	mz_met	mz551.215
HMDB0013713	Row.1224_19677	mz_met	mz551.215
HMDB0014987	Row.1224_19677	mz_met	mz551.215
HMDB0030269	Row.1224_19677	mz_met	mz551.215
HMDB0060810	Row.1224_19677	mz_met	mz551.215
HMDB0001490	Row.1224_19677	mz_met	mz551.215
HMDB0035056	Row.1224_19677	mz_met	mz551.215
HMDB0036072	Row.1224_19677	mz_met	mz551.215
HMDB0039650	Row.1224_19677	mz_met	mz551.215
HMDB0040603	Row.1224_19677	mz_met	mz551.215
HMDB0059730	Row.1224_19677	mz_met	mz551.215
HMDB0125593	Row.1224_19677	mz_met	mz551.215
HMDB0125597	Row.1224_19677	mz_met	mz551.215
HMDB0126618	Row.1224_19677	mz_met	mz551.215
HMDB0126619	Row.1224_19677	mz_met	mz551.215
HMDB0126620	Row.1224_19677	mz_met	mz551.215
HMDB0131233	Row.1224_19677	mz_met	mz551.215
HMDB0001565	Row.1224_19677	mz_met	mz551.215
HMDB0029748	Row.1224_19677	mz_met	mz551.215
HMDB0000387	Row.751_25475	mz_met	mz215.1654
HMDB0002059	Row.751_25475	mz_met	mz215.1654
HMDB0010728	Row.751_25475	mz_met	mz215.1654
HMDB0040169	Row.751_25475	mz_met	mz215.1654
HMDB0030941	Row.751_25475	mz_met	mz215.1654
HMDB0030943	Row.751_25475	mz_met	mz215.1654
HMDB0031016	Row.751_25475	mz_met	mz215.1654
HMDB0031064	Row.751_25475	mz_met	mz215.1654
HMDB0031065	Row.751_25475	mz_met	mz215.1654
HMDB0032371	Row.751_25475	mz_met	mz215.1654
HMDB0032379	Row.751_25475	mz_met	mz215.1654
HMDB0033713	Row.751_25475	mz_met	mz215.1654
HMDB0034856	Row.751_25475	mz_met	mz215.1654
HMDB0003352	Row.751_25475	mz_met	mz215.1654
HMDB0011623	Row.751_25475	mz_met	mz215.1654
HMDB0013810	Row.751_25475	mz_met	mz215.1654
HMDB0031409	Row.751_25475	mz_met	mz215.1654
HMDB0032206	Row.751_25475	mz_met	mz215.1654
HMDB0032212	Row.751_25475	mz_met	mz215.1654
HMDB0032241	Row.751_25475	mz_met	mz215.1654
HMDB0032274	Row.751_25475	mz_met	mz215.1654
HMDB0032532	Row.751_25475	mz_met	mz215.1654
HMDB0034717	Row.751_25475	mz_met	mz215.1654
HMDB0035093	Row.751_25475	mz_met	mz215.1654
HMDB0035094	Row.751_25475	mz_met	mz215.1654
HMDB0035726	Row.751_25475	mz_met	mz215.1654
HMDB0035763	Row.751_25475	mz_met	mz215.1654
HMDB0035764	Row.751_25475	mz_met	mz215.1654
HMDB0035765	Row.751_25475	mz_met	mz215.1654
HMDB0037020	Row.751_25475	mz_met	mz215.1654
HMDB0037171	Row.751_25475	mz_met	mz215.1654
HMDB0037223	Row.751_25475	mz_met	mz215.1654
HMDB0037806	Row.751_25475	mz_met	mz215.1654
HMDB0039854	Row.751_25475	mz_met	mz215.1654

HMDB0041628	Row.751_25475	mz_met	mz215.1654
HMDB0059861	Row.751_25475	mz_met	mz215.1654
HMDB0000246	Row.751_25475	mz_met	mz215.1654
HMDB0000474	Row.751_25475	mz_met	mz215.1654
HMDB0003543	Row.751_25475	mz_met	mz215.1654
HMDB0031243	Row.751_25475	mz_met	mz215.1654
HMDB0031324	Row.751_25475	mz_met	mz215.1654
HMDB0033858	Row.751_25475	mz_met	mz215.1654
HMDB0034431	Row.751_25475	mz_met	mz215.1654
HMDB0040283	Row.358_15678	mz_met	mz486.1767
HMDB0039503	Row.358_15678	mz_met	mz486.1767
HMDB0135465	Row.358_15678	mz_met	mz486.1767
HMDB0000227	Row.675_27569	mz_met	mz341.1441
HMDB0012140	Row.675_27569	mz_met	mz341.1441
HMDB0031639	Row.675_27569	mz_met	mz341.1441
HMDB0059629	Row.675_27569	mz_met	mz341.1441
HMDB0059705	Row.675_27569	mz_met	mz341.1441
HMDB0036491	Row.675_27569	mz_met	mz341.1441
HMDB0040234	Row.675_27569	mz_met	mz341.1441
HMDB0000539	Row.636_1054	mz_met	mz165.0406
HMDB0000867	Row.636_1054	mz_met	mz165.0406
HMDB0059750	Row.636_1054	mz_met	mz165.0406
HMDB0060255	Row.636_1054	mz_met	mz165.0406
HMDB0060256	Row.636_1054	mz_met	mz165.0406
HMDB0034394	Row.636_1054	mz_met	mz165.0406
HMDB0000337	Row.636_1054	mz_met	mz165.0406
HMDB0000360	Row.636_1054	mz_met	mz165.0406
HMDB0000498	Row.636_1054	mz_met	mz165.0406
HMDB0002453	Row.636_1054	mz_met	mz165.0406
HMDB0002601	Row.636_1054	mz_met	mz165.0406
HMDB0002649	Row.636_1054	mz_met	mz165.0406
HMDB0006293	Row.636_1054	mz_met	mz165.0406
HMDB0000139	Row.636_1054	mz_met	mz165.0406
HMDB0006372	Row.636_1054	mz_met	mz165.0406
HMDB0031818	Row.636_1054	mz_met	mz165.0406
HMDB0000042	Row.636_1054	mz_met	mz165.0406
HMDB0003344	Row.636_1054	mz_met	mz165.0406
HMDB0041053	Row.495_15809	mz_met	mz557.1943
HMDB0129783	Row.495_15809	mz_met	mz557.1943
HMDB0032708	Row.495_15809	mz_met	mz557.1943
HMDB0036397	Row.375_13613	mz_met	mz376.1174
HMDB0029327	Row.375_13613	mz_met	mz376.1174
HMDB0035438	Row.375_13613	mz_met	mz376.1174
HMDB0036764	Row.375_13613	mz_met	mz376.1174
HMDB0038590	Row.375_13613	mz_met	mz376.1174
HMDB0041046	Row.375_13613	mz_met	mz376.1174
HMDB0032864	Row.375_13613	mz_met	mz376.1174
HMDB0028896	Row.375_13613	mz_met	mz376.1174
HMDB0029085	Row.375_13613	mz_met	mz376.1174
HMDB0030190	Row.375_13613	mz_met	mz376.1174
HMDB0030241	Row.375_13613	mz_met	mz376.1174
HMDB0038573	Row.375_13613	mz_met	mz376.1174
HMDB0073140	Row.1252_1159	mz_met	mz510.7172
HMDB0073142	Row.1252_1159	mz_met	mz510.7172
HMDB0073146	Row.1252_1159	mz_met	mz510.7172
HMDB0073147	Row.1252_1159	mz_met	mz510.7172
HMDB0073212	Row.1252_1159	mz_met	mz510.7172
HMDB0073213	Row.1252_1159	mz_met	mz510.7172
HMDB0073214	Row.1252_1159	mz_met	mz510.7172
HMDB0073215	Row.1252_1159	mz_met	mz510.7172
HMDB0073411	Row.1252_1159	mz_met	mz510.7172
HMDB0073412	Row.1252_1159	mz_met	mz510.7172
HMDB0073413	Row.1252_1159	mz_met	mz510.7172
HMDB0073414	Row.1252_1159	mz_met	mz510.7172
HMDB0073415	Row.1252_1159	mz_met	mz510.7172
HMDB0073416	Row.1252_1159	mz_met	mz510.7172
HMDB0073417	Row.1252_1159	mz_met	mz510.7172
HMDB0073418	Row.1252_1159	mz_met	mz510.7172
HMDB0073487	Row.1252_1159	mz_met	mz510.7172
HMDB0073488	Row.1252_1159	mz_met	mz510.7172
HMDB0073489	Row.1252_1159	mz_met	mz510.7172
HMDB0073490	Row.1252_1159	mz_met	mz510.7172
HMDB0073491	Row.1252_1159	mz_met	mz510.7172
HMDB0073492	Row.1252_1159	mz_met	mz510.7172
HMDB0073493	Row.1252_1159	mz_met	mz510.7172
HMDB0073550	Row.1252_1159	mz_met	mz510.7172
HMDB0073551	Row.1252_1159	mz_met	mz510.7172
HMDB0073552	Row.1252_1159	mz_met	mz510.7172
HMDB0073553	Row.1252_1159	mz_met	mz510.7172
HMDB0073615	Row.1252_1159	mz_met	mz510.7172
HMDB0073616	Row.1252_1159	mz_met	mz510.7172
HMDB0073617	Row.1252_1159	mz_met	mz510.7172
HMDB0073621	Row.1252_1159	mz_met	mz510.7172
HMDB0073967	Row.1252_1159	mz_met	mz510.7172
HMDB0073968	Row.1252_1159	mz_met	mz510.7172
HMDB0073969	Row.1252_1159	mz_met	mz510.7172

HMDB0073970	Row.1252_1159	mz_met	mz510.7172
HMDB0074036	Row.1252_1159	mz_met	mz510.7172
HMDB0074037	Row.1252_1159	mz_met	mz510.7172
HMDB0074108	Row.1252_1159	mz_met	mz510.7172
HMDB0074109	Row.1252_1159	mz_met	mz510.7172
HMDB0074166	Row.1252_1159	mz_met	mz510.7172
HMDB0074167	Row.1252_1159	mz_met	mz510.7172
HMDB0074168	Row.1252_1159	mz_met	mz510.7172
HMDB0074169	Row.1252_1159	mz_met	mz510.7172
HMDB0074170	Row.1252_1159	mz_met	mz510.7172
HMDB0074171	Row.1252_1159	mz_met	mz510.7172
HMDB0074172	Row.1252_1159	mz_met	mz510.7172
HMDB0074173	Row.1252_1159	mz_met	mz510.7172
HMDB0074210	Row.1252_1159	mz_met	mz510.7172
HMDB0074211	Row.1252_1159	mz_met	mz510.7172
HMDB0074241	Row.1252_1159	mz_met	mz510.7172
HMDB0074243	Row.1252_1159	mz_met	mz510.7172
HMDB0074272	Row.1252_1159	mz_met	mz510.7172
HMDB0074273	Row.1252_1159	mz_met	mz510.7172
HMDB0074274	Row.1252_1159	mz_met	mz510.7172
HMDB0074275	Row.1252_1159	mz_met	mz510.7172
HMDB0074505	Row.1252_1159	mz_met	mz510.7172
HMDB0074506	Row.1252_1159	mz_met	mz510.7172
HMDB0074507	Row.1252_1159	mz_met	mz510.7172
HMDB0074508	Row.1252_1159	mz_met	mz510.7172
HMDB0074541	Row.1252_1159	mz_met	mz510.7172
HMDB0074542	Row.1252_1159	mz_met	mz510.7172
HMDB0074677	Row.1252_1159	mz_met	mz510.7172
HMDB0074678	Row.1252_1159	mz_met	mz510.7172
HMDB0074714	Row.1252_1159	mz_met	mz510.7172
HMDB0074715	Row.1252_1159	mz_met	mz510.7172
HMDB0074716	Row.1252_1159	mz_met	mz510.7172
HMDB0074717	Row.1252_1159	mz_met	mz510.7172
HMDB0074748	Row.1252_1159	mz_met	mz510.7172

HMDB0074749	Row.1252_1159	mz_met	mz510.7172
HMDB0074804	Row.1252_1159	mz_met	mz510.7172
HMDB0074805	Row.1252_1159	mz_met	mz510.7172
HMDB0074806	Row.1252_1159	mz_met	mz510.7172
HMDB0074807	Row.1252_1159	mz_met	mz510.7172
HMDB0074851	Row.1252_1159	mz_met	mz510.7172
HMDB0074853	Row.1252_1159	mz_met	mz510.7172
HMDB0074880	Row.1252_1159	mz_met	mz510.7172
HMDB0074881	Row.1252_1159	mz_met	mz510.7172
HMDB0074912	Row.1252_1159	mz_met	mz510.7172
HMDB0074913	Row.1252_1159	mz_met	mz510.7172
HMDB0074914	Row.1252_1159	mz_met	mz510.7172
HMDB0074915	Row.1252_1159	mz_met	mz510.7172
HMDB0075081	Row.1252_1159	mz_met	mz510.7172
HMDB0075082	Row.1252_1159	mz_met	mz510.7172
HMDB0075147	Row.1252_1159	mz_met	mz510.7172
HMDB0075148	Row.1252_1159	mz_met	mz510.7172
HMDB0075149	Row.1252_1159	mz_met	mz510.7172
HMDB0075150	Row.1252_1159	mz_met	mz510.7172
HMDB0075250	Row.1252_1159	mz_met	mz510.7172
HMDB0075251	Row.1252_1159	mz_met	mz510.7172
HMDB0075252	Row.1252_1159	mz_met	mz510.7172
HMDB0075253	Row.1252_1159	mz_met	mz510.7172
HMDB0075315	Row.1252_1159	mz_met	mz510.7172
HMDB0075317	Row.1252_1159	mz_met	mz510.7172
HMDB0075318	Row.1252_1159	mz_met	mz510.7172
HMDB0075320	Row.1252_1159	mz_met	mz510.7172
HMDB0075358	Row.1252_1159	mz_met	mz510.7172
HMDB0075359	Row.1252_1159	mz_met	mz510.7172
HMDB0075392	Row.1252_1159	mz_met	mz510.7172
HMDB0075393	Row.1252_1159	mz_met	mz510.7172
HMDB0075443	Row.1252_1159	mz_met	mz510.7172
HMDB0075444	Row.1252_1159	mz_met	mz510.7172
HMDB0075447	Row.1252_1159	mz_met	mz510.7172

HMDB0075448	Row.1252_1159	mz_met	mz510.7172
HMDB0075491	Row.1252_1159	mz_met	mz510.7172
HMDB0075492	Row.1252_1159	mz_met	mz510.7172
HMDB0075493	Row.1252_1159	mz_met	mz510.7172
HMDB0075494	Row.1252_1159	mz_met	mz510.7172
HMDB0075521	Row.1252_1159	mz_met	mz510.7172
HMDB0075522	Row.1252_1159	mz_met	mz510.7172
HMDB0075523	Row.1252_1159	mz_met	mz510.7172
HMDB0075524	Row.1252_1159	mz_met	mz510.7172
HMDB0075555	Row.1252_1159	mz_met	mz510.7172
HMDB0075556	Row.1252_1159	mz_met	mz510.7172
HMDB0075916	Row.1252_1159	mz_met	mz510.7172
HMDB0075917	Row.1252_1159	mz_met	mz510.7172
HMDB0075919	Row.1252_1159	mz_met	mz510.7172
HMDB0075920	Row.1252_1159	mz_met	mz510.7172
HMDB0076397	Row.1252_1159	mz_met	mz510.7172
HMDB0076398	Row.1252_1159	mz_met	mz510.7172
HMDB0076463	Row.1252_1159	mz_met	mz510.7172
HMDB0076464	Row.1252_1159	mz_met	mz510.7172
HMDB0076465	Row.1252_1159	mz_met	mz510.7172
HMDB0076466	Row.1252_1159	mz_met	mz510.7172
HMDB0076533	Row.1252_1159	mz_met	mz510.7172
HMDB0076534	Row.1252_1159	mz_met	mz510.7172
HMDB0076535	Row.1252_1159	mz_met	mz510.7172
HMDB0076536	Row.1252_1159	mz_met	mz510.7172
HMDB0076567	Row.1252_1159	mz_met	mz510.7172
HMDB0076568	Row.1252_1159	mz_met	mz510.7172
HMDB0077006	Row.1252_1159	mz_met	mz510.7172
HMDB0077007	Row.1252_1159	mz_met	mz510.7172
HMDB0077040	Row.1252_1159	mz_met	mz510.7172
HMDB0077041	Row.1252_1159	mz_met	mz510.7172
HMDB0077146	Row.1252_1159	mz_met	mz510.7172
HMDB0077147	Row.1252_1159	mz_met	mz510.7172
HMDB0077176	Row.1252_1159	mz_met	mz510.7172

HMDB0077177	Row.1252_1159	mz_met	mz510.7172
HMDB0077209	Row.1252_1159	mz_met	mz510.7172
HMDB0077210	Row.1252_1159	mz_met	mz510.7172
HMDB0078632	Row.1252_1159	mz_met	mz510.7172
HMDB0078633	Row.1252_1159	mz_met	mz510.7172
HMDB0078634	Row.1252_1159	mz_met	mz510.7172
HMDB0078635	Row.1252_1159	mz_met	mz510.7172
HMDB0078700	Row.1252_1159	mz_met	mz510.7172
HMDB0078701	Row.1252_1159	mz_met	mz510.7172
HMDB0078702	Row.1252_1159	mz_met	mz510.7172
HMDB0078703	Row.1252_1159	mz_met	mz510.7172
HMDB0079313	Row.1252_1159	mz_met	mz510.7172
HMDB0079314	Row.1252_1159	mz_met	mz510.7172
HMDB0080334	Row.1252_1159	mz_met	mz510.7172
HMDB0080335	Row.1252_1159	mz_met	mz510.7172
HMDB0080947	Row.1252_1159	mz_met	mz510.7172
HMDB0081015	Row.1252_1159	mz_met	mz510.7172
HMDB0081287	Row.1252_1159	mz_met	mz510.7172
HMDB0081288	Row.1252_1159	mz_met	mz510.7172
HMDB0081305	Row.1252_1159	mz_met	mz510.7172
HMDB0081322	Row.1252_1159	mz_met	mz510.7172
HMDB0081338	Row.1252_1159	mz_met	mz510.7172
HMDB0081339	Row.1252_1159	mz_met	mz510.7172
HMDB0081575	Row.1252_1159	mz_met	mz510.7172
HMDB0081608	Row.1252_1159	mz_met	mz510.7172
HMDB0081609	Row.1252_1159	mz_met	mz510.7172
HMDB0081643	Row.1252_1159	mz_met	mz510.7172
HMDB0081644	Row.1252_1159	mz_met	mz510.7172
HMDB0081660	Row.1252_1159	mz_met	mz510.7172
HMDB0082588	Row.1252_1159	mz_met	mz510.7172
HMDB0082589	Row.1252_1159	mz_met	mz510.7172
HMDB0082590	Row.1252_1159	mz_met	mz510.7172
HMDB0082591	Row.1252_1159	mz_met	mz510.7172
HMDB0082723	Row.1252_1159	mz_met	mz510.7172

HMDB0082724	Row.1252_1159	mz_met	mz510.7172
HMDB0082725	Row.1252_1159	mz_met	mz510.7172
HMDB0082726	Row.1252_1159	mz_met	mz510.7172
HMDB0083805	Row.1252_1159	mz_met	mz510.7172
HMDB0083807	Row.1252_1159	mz_met	mz510.7172
HMDB0083809	Row.1252_1159	mz_met	mz510.7172
HMDB0083810	Row.1252_1159	mz_met	mz510.7172
HMDB0083875	Row.1252_1159	mz_met	mz510.7172
HMDB0083878	Row.1252_1159	mz_met	mz510.7172
HMDB0083943	Row.1252_1159	mz_met	mz510.7172
HMDB0083946	Row.1252_1159	mz_met	mz510.7172
HMDB0085804	Row.1252_1159	mz_met	mz510.7172
HMDB0085805	Row.1252_1159	mz_met	mz510.7172
HMDB0088071	Row.1252_1159	mz_met	mz510.7172
HMDB0088072	Row.1252_1159	mz_met	mz510.7172
HMDB0088377	Row.1252_1159	mz_met	mz510.7172
HMDB0088393	Row.1252_1159	mz_met	mz510.7172
HMDB0088675	Row.1252_1159	mz_met	mz510.7172
HMDB0088676	Row.1252_1159	mz_met	mz510.7172
HMDB0088708	Row.1252_1159	mz_met	mz510.7172
HMDB0088709	Row.1252_1159	mz_met	mz510.7172
HMDB0088814	Row.1252_1159	mz_met	mz510.7172
HMDB0088815	Row.1252_1159	mz_met	mz510.7172
HMDB0088844	Row.1252_1159	mz_met	mz510.7172
HMDB0088845	Row.1252_1159	mz_met	mz510.7172
HMDB0088878	Row.1252_1159	mz_met	mz510.7172
HMDB0088879	Row.1252_1159	mz_met	mz510.7172
HMDB0089088	Row.1252_1159	mz_met	mz510.7172
HMDB0089105	Row.1252_1159	mz_met	mz510.7172
HMDB0089154	Row.1252_1159	mz_met	mz510.7172
HMDB0089155	Row.1252_1159	mz_met	mz510.7172
HMDB0089173	Row.1252_1159	mz_met	mz510.7172
HMDB0089174	Row.1252_1159	mz_met	mz510.7172
HMDB0089189	Row.1252_1159	mz_met	mz510.7172

HMDB0089205	Row.1252_1159	mz_met	mz510.7172
HMDB0089338	Row.1252_1159	mz_met	mz510.7172
HMDB0089371	Row.1252_1159	mz_met	mz510.7172
HMDB0089372	Row.1252_1159	mz_met	mz510.7172
HMDB0089426	Row.1252_1159	mz_met	mz510.7172
HMDB0089442	Row.1252_1159	mz_met	mz510.7172
HMDB0089443	Row.1252_1159	mz_met	mz510.7172
HMDB0089471	Row.1252_1159	mz_met	mz510.7172
HMDB0089472	Row.1252_1159	mz_met	mz510.7172
HMDB0089494	Row.1252_1159	mz_met	mz510.7172
HMDB0089508	Row.1252_1159	mz_met	mz510.7172
HMDB0089509	Row.1252_1159	mz_met	mz510.7172
HMDB0089525	Row.1252_1159	mz_met	mz510.7172
HMDB0089642	Row.1252_1159	mz_met	mz510.7172
HMDB0089643	Row.1252_1159	mz_met	mz510.7172
HMDB0089660	Row.1252_1159	mz_met	mz510.7172
HMDB0089729	Row.1252_1159	mz_met	mz510.7172
HMDB0089746	Row.1252_1159	mz_met	mz510.7172
